Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
37.2569,4.64983,0.38298,"1;1.23449;1.57012;1.89835;1.83512;2.08272;2.48578;2.6049;2.61942;2.95697;3.07676;3.58941;3.67877;4.14395;4.39316;4.68;5.23107;5.85387;6.6361;7.1232;7.81763;8.53393;9.38205;10.2428;10.6942;11.5794;12.2415;13.2018;14.1575;14.9454;15.868;16.0348;16.8641;17.76;18.6437;19.2008;19.9241;20.5474;20.6516;21.004;21.3073;21.7539;22.0034;22.1341;22.0457;21.8033;21.7172;21.6748;21.4209;21.5849;21","15;14.8552;14.4871;14.0146;13.0772;12.2442;11.4127;10.504;9.619;9.05835;8.27327;7.50244;6.85391;6.46661;5.61255;5.29608;4.77453;4.318;3.987;4.00425;3.70459;3.69356;3.32052;3.50617;3.53843;3.28384;3.61532;3.75732;3.95964;4.14963;4.2435;4.2035;4.42728;4.791;5.2334;5.55488;6.02078;6.57142;7.11797;7.99925;8.85658;9.1841;10.053;10.7601;11.2353;12.1907;12.8377;13.1297;13.6457;14.2118;15",1.80526,"0;0.333333;0.666667"
38.8953,4.7585,0.398934,"1;1.36936;1.87493;2.21846;2.37971;2.52066;2.8147;2.70409;2.61328;2.60803;2.84052;3.15253;3.86391;4.09514;4.30794;4.3626;4.79981;5.30305;5.96319;6.67765;7.54805;7.82367;8.69543;9.11734;9.81876;10.2076;10.9944;11.7452;12.5526;13.0864;13.9134;14.3668;15.2989;15.8615;16.2913;17.0775;17.7916;18.4248;18.7894;19.6052;20.0292;20.7104;21.2687;21.4576;21.6434;21.9547;22.3172;22.2725;22.5985;23.0202;22.9007;22.8704;22.3493;22.0815;21.3445;21","15;14.5349;14.3189;13.4543;12.6484;12.0889;11.3321;10.439;9.55927;8.59171;7.98463;7.46417;6.93218;6.6929;6.52142;5.65957;4.78608;4.57339;3.86488;3.64087;3.79818;3.70156;3.35916;3.46913;3.80257;4.02345;4.06636;4.04756;3.92329;3.85069;4.01671;4.10916;4.18385;4.80545;4.83386;4.75001;5.28257;5.61532;5.74966;5.87596;5.8832;6.53983;7.32153;7.81988;8.27672;9.05094;9.66578;10.3302;10.8932;11.6638;12.2034;12.8767;13.2819;13.6416;14.2563;15",1.99744,"0;0.366667;0.633333"
37.9349,4.56457,0.395859,"1;1.86105;2.10133;2.34841;2.41319;2.56922;2.59537;2.52676;2.65457;2.79296;2.92913;3.05317;3.46045;3.33473;3.81676;4.45263;4.8536;5.60087;6.50839;6.93917;7.67774;8.3581;9.29612;10.0109;10.5373;11.3525;12.2313;13.1318;13.2575;14.1529;15.0363;15.9141;16.8489;17.2369;17.9715;18.5777;19.2443;19.519;20.1719;20.7909;21.3253;21.8343;22.056;22.5447;22.9277;22.9747;22.6779;22.5366;22.4001;22.1313;21.7949;21","15;14.6666;13.9906;13.6854;12.9519;12.458;11.9541;11.2869;10.373;9.77292;8.86996;8.10362;7.77669;6.94954;6.14105;5.4645;4.84549;4.58647;4.22767;4.03521;4.01859;3.8131;3.61588;3.48922;3.35192;3.48167;3.46769;3.52391;3.46013;3.77173;3.88407;4.291;4.62417;5.0158;5.55238;6.33307;7.04145;7.11871;7.72985;8.31422;8.72523;9.2944;9.78198;10.2631;10.9383;11.7576;12.5585;13.2308;13.7049;14.436;14.7474;15",2.06334,"0;0.4;0.6"
38.1791,4.59287,0.393674,"1;1.50099;2.00782;2.44634;2.56415;2.50234;2.73371;2.79977;2.68532;2.89608;3.31198;3.35355;3.45729;3.59354;3.9684;4.40216;4.58938;5.06666;5.80853;6.63178;7.28368;7.81137;8.22811;9.07047;10.0664;10.8947;11.4881;11.9837;12.5716;13.4363;14.3978;14.9918;15.4043;16.2408;16.798;17.5978;18.0999;18.86;19.372;20.1597;20.9715;21.3324;21.7191;21.8208;22.2158;22.2663;22.4859;22.8695;22.6414;22.4267;21.7788;21.5614;21","15;14.7006;14.4841;13.7119;13.0638;12.5938;11.7538;10.9352;10.1836;9.30109;8.7946;7.92871;7.00751;6.69364;5.79468;5.67332;5.65439;4.89196;4.37965;4.05823;4.03357;3.82564;3.59783;3.39749;3.33179;3.46302;3.80815;3.93203;3.72634;3.8109;3.77281;3.95944;4.09869;4.30524;4.61585;4.86652;5.17788;5.71128;5.89003;6.39576;6.96953;7.40341;7.8857;8.68296;9.43296;9.85954;10.4878;11.3795;12.3279;13.1825;13.6142;14.2132;15",2.21332,"0;0.433333;0.566667"
42.4037,4.81852,0.888842,"1;1.26089;1.91732;2.25744;2.39996;2.54365;2.79778;2.5846;2.59886;2.67257;2.88355;3.11899;3.29837;3.96552;4.03105;4.49069;4.93817;5.22454;5.66913;6.14791;7.0434;7.87512;8.50555;9.19041;9.83811;10.8034;11.5473;12.4544;13.3122;13.6988;14.39;14.8265;15.315;15.7478;16.5176;16.6272;17.4412;18.0212;18.8614;19.5865;20.0906;20.7927;21.5709;22.1854;22.4813;22.4663;22.2632;22.2605;22.5465;22.4168;22.2803;22.5246;22.6252;22.8833;22.2378;22.0099;21.2118;20.3539;20.2686;21.1065;21","15;14.9358;14.6019;14.1858;13.3841;13.1996;12.4555;11.521;11.0643;10.3295;9.4194;8.78488;8.23642;7.65481;7.10014;6.38462;5.92415;5.3501;4.91821;4.58426;4.28999;4.13824;4.21902;4.06928;4.12652;4.24089;3.73666;3.6484;4.00444;4.13235;4.3858;4.56767;4.81223;4.71898;4.88603;4.91214;5.25612;5.67896;5.99331;6.22223;7.07593;7.31378;7.45649;8.17178;8.60074;9.29;9.98343;10.9653;11.8404;12.5191;13.0171;13.9696;14.7546;15.128;15.7757;16.0121;16.291;16.4583;15.7197;15.189;15",2.7227,"0;0.466667;0.533333"
37.1434,5.43146,0.390684,"1;1.44953;1.81994;1.98123;2.44595;2.48706;2.63838;2.56636;2.67576;2.72673;2.60721;2.91858;3.3321;3.97373;4.29525;4.51475;5.19665;5.65815;6.42352;7.17135;7.87432;8.24549;9.20374;9.91937;10.8251;11.6885;12.3953;13.3827;13.6697;14.3823;15.1603;15.4715;16.2216;16.8711;17.6433;17.9715;18.4505;18.9428;19.1942;19.2371;19.1911;19.4264;19.3219;19.9261;19.8756;20.1671;19.9613;19.577;19.1242;19.455;20.0505;21","15;14.6116;14.197;13.9686;13.1033;12.9518;12.4367;11.4393;10.4453;9.62466;9.30439;8.52091;7.92163;7.21687;6.31003;6.05185;5.54458;5.00153;4.52078;4.10454;3.60121;3.56496;3.42848;3.42821;3.38077;3.33399;3.37577;3.42119;3.54734;4.15976;4.14355;4.14014;4.54215;4.88163;5.41899;5.77011;6.0859;6.91693;7.72261;8.08853;8.93306;9.7538;10.4366;10.8329;11.4036;12.3118;13.2133;13.1755;13.9661;14.682;14.8913;15",2.91107,"0;0.5;0.5"
37.9396,4.53969,0.392131,"1;1.81067;2.22378;2.37744;2.47784;2.53994;2.65348;2.77453;2.80525;2.8264;3.00921;3.83052;4.48986;4.84438;5.29676;5.68628;6.25587;6.65387;7.3035;7.79415;8.75351;9.44217;10.1737;10.8856;11.648;12.4198;13.278;13.9537;14.5988;15.2598;15.4544;16.4253;17.1256;18.0337;18.4367;19.1189;19.7014;20.0046;20.7412;21.361;21.8277;22.258;22.6137;22.5959;22.504;22.6231;22.94;22.7923;22.5922;22.2792;21.9844;21.6601;21","15;14.4145;13.7822;12.9195;11.9871;11.6066;10.6682;9.75459;9.00791;8.1406;7.38067;6.83008;6.13709;5.53204;5.06933;4.88234;4.597;4.4687;3.95926;3.81673;3.55481;3.50097;3.37095;3.48688;3.46423;3.70879;3.59376;3.80194;3.95148;4.29397;4.44556;4.62927;4.76664;5.07856;5.26151;5.68829;5.99023;6.72861;7.40162;7.89239;8.11217;8.53855;9.08566;9.79974;10.2696;11.1237;11.8841;12.6652;12.9509;13.6019;14.3486;14.5931;15",2.60416,"0;0.533333;0.466667"
39.98,5.3301,0.418897,"1;1.78698;2.32856;2.32185;2.3865;2.55565;2.78455;2.68834;2.8674;2.53075;2.51694;2.95843;3.61675;3.84512;4.35188;5.2724;6.11278;6.39737;7.1016;7.5971;8.10896;8.95273;9.10622;9.88636;10.8228;11.0671;11.8243;12.6255;13.3364;13.8449;14.7807;15.3517;15.6335;16.2561;17.2234;17.9361;18.755;19.2678;19.8553;20.3524;20.5504;21.1711;21.5702;21.7644;21.8087;21.6119;21.0576;20.3103;19.6739;19.2109;18.9867;19.1635;19.4171;19.9295;20.1133;21","15;14.6234;13.9459;13.2612;12.3097;11.3359;10.7698;9.96644;9.17052;8.77068;8.64417;7.79795;7.1395;6.43937;5.69166;5.35389;4.96034;4.76206;4.28591;3.92385;3.72115;3.62505;3.63678;3.7014;3.69201;3.67659;3.78132;3.6391;3.95193;3.77572;3.99469;4.25117;4.39409;4.92967;4.92633;5.03585;5.35191;5.74625;5.89144;6.48631;6.90159;7.54155;8.22685;9.01707;10.0035;10.7878;11.3181;11.4554;11.6672;11.889;12.6088;12.9378;13.5292;14.1528;14.9559;15",3.20191,"0;0.566667;0.433333"
39.4881,4.64972,0.410649,"1;1.26855;1.67142;1.87915;2.17284;2.40372;2.39274;2.67657;3.10819;3.26391;3.8201;3.77458;3.82934;3.74959;4.05363;4.52211;4.8564;4.99492;5.69863;5.97972;6.80838;7.74243;8.60462;9.26768;10.1799;10.9473;11.4758;12.2235;12.8982;13.7983;14.0428;14.976;15.6552;16.1633;17.0272;17.533;18.3272;19.2342;19.6014;20.2608;20.7949;21.4839;21.8043;22.3259;22.7584;23.1868;23.2024;23.2895;23.5229;23.9006;23.4698;23.1748;22.71;22.4805;21.6163;21","15;14.9189;14.6691;14.5235;13.6096;12.8348;11.9465;11.458;10.6373;9.69027;8.8656;8.65829;7.94233;7.1867;6.59402;5.76254;5.09159;4.74119;4.38019;4.25045;4.03909;3.88034;3.76378;3.68358;3.49942;3.3566;3.27436;3.17763;3.26512;3.48759;3.53777;3.72312;3.93434;4.4947;4.73067;4.72743;5.05557;5.11185;5.41014;5.85621;6.30592;6.98838;7.36412;7.94755;8.24917;8.76386;9.43652;9.8873;10.4283;11.1905;11.9293;12.8721;13.695;14.2937;14.7317;15",2.95409,"0;0.6;0.4"
38.9704,4.70354,0.400937,"1;1.15033;1.7543;1.79032;1.78248;2.25136;2.26824;2.49682;2.57725;2.92433;3.1287;3.39285;3.53704;4.04884;4.69354;5.06337;5.71768;6.51451;7.26845;7.83672;8.75242;9.54739;10.4239;11.0213;11.8948;12.7683;13.6189;14.5034;15.1952;16.0081;16.9045;17.6866;18.286;18.6887;18.9687;19.9076;20.7338;21.446;21.3605;21.7579;21.8134;22.016;22.5387;22.9918;23.1562;23.2159;23.1625;22.8438;22.2949;21.8442;20.924;21","15;14.9423;14.3181;13.8114;12.9041;12.0594;11.632;10.9765;10.0465;9.24936;8.44417;7.54267;6.88724;6.30065;5.57837;5.07139;4.4115;4.1421;3.85007;3.78318;3.70583;3.3212;3.09332;3.03349;2.95941;3.07267;3.25915;3.46682;3.79325;3.97956;4.04017;4.51754;4.909;5.37242;6.31097;6.52035;7.03343;7.41554;8.19797;9.08753;9.25063;9.95034;10.1906;11.0458;11.4403;12.3645;12.5922;12.9136;13.6948;14.2003;14.4902;15",3.12592,"0;0.633333;0.366667"
40.7429,5.28681,0.416555,"1;1.25113;1.63438;2.00358;2.46234;2.79352;3.64216;3.68532;3.34908;3.32775;3.69083;3.65934;3.87929;4.28548;4.55016;4.7855;5.22613;5.90883;6.33449;6.66896;7.64285;7.90907;8.79094;9.65541;10.108;10.8483;11.6911;12.2135;12.9478;13.7687;14.3368;14.6447;15.4258;16.2368;16.7887;17.5103;18.2457;19.0666;19.3394;19.449;19.7433;20.5272;21.3298;21.5158;21.9287;22.4315;22.9223;23.8169;23.3827;22.8014;22.8792;21.9883;21.3036;21.4126;21.4552;21.2689;21","15;14.6808;13.8927;13.3003;12.7809;11.9837;11.7807;10.7974;10.0294;9.46049;8.70222;7.73436;7.26151;6.92674;6.23132;5.49892;4.79294;4.16139;3.84969;3.7518;3.52477;3.55646;3.75244;3.31315;3.43441;3.45311;3.48651;3.5877;3.72948;3.39137;3.24921;3.33173;3.79096;4.10328;4.15415;4.63663;5.25929;5.82426;6.60984;7.36408;7.65979;8.17104;8.75351;9.02465;9.58135;10.2126;11.0361;11.368;11.7869;12.1905;12.9089;12.8598;12.8953;13.6929;13.9111;14.5558;15",3.66339,"0;0.666667;0.333333"
46.8999,4.83739,0.485274,"1;1.72505;1.98632;2.28495;2.3476;2.25257;2.33834;2.60104;3.12119;3.28487;3.1279;3.38772;3.60093;4.0267;4.4937;4.72567;5.19894;5.70712;6.34856;6.82065;7.6005;8.37829;9.29899;10.1254;10.9402;11.7486;12.6842;13.0727;13.6854;14.0752;14.7172;15.4453;16.1463;16.3804;17.2902;18.0277;18.5275;19.0532;20.0267;20.9984;21.675;22.3906;22.9147;23.482;24.09;24.7064;25.1876;25.1364;25.3465;25.4833;25.4852;25.5183;25.2798;24.8706;24.0567;23.2258;22.3998;21.8496;22.0784;21.8491;22.0905;22.1063;21.9258;21","15;14.7191;14.3445;13.5693;13.1157;12.1864;11.4682;10.7543;10.0475;9.28883;8.92225;7.96565;7.29396;6.56945;5.92506;5.26499;4.9506;4.3385;3.6678;3.73515;3.87644;3.87358;3.68245;3.67209;3.63114;3.4118;3.09608;3.05022;3.42073;3.33487;3.61232;3.91713;4.30019;4.40361;4.48357;4.9705;5.17158;5.55534;5.78204;5.87238;6.23267;5.96969;5.49424;4.91989;4.90366;5.13729;5.83533;6.34462;7.24767;7.86193;8.53174;9.26426;10.2094;10.6642;10.8196;10.8912;10.8249;10.9861;11.9554;12.8859;13.3112;13.8627;14.7143;15",3.53176,"0;0.7;0.3"
38.3688,4.68887,0.39487,"1;1.78239;2.34201;2.59844;2.79877;2.84792;2.64695;2.6571;2.8076;3.29598;3.28127;3.44618;3.6399;4.09316;4.5502;5.02911;5.68625;6.53289;6.95008;7.8259;8.72134;9.54023;10.3822;11.1442;11.7293;12.5478;13.3185;13.5822;14.4927;15.2415;15.9733;16.9131;17.6405;17.9895;18.5358;19.1021;19.9409;20.1515;20.6458;21.3092;21.582;21.9585;22.0562;22.2013;22.2159;21.8698;21.4867;21.4257;21.1397;20.8775;20.6392;21","15;14.5608;13.7539;12.8034;11.8681;11.5997;10.7296;10.3757;9.47806;8.79536;7.90735;6.99577;6.62839;5.90915;5.05228;4.80402;4.3713;3.94278;3.78469;3.51471;3.40256;3.39157;3.78305;3.51456;3.34297;3.63033;3.96364;3.95049;3.67142;3.5922;3.55812;3.57099;4.11358;4.52006;4.93223;5.64876;6.17885;6.30576;6.98473;7.56398;8.2337;9.12524;9.37207;10.0955;11.0373;11.8617;12.5861;13.2903;13.7447;13.9564;14.1107;15",3.5438,"0;0.733333;0.266667"
39.5286,4.65795,0.405255,"1;1.50289;1.84586;2.06263;2.14008;2.29998;2.29537;2.30173;2.3762;2.2925;2.66376;2.93647;3.2522;3.42785;3.80393;3.91444;4.38768;4.69841;5.57465;5.88993;6.7127;6.94468;7.78694;8.06529;8.82367;9.64401;10.4173;11.3664;11.6051;12.5499;12.9521;13.7775;14.206;14.765;15.186;15.9225;16.246;16.4495;17.3692;18.1641;18.7077;19.5278;20.1168;20.5319;21.2457;22.0682;22.0217;22.0742;22.5535;23.0841;23.3046;22.8994;22.8986;23.1111;22.4185;21.5974;20.9954;20.7204;21","15;14.4063;14.044;13.6127;13.0489;12.445;11.6516;11.2267;10.5602;9.89126;9.00664;8.59456;7.8789;7.00045;6.42123;6.09035;5.23765;5.13488;4.93645;4.80963;4.42154;4.29379;3.80504;3.59978;3.62784;3.38352;3.37457;3.45796;3.45849;3.58386;3.65331;3.81818;3.94326;4.21285;4.45715;4.48237;4.56469;4.61065;4.95625;5.22404;5.35;5.51252;5.79155;6.53657;7.22859;7.71412;8.52139;9.51294;10.0795;10.9;11.0406;11.9131;12.4697;13.1147;13.6145;13.8027;13.8963;14.4548;15",3.66566,"0;0.766667;0.233333"
29.6597,2.26804,12.8855,"1;1.46203;1.88167;2.19903;2.19377;2.41345;2.98312;3.08487;3.35198;3.66164;3.9299;4.31524;4.80326;5.45441;6.18824;7.02495;7.43288;7.99312;8.54797;9.24895;9.92498;10.8299;11.6418;12.3621;13.0399;13.6946;14.5232;15.2508;16.0095;16.5095;17.0839;17.4478;18.254;18.795;19.6687;19.9088;20.0882;20.1691;20.4917;20.9603;21.2118;21.2821;21","15;15.1387;15.5422;16.3784;16.4875;16.6176;17.2908;17.5316;18.2719;18.824;19.1865;19.6392;20.0093;20.7452;21.1812;21.5233;22.2871;23.0922;23.5297;23.7748;23.6556;23.861;23.8738;23.6987;23.3983;23.2601;23.0808;22.8514;22.4634;22.2906;21.9732;21.5334;21.1555;20.774;20.3668;19.5182;18.9957;18.5471;17.6244;16.8296;16.2327;15.3879;15",4.39154,"0;0.8;0.2"
