Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
24.4021,72.5813,0.258708,"1;1.96013;2.9499;3.46437;4.31356;4.46361;5.00599;5.42894;6.17665;7.10742;7.42422;8.41762;9.15321;9.3101;10.137;10.3176;11.0075;11.4698;12.4023;13.2383;13.344;14.3361;14.8089;15.088;15.9482;16.7532;17.3334;18.3302;19.3105;20.1493;21","15;14.7204;14.5778;14.2128;13.7837;13.5633;13.1285;13.8818;13.2502;13.5176;13.2511;13.1364;13.6314;13.5875;14.1498;15.1334;15.8531;16.6653;16.3041;15.9055;15.9679;15.8424;14.9612;14.9984;15.2823;15.7525;15.2916;15.2124;15.4099;15.1463;15",50.8845,"0;0.7;0.3"
23.2665,13.3642,0.252962,"1;1.81824;2.73266;3.67261;4.67193;5.57447;6.4768;7.39435;8.39379;9.20188;10.0345;10.2245;10.7433;11.4177;11.9395;12.6619;13.6255;14.4109;15.2535;15.4999;16.2256;16.9699;17.8747;18.8721;19.3475;20.2668;20.8394;21","15;15.5749;15.9796;15.6383;15.6015;16.0321;15.6011;15.9987;15.9653;15.4698;15.7359;15.5275;15.3408;14.8257;15.4102;15.9376;15.8784;15.5565;15.7085;15.074;15.2025;14.8819;14.8482;14.7764;15.6562;16.0498;15.2299;15",10.0864,"0;0.75;0.25"
23.9106,11.9,0.247034,"1;1.94515;2.89505;3.75508;4.71392;5.68219;6.42326;6.68217;7.6758;8.65474;9.65463;9.79682;10.683;11.1394;12.0058;13.0055;13.8399;14.0808;14.7731;15.7126;16.1884;16.9875;17.4077;17.8463;17.7578;18.5732;19.3162;20.2235;20.9543;21.5468;21","15;14.6734;14.3608;14.8711;15.155;14.9051;14.9229;14.9113;15.024;14.8198;14.8344;14.3146;14.6351;14.5071;15.0064;14.9842;14.7624;14.8126;14.9525;14.659;14.6314;14.0301;14.0286;13.6807;13.3924;12.8136;13.483;13.736;13.7068;14.3755;15",9.56943,"0;0.8;0.2"
24.1877,57.3947,0.264742,"1;1.69774;1.81688;1.84268;2.81722;3.78186;4.19578;4.58302;5.42321;5.74067;6.01725;6.60447;7.08569;7.95611;8.78599;9.0598;9.17144;10.044;10.5372;11.2403;11.7831;12.7638;13.7445;14.5622;14.9045;15.2532;16.2378;16.6682;17.0791;18.0311;18.8181;19.7687;20.293;21","15;14.5582;14.1913;13.874;14.0982;13.8347;13.5943;13.4003;13.8473;14.2273;14.3744;14.2353;13.7951;14.1504;14.1108;14.7184;15.1419;15.3058;15.2846;15.9957;16.8356;16.6403;16.445;15.8693;16.1992;16.5922;16.767;16.3344;15.9202;15.9755;15.4072;15.0967;15.3305;15",48.8252,"0;0.85;0.15"
26.045,38.1977,0.281505,"1;1.89742;2.89677;3.87096;4.79851;5.79735;6.60217;7.28342;8.03092;8.9769;9.11792;9.90132;10.8481;11.3855;11.8727;12.6632;12.7898;13.6449;14.6083;15.0728;15.5067;16.3123;17.3098;17.6346;17.651;17.6469;17.8306;18.811;19.4956;19.8999;20.1802;20.8368;21","15;14.5588;14.5227;14.7484;15.1221;15.074;14.4805;14.7811;15.0228;15.0027;15.0341;15.6556;15.9776;16.3944;16.3221;16.1514;15.8297;15.9611;15.6929;15.7794;16.132;16.7245;16.7949;15.8491;14.8493;13.8493;12.8663;12.6694;13.3983;13.7805;14.1272;14.8026;15",34.4061,"0;0.9;0.1"
24.9723,20.2536,0.265657,"1;1.99856;2.47599;3.11072;4.04796;3.96307;4.89253;5.58175;6.56443;7.14957;7.89197;8.81171;9.69324;9.98178;10.512;10.9847;11.5914;12.2181;12.8686;13.8333;14.0375;15.0359;15.7378;16.4362;16.7232;17.1734;17.8914;18.4006;19.0057;19.6687;20.4862;21","15;15.0536;15.4935;15.9541;16.3028;15.3777;15.1897;15.27;15.0847;14.2737;14.4088;14.0337;14.5017;13.6512;13.6792;13.5703;14.2466;13.5985;13.7913;13.9957;13.9119;13.855;14.5356;14.7505;15.1411;15.516;16.1898;16.4221;16.6866;15.938;15.362;15",19.2542,"0;0.95;0.05"
21.9637,13.2975,0.228495,"1;1.9898;2.98829;3.64611;4.17855;4.96569;5.90303;6.42141;7.40115;8.32555;9.22065;9.93696;10.7747;11.6615;12.6041;13.2086;13.8987;14.6068;15.4066;16.3398;16.7384;17.4912;18.2769;19.0567;19.7855;20.093;20.9111;21","15;15.1425;15.0876;14.9863;15.1725;15.0338;15.0126;15.1058;15.2518;15.1482;15.594;14.8963;14.3502;14.5996;14.4926;15.2782;14.8628;14.4398;13.8401;13.9153;13.6741;14.0187;13.8517;13.9845;14.1377;14.3625;14.9375;15",13.2975,"0;1;0"
22.2696,54.0599,0.255097,"1;1.89766;2.76031;3.62764;4.48307;5.41838;6.29282;7.2214;8.21816;9.14035;10.0131;10.9801;11.9784;12.6443;13.0709;13.8407;14.8399;15.4775;16.1476;17.0321;17.7509;18.2189;18.8223;19.7581;20.317;21","15;15.4407;15.9465;16.2563;15.9766;15.6228;15.8713;16.1123;16.0318;16.4185;15.9304;16.1852;16.128;16.3988;16.6275;16.7527;16.7928;16.0224;16.2806;16.4719;15.7767;15.2686;15.7838;15.8495;15.6902;15",1.35582,"0.05;0;0.95"
22.6803,15.0105,0.238756,"1;1.99502;2.99501;3.8968;4.59946;5.49515;6.30424;7.1933;8.15984;9.12189;10.1126;10.7879;11.397;11.7738;12.2977;13.2958;13.9527;14.1312;14.742;15.2213;15.9947;16.6637;16.9843;17.9109;18.6683;19.5971;20.0847;21","15;15.0997;15.0944;15.5266;14.8151;15.2597;15.8474;15.3896;15.1331;14.8603;14.9964;14.2588;13.4658;13.6698;13.9001;13.9627;14.6851;14.9271;15.4134;15.3992;15.2438;15.3687;15.0333;15.1418;15.1924;15.5305;15.1935;15",2.09942,"0.05;0.05;0.9"
23.4278,23.9025,0.259666,"1;1.8359;2.71588;3.02685;3.71782;4.70236;5.62089;6.59655;7.15207;8.06163;8.44891;9.3527;9.99412;10.1226;11.0356;11.9814;12.4974;13.4889;14.2074;14.7058;15.2448;16.0034;16.5157;17.074;18.0202;18.7792;19.5896;20.4;21","15;14.7577;14.8754;14.5969;14.6786;14.8538;15.2491;15.4684;16.2999;16.7155;15.8593;15.63;15.51;16.3542;16.3212;15.9964;15.9343;15.8809;15.5939;15.4456;15.2901;15.2605;15.3462;16.107;15.9855;16.6056;16.0197;15.4338;15",3.78235,"0.05;0.1;0.85"
35.4509,53.5145,8.15689,"1;1.08179;1.53089;2.17242;2.36533;2.32808;2.83229;2.92543;2.99739;3.67918;3.66076;3.88823;4.64032;5.21573;5.88832;6.62992;7.23176;8.14373;8.86061;9.14999;9.44002;9.80763;10.2346;11.095;12.0557;13.0221;13.8722;14.6033;15.4696;15.9211;16.3699;16.3443;17.3397;18.0704;18.5652;18.9723;19.7437;20.7131;21.3208;21.5046;22.1813;21.8792;20.9802;20.9146;20.9043;21","15;15.9966;16.8901;17.6572;18.6384;19.538;20.055;20.6505;21.4063;21.8272;22.1705;22.1691;22.7911;22.754;22.8074;22.7545;22.7364;22.7549;23.2495;23.4632;23.6808;24.5111;24.3703;24.88;24.6024;24.3453;23.8188;23.4219;23.7783;23.1089;22.7601;22.3783;22.2829;22.099;21.7659;21.6324;20.9961;21.2417;20.4475;19.4646;18.7283;17.775;17.3372;16.3394;15.3394;15",16.3252,"0.05;0.15;0.8"
23.2268,13.9998,0.240789,"1;1.69041;2.6904;3.68963;4.5454;5.3702;5.92207;6.84023;7.78268;8.78159;9.77222;10.5666;11.5512;12.42;13.035;13.308;14.0329;14.5785;15.3975;16.0927;16.8619;17.5096;18.5057;19.3287;19.7538;20.6154;21","15;14.2766;14.2827;14.3219;14.8392;15.4047;14.7361;14.4963;14.8307;14.7841;14.9207;14.3132;14.4879;13.9927;14.7663;14.7352;14.3163;13.6462;13.9107;14.1505;14.2149;14.9767;14.889;15.068;15.734;15.2265;15",4.14189,"0.05;0.2;0.75"
23.3493,11.0563,0.243235,"1;1.48986;2.48937;3.14289;4.13092;4.98157;5.95045;6.94146;7.94114;8.83799;9.17644;9.92609;10.7154;11.0673;12.0657;13.0657;13.6463;14.2559;15.2016;16.1626;17.1437;17.6778;17.989;18.7998;19.5707;20.2135;21","15;14.1282;14.0967;14.8537;14.6994;15.2252;15.4727;15.339;15.3134;14.8711;14.7463;14.5775;14.9025;14.9658;15.0227;15.0201;15.2322;14.6435;14.9025;15.1332;15.1928;14.6698;13.7671;13.1818;13.8189;14.5849;15",4.10179,"0.05;0.25;0.7"
24.1568,26.5026,0.258922,"1;1.99796;2.76053;3.24718;4.07002;4.68896;5.55431;6.1721;6.44026;6.64675;7.41822;7.73131;8.36115;9.22188;10.2128;10.7906;11.175;11.7293;12.5597;13.2939;13.8076;14.5922;15.0085;15.5654;15.8003;16.584;17.0873;17.6525;18.3126;19.247;20.0412;20.7178;21","15;15.0638;15.0739;14.6095;15.0029;15.0755;15.301;15.5574;16.5207;16.5627;16.7295;16.1844;16.3965;15.8874;15.7531;15.5029;15.4808;15.0237;15.44;15.6021;15.0012;14.5258;13.6166;14.2435;14.1973;14.7945;14.5849;14.2524;13.966;14.2231;13.9563;14.6928;15",9.32691,"0.05;0.3;0.65"
23.7871,59.5095,0.244374,"1;1.75186;2.7482;3.53083;4.43333;5.33333;6.19213;7.0883;7.77823;8.60991;9.51878;9.96716;10.3468;11.1185;11.4572;12.116;12.5904;13.0969;14.0915;14.3762;14.9033;15.0507;16.0507;16.9087;17.8314;18.7845;19.5877;20.3568;21","15;14.3407;14.4261;15.0486;14.6179;14.182;14.6944;14.2507;14.9745;15.5298;15.2198;14.4317;13.9482;13.3121;13.3798;13.2414;13.4389;13.4355;13.5394;14.1972;13.5947;13.2567;13.2478;13.7614;14.1469;14.4497;14.3858;14.5416;15",22.1643,"0.05;0.35;0.6"
23.1552,12.25,0.240946,"1;1.97559;2.885;3.85818;4.15604;4.8912;5.30404;6.16008;6.72556;7.34301;7.77044;8.77025;9.6559;10.6057;11.201;12.1364;13.1099;13.474;14.3595;14.9687;15.8454;16.5282;16.7529;17.7424;18.7317;19.4469;20.3495;21","15;14.7804;14.3645;14.3505;13.6819;14.0172;14.7802;14.7711;15.1253;14.6026;14.6561;14.6364;14.172;13.859;14.6625;15.0163;14.7876;15.4137;15.4505;15.7661;15.4049;15.2247;14.6645;14.5198;14.6656;14.8527;14.5798;15",6.19028,"0.05;0.4;0.55"
40.1456,20.1481,7.99436,"1;1.85243;1.94246;2.3167;2.26898;2.95677;3.34627;3.48706;3.949;4.37598;4.64335;5.10849;6.09131;7.08476;8.08414;9.00513;9.77353;10.7426;11.3552;12.0821;13.0686;13.9687;14.4432;14.5112;15.1866;15.6192;16.0277;16.9216;17.3745;18.2683;18.9686;19.9685;20.7456;21.4759;22.397;22.2449;21.9843;21.4179;20.904;20.2246;20.0887;19.1913;18.4163;18.096;18.7792;19.3634;20.1705;20.3765;20.6556;21","15;15.2691;15.3343;16.2617;17.2605;17.9864;18.6474;18.9157;19.7237;19.9629;20.9265;21.8118;21.9963;22.1105;22.146;21.7564;21.9762;22.1927;22.3162;22.6837;22.5199;22.0841;22.9643;23.2134;23.6384;23.9654;24.0464;23.598;22.7064;23.1549;23.8688;23.863;23.2336;22.5505;22.1611;21.2501;20.5421;19.7924;19.2073;18.8751;18.6027;18.4672;18.708;18.1037;17.3735;17.2635;16.8346;16.1456;15.4513;15",15.0711,"0.05;0.45;0.5"
25.7335,47.4694,0.272251,"1;1.29059;2.2846;3.26485;4.26418;5.21647;6.2158;7.20526;7.91346;8.83925;9.55446;9.74968;10.7464;11.6297;11.9765;12.9667;13.8139;14.4192;14.7773;15.6523;16.6141;16.6733;17.0864;17.5327;18.3838;19.3837;19.9615;20.5889;21.1767;21.1901;21","15;15.9568;15.8476;15.6498;15.6132;15.308;15.3444;15.4893;14.8652;14.899;15.3658;15.3596;15.4402;15.438;16.2715;16.132;15.6006;14.8047;13.871;13.3868;13.1132;13.5581;13.6943;13.5084;12.9834;12.9693;12.8509;13.3523;13.3438;14.2371;15",25.1439,"0.05;0.5;0.45"
23.4173,35.7528,0.253614,"1;1.92618;2.92227;3.64845;3.94396;4.91164;5.60357;6.18029;7.07111;7.94508;8.50934;9.41893;10.2827;11.1001;11.9267;12.1648;13.1445;13.269;14.1242;15.104;16.1031;16.9096;17.3603;17.9089;18.8941;19.8114;20.6524;21","15;14.6229;14.7113;14.4657;14.4255;14.4224;14.2303;13.8146;14.2689;13.7829;14.6085;14.193;14.6969;15.273;15.8358;16.807;16.6066;16.0204;16.4062;16.2059;16.1652;15.5738;15.5081;15.5378;15.3664;15.7647;15.2237;15",20.9364,"0.05;0.55;0.4"
23.1553,27.1809,0.248299,"1;1.83905;2.51708;3.1108;3.73081;4.06822;5.00207;5.69788;6.69775;7.57687;8.57165;9.56965;10.4666;11.4643;12.352;12.9986;13.446;14.188;14.8799;15.7012;16.6359;17.6348;18.6135;19.4083;20.259;21","15;15.2362;15.834;16.6387;16.4346;16.35;15.9923;15.2741;15.2902;15.7668;15.6648;15.728;15.2859;15.2178;14.7574;14.4687;13.8179;13.1474;13.8694;14.44;14.7954;14.8422;14.6372;15.1752;15.6158;15",17.5532,"0.05;0.6;0.35"
23.1115,84.4062,0.257502,"1;1.99869;2.99869;3.77407;4.59013;5.43062;6.2047;7.16507;7.21775;8.15638;9.15108;9.94876;10.8396;10.8562;11.6768;12.3235;12.6747;13.6264;13.8567;14.8174;15.7067;16.4508;16.6136;17.4504;18.1611;18.8674;19.8662;20.1022;21","15;14.9489;14.9516;15.5831;16.161;16.6527;16.5564;16.8351;16.7508;16.7036;16.8065;16.6798;16.471;16.0367;16.2957;16.0323;15.6837;15.415;14.5212;14.2436;14.3621;13.7343;13.6873;13.2297;13.9333;14.6412;14.6896;14.8647;15",56.0968,"0.05;0.65;0.3"
24.6435,17.5567,0.255367,"1;1.42086;1.72663;2.59439;3.50894;4.23204;5.13331;6.08536;7.08441;7.84471;8.41109;8.95823;8.96296;9.95727;10.77;10.9838;11.8396;12.1816;12.9869;13.4439;14.0153;14.9343;15.8653;16.3577;17.1456;17.6736;18.5325;19.1125;19.8689;20.3209;20.7324;21","15;15.2306;15.687;16.184;15.7796;15.0888;14.6555;14.3496;14.3932;15.0137;15.0133;14.4841;13.7107;13.8172;14.2844;14.4345;14.5289;14.4392;14.4317;14.1815;14.5139;14.5986;14.4642;14.073;13.8476;12.9984;12.4863;12.728;12.8714;13.7634;14.335;15",13.5857,"0.05;0.7;0.25"
23.6099,19.6878,0.262402,"1;1.6388;2.45304;3.12516;4.07918;4.61008;5.19672;6.10129;6.28954;7.21498;8.21497;9.07484;9.54955;10.2544;10.9714;11.6988;12.0552;12.4477;13.1438;13.3717;14.3265;15.2777;15.95;16.9455;17.8796;18.8468;19.8173;20.4382;21","15;15.7694;16.0213;16.5818;16.3658;16.4318;16.1378;16.4147;15.4325;15.0536;15.0497;15.5603;15.5728;14.8683;15.443;15.7017;16.2033;16.5934;16.1722;16.211;15.9138;16.2226;15.4823;15.3872;15.744;15.4898;15.2488;14.7699;15",15.9988,"0.05;0.75;0.2"
22.215,10.7223,0.234528,"1;1.86484;2.71179;3.31769;3.79612;4.46306;5.30406;6.28814;7.27031;8.21621;9.21134;10.1285;11.0662;11.9531;12.4314;12.8398;13.2447;14.2415;15.1777;16.083;16.9781;17.5992;18.2471;19.0552;19.3398;20.1874;21","15;14.4979;15.0296;15.2541;15.1514;15.2517;15.1934;15.0156;14.8277;15.1521;15.0536;14.655;15.0025;14.5406;15.069;15.3491;15.7481;15.6679;15.3164;15.7412;15.4879;15.0681;15.317;15.0224;14.3637;14.4482;15",9.72373,"0.05;0.8;0.15"
24.4756,53.368,0.260262,"1;1.99413;2.75279;3.56125;4.44223;5.08572;5.33558;6.14709;7.1201;8.1198;8.52244;9.45298;10.2042;11.2038;12.1688;12.9997;13.7983;14.2163;15.1343;16.0868;17.082;17.371;17.8691;18.8428;19.7028;20.4663;21","15;14.8918;15.5433;16.1318;16.605;16.1647;16.1556;15.5713;15.3405;15.316;14.4006;14.7668;15.4268;15.4567;15.1944;14.6508;14.4307;13.5223;13.1257;13.4301;13.3319;14.2892;15.1563;15.3841;15.1019;15.6038;15",46.6126,"0.05;0.85;0.1"
23.8686,22.9877,0.267235,"1;1.9914;2.34741;3.27764;4.27756;5.10707;5.92543;6.72823;7.69419;7.95195;8.66302;9.60414;10.5449;11.3249;12.306;13.2446;14.2262;15.2155;15.9482;16.4793;17.1366;17.1838;18.0113;18.8335;19.432;20.2498;21","15;15.1308;16.0653;15.6983;15.6856;15.1271;14.6227;14.9329;14.8266;14.6428;15.3459;15.684;15.3448;15.9704;16.1644;16.5092;16.3182;16.1719;16.3343;15.5904;15.8425;16.5079;17.0694;16.5001;15.699;15.4123;15",21.8957,"0.05;0.9;0.05"
35.8005,33.0397,5.48941,"1;2;2.90066;3.86626;4.44536;4.61826;5.50741;5.51827;5.5854;5.00131;5.11269;5.2459;4.43927;3.93138;4.65402;5.47889;6.33959;6.95201;7.91869;8.87445;9.71604;10.71;11.5593;11.902;12.7142;12.9334;13.519;14.4157;15.2384;15.6448;16.588;17.3706;18.0797;18.562;18.6873;18.9389;18.7078;19.5455;20.0288;20.4793;21.1348;20.9829;21","15;15;14.5655;14.3054;15.1207;16.1056;16.5632;16.8808;17.5602;17.8217;18.4414;19.4325;19.4862;20.32;20.7623;21.1749;21.684;22.4746;22.7305;22.4364;22.9765;22.8668;22.5129;21.793;21.4821;22.1744;22.0756;22.5183;22.7886;22.9126;22.7509;22.215;21.8684;20.9924;20.8699;20.0661;19.2304;18.715;17.8466;17.0444;16.2892;15.3302;15",33.1778,"0.05;0.95;0"
