Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
33.3883,4.01814,14.7224,"1;1.21332;1.88662;2.16301;2.59093;2.64474;2.63457;2.66644;3.16342;3.14025;3.28491;3.71436;3.95482;4.56991;4.9037;5.49579;5.92927;6.57408;7.35316;7.783;8.48081;9.1606;9.60117;10.3393;11.1227;11.8571;12.6202;13.1295;13.9057;14.6738;15.0592;15.517;16.3378;16.4473;17.1504;17.8384;18.6546;19.1977;19.918;19.9969;20.1745;20.6689;20.7417;20.7347;20.8704;20.9431;20.8356;21.1914;21.2449;21","15;15.1309;15.5778;15.6768;16.5451;17.4675;18.4426;18.7514;19.3596;19.8848;20.616;21.4394;21.9085;22.6819;23.184;23.5573;23.8609;24.1545;24.2442;24.6081;24.9339;25.2815;25.4648;25.6576;25.904;25.6676;25.4449;25.1825;24.9583;24.7294;24.2569;23.9479;23.4386;23.3513;23.1463;22.7516;22.4545;21.8847;21.3865;21.1522;20.5984;19.8025;18.9995;18.4443;17.6594;17.1153;16.6922;16.0498;15.2297;15",9.37028,"0;0.5;0.5"
38.6124,4.88927,0.398883,"1;1.57949;1.77025;1.84241;2.02499;2.27127;2.33612;2.64703;2.92508;2.82171;2.90732;3.31767;3.74666;4.21204;4.40606;4.85674;5.42776;5.90961;6.70693;7.37655;8.09149;8.89108;9.28024;9.6263;10.2695;11.0991;12.0499;12.9383;13.7622;14.5705;15.4187;16.1092;16.5039;17.4207;18.0068;18.7656;19.2889;20.0099;20.6425;20.7988;21.0546;21.1711;21.4907;21.974;21.2106;21.3319;21.1388;21.4059;21.4257;21.8832;21.798;21","15;14.6664;14.3623;14.231;13.2489;12.9364;12.0057;11.1393;10.7379;9.83735;9.19169;8.38479;7.52504;6.84451;6.19831;5.93349;5.16901;4.80075;4.20576;4.06262;3.80608;3.39555;3.04753;3.5419;3.59532;3.31015;3.14619;3.59099;4.1419;3.98604;3.90054;3.99221;4.28077;4.44686;4.60898;4.91593;5.63348;5.74921;6.35431;6.87684;7.47479;8.03796;8.64785;9.47323;9.91906;10.8364;11.5807;12.2173;13.1449;13.9895;14.5192;15",2.8686,"0;0.55;0.45"
34.7913,3.4942,15.5402,"1;1.30016;1.68786;1.85815;2.15327;2.34798;2.61102;2.89827;3.05538;3.7462;4.06034;4.37265;4.82806;5.40508;5.81008;6.36068;6.87918;7.46143;8.28395;9.24217;10.0962;10.9688;11.1364;12.0987;12.6182;13.0028;13.479;13.8989;14.3793;15.0842;15.9942;16.5815;17.4045;17.9001;18.5189;18.7247;19.4041;19.8115;19.9722;20.2281;20.4094;20.6481;21.1393;21.1168;21.4371;21.6462;21.158;21","15;15.0949;15.3783;15.9297;16.6646;17.5977;18.3622;19.3174;20.0826;20.6779;21.4286;21.8602;22.338;23.1462;23.7827;24.3762;25.1771;25.887;26.0957;25.9425;26.1278;26.414;26.4815;26.5358;26.5261;26.4976;26.2439;26.0316;25.7514;25.0707;24.977;24.5082;24.1837;23.8832;23.6227;22.7504;22.2637;21.9902;21.4483;20.564;19.696;18.9691;18.1442;17.7119;16.8473;16.3055;15.5689;15",8.31261,"0;0.6;0.4"
38.1886,7.07267,0.394913,"1;1.70951;1.89227;2.24606;2.36003;2.48989;2.6828;2.52686;3.05155;3.19046;3.56614;3.50808;3.52433;3.86598;4.12625;4.93613;5.29965;5.41264;6.41106;6.63991;7.32315;8.19422;9.14391;9.85026;10.3406;10.9848;11.673;12.3;12.9638;13.8675;14.4852;14.5813;14.8988;15.0959;15.724;16.1334;16.9365;17.8565;18.5619;18.7771;18.7579;19.0474;19.1985;18.7824;19.2068;19.9274;20.4052;20.0299;19.5726;19.3966;19.1163;19.2999;19.8332;20.2711;20.9245;21","15;14.5871;13.7413;12.8896;12.3427;11.3997;10.6832;10.177;9.44642;8.98619;8.54192;7.75004;7.08207;6.28675;5.94043;5.4856;4.80909;4.65855;4.68283;4.604;4.39364;4.23368;4.16802;4.0058;3.79706;3.63965;3.5385;3.66581;3.82481;4.24434;4.9392;5.59049;6.36537;7.07119;7.38566;6.92218;6.80102;7.06585;7.42977;7.87206;8.20541;8.88404;9.5196;10.2544;10.3989;10.6867;11.56;12.0901;12.6241;12.6464;13.5719;13.7467;14.425;14.4273;14.5945;15",4.73546,"0;0.65;0.35"
43.3154,5.32384,0.4539,"1;1.99467;2.07469;2.59439;2.17154;2.17285;2.10838;2.04113;2.30733;2.38825;2.4191;2.42056;2.78891;3.16758;3.52872;4.12209;4.48271;4.97614;5.31504;5.61853;6.00519;6.45545;6.76747;7.39104;7.91946;8.45014;9.40983;9.83218;10.7824;11.2458;11.9506;12.6278;13.141;13.7286;14.2543;14.4221;15.3955;16.128;16.9954;17.38;18.1434;18.4551;19.3338;19.9789;20.4201;21.2818;21.7207;22.2966;22.5909;22.679;23.2028;23.5339;24.0525;23.4757;23.2666;22.5972;21.9651;21.4704;20.5728;20.692;20.3786;20.8587;20.392;21","15;14.9724;14.7514;14.1584;13.4369;13.2349;12.5395;11.7287;10.9531;10.4685;9.80495;8.87731;8.14827;7.66056;7.20546;6.55685;6.07044;5.7897;5.51615;4.91663;4.64103;4.15905;4.05669;3.91075;3.93727;3.81897;3.70362;3.54835;3.49101;3.46159;3.38151;3.43909;3.50287;4.09316;4.62979;4.81108;4.69099;4.49076;4.37824;4.61567;4.87675;4.59988;4.82806;5.54733;6.02336;5.86432;6.51829;6.96421;7.13663;8.10315;8.38472;9.19963;9.88996;10.4403;10.6578;11.2676;11.9677;12.3071;12.2244;13.024;13.278;14.01;14.7467;15",3.86286,"0;0.7;0.3"
36.6261,3.35323,16.1686,"1;1.94847;2.10536;2.29231;2.35126;2.61141;2.45095;2.90861;3.00733;3.36963;3.74939;4.02159;4.41228;4.6712;5.05507;5.43067;6.04021;6.41513;7.17174;7.8923;8.6387;8.90558;9.72845;9.93958;10.7863;11.4815;11.8273;12.6839;13.219;14.0482;14.5122;15.0865;15.6361;15.9074;16.3795;17.3333;17.9455;18.8158;19.1427;19.7403;19.769;19.8617;20.4856;20.7871;21.0148;21.0567;21.4316;21.8844;22.0804;21.7013;21.0329;20.7888;21","15;15.3169;16.3045;17.2869;18.2333;18.5661;19.2587;19.9917;20.189;20.9627;21.5522;21.9076;22.1872;23.1531;23.6366;23.9322;24.5959;25.2806;25.5263;25.7264;26.14;26.3641;26.7057;26.6014;26.9949;26.8373;26.89;27.025;26.8371;26.4423;26.1978;25.9787;25.4663;25.0282;24.7777;24.5118;23.8093;23.5414;22.8891;22.461;22.0004;21.237;20.532;19.7972;19.3771;18.6614;18.0959;17.5574;16.8634;16.037;15.4225;15.0551;15",6.55708,"0;0.75;0.25"
37.7249,5.20835,0.386045,"1;1.53562;2.09388;2.21163;2.26864;2.24923;2.36054;2.36333;2.63795;3.08634;3.78842;4.43397;4.18888;4.80179;5.27566;5.75457;6.62745;7.53143;8.3863;8.99105;9.93545;10.6404;11.5845;12.3401;13.0183;13.5817;14.5096;15.2888;16.1829;16.7314;17.4759;18.1947;18.8918;19.4788;19.6232;19.4674;19.6119;19.7395;19.7375;20.4385;20.5614;20.566;20.3033;20.3798;20.7238;20.0773;20.4522;21.14;20.9997;21","15;14.2931;13.637;12.9402;11.9793;11.1897;10.5092;9.85457;9.04133;8.66856;8.01497;7.51545;6.64717;6.01957;5.51335;4.6514;4.28314;3.87789;3.63657;3.27792;3.35487;3.4786;3.74039;3.6717;3.7639;3.93641;4.07266;4.2483;4.16458;4.481;5.1199;5.23219;5.21724;5.46947;5.87297;6.6098;7.38758;7.86299;8.26065;8.72225;9.5545;9.65369;10.5888;10.9838;11.8644;12.0218;12.8294;13.5314;14.3956;15",4.24389,"0;0.8;0.2"
37.3971,5.30129,0.383817,"1;1.55094;1.94147;2.29846;2.28265;2.20535;2.26507;2.55772;2.74188;3.0042;3.50244;4.24073;4.24218;4.37573;5.01059;5.51513;6.22354;6.70686;7.49052;8.25281;9.15947;9.93528;10.7194;11.3103;12.0584;13.0367;13.8109;14.2517;15.1282;15.8052;16.506;17.2601;17.9704;17.8734;17.9194;18.7747;19.1796;19.216;18.6933;18.7249;19.4166;19.7754;20.4578;21.2818;21.7853;21.7265;21.9531;21.6479;21.1952;21","15;14.5042;13.9431;13.1585;12.544;11.9206;10.9311;10.0139;9.11984;8.46093;8.09645;7.62701;6.79291;6.13976;5.45973;4.75337;4.27172;3.95384;3.75534;3.75434;3.93748;3.7764;3.9358;4.07821;3.70415;3.86658;3.93051;3.99954;4.33772;4.46646;4.81602;5.30021;5.52048;6.16663;6.56403;7.06861;7.77842;8.21862;8.97306;9.68784;10.0142;9.9936;10.6881;11.2329;11.9731;12.6801;13.3741;13.9989;14.5018;15",4.56367,"0;0.85;0.15"
39.6591,4.83064,0.410788,"1;1.43247;1.7606;2.03588;2.36961;2.52274;2.5582;2.67696;2.68465;3.08902;3.6075;3.54907;4.12576;4.71434;5.2787;5.97529;6.75355;7.06265;7.54343;8.44545;8.87114;9.52308;10.2575;10.8484;11.5157;12.4471;12.8468;13.6853;14.0917;14.8806;15.53;16.2841;16.6387;17.2135;17.6808;18.0617;18.969;19.3427;19.8222;20.5174;21.2461;21.7229;22.3354;22.7868;22.8186;23.4334;23.3759;23.3099;23.3948;23.2828;22.5346;21.8935;21.5955;21.6679;21.5497;21","15;14.7647;13.9858;13.3164;12.4982;11.5343;10.5508;9.86976;9.01139;8.23511;7.56597;6.7899;6.39427;5.65639;4.88019;4.60368;4.18214;3.82948;3.3756;3.13276;2.98838;2.77766;2.79873;3.18375;3.81602;3.95328;3.88411;3.84822;3.73892;3.7336;3.83954;4.38323;4.48708;4.89452;5.18958;5.36371;5.68404;6.31902;6.6623;7.04746;7.37333;7.72549;8.48879;9.08138;9.88234;10.3779;10.8918;11.5154;12.4965;12.7446;13.0909;13.6468;13.8262;14.2478;14.9226;15",4.38866,"0;0.9;0.1"
42.0171,3.02509,19.1762,"1;1.67327;2.04668;2.1976;2.3409;2.46065;2.48321;2.54231;3.00956;3.38701;3.35973;3.87245;3.88965;4.1427;4.21431;4.09664;4.41552;4.43013;4.91558;5.54149;6.49789;7.39905;8.23981;8.78137;9.36447;9.79605;10.756;11.6449;12.3555;12.6548;13.2689;14.1658;15.1202;15.4925;16.2326;16.3947;16.7503;17.1862;17.9352;18.764;19.5962;19.9969;20.5551;21.3176;21.4081;21.622;21.7386;21.9444;22.0255;22.0976;21.9114;21.8143;21.8371;21.7985;21.791;21.7482;21.5556;21.2092;21","15;15.5818;16.1736;16.8299;17.3488;17.9937;18.7236;19.1255;19.6807;20.5988;20.8011;21.4972;22.326;23.198;23.307;24.2456;25.1649;26.1557;26.9373;27.5273;27.5264;27.9159;28.1768;28.148;28.3679;29.0058;29.2528;29.1208;28.8195;28.8782;28.455;28.7868;28.8498;28.7618;28.1749;27.9239;27.1447;26.5429;26.3578;26.3369;25.8931;25.1946;24.5441;23.9379;23.6038;22.787;22.3689;21.5346;20.5988;19.9948;19.4494;18.6284;17.9347;17.4337;16.8516;16.5934;15.944;15.663;15",3.83265,"0;0.95;0.05"
41.266,2.85297,18.2401,"1;1.56014;1.86154;2.12791;2.3836;2.48415;2.55229;2.72125;2.78778;3.02475;3.12059;3.27668;3.64384;3.97629;4.34875;4.60839;5.0108;5.5498;5.6665;5.80181;6.28826;6.8166;7.13402;7.75778;8.44658;8.99647;9.37266;9.88259;10.5678;11.0606;12.0379;12.5071;13.4108;14.3346;14.4985;14.6314;15.5482;16.3319;17.2099;18.062;18.5115;19.2964;19.5132;20.2874;20.9697;21.4821;21.7698;22.2001;22.4646;22.6307;22.888;23.1225;23.2475;23.4179;23.5221;23.4827;23.2943;23.2494;22.9886;22.806;22.201;21.7775;21","15;15.1705;15.5077;16.0047;16.7386;17.5993;17.9959;18.7153;19.1661;20.0718;20.6072;21.2802;22.185;22.8855;23.6215;24.1854;24.8835;25.5248;25.7065;25.9013;26.509;26.9657;27.2559;27.6932;28.1228;28.3984;28.5516;28.7525;28.8859;29.0134;28.9457;28.8735;28.6139;28.5179;28.4971;28.4786;28.1797;27.8593;27.4117;26.9399;26.7117;26.1148;25.9268;25.3083;24.7028;24.113;23.8017;23.2035;22.7001;22.2274;21.6245;20.9213;20.505;19.5233;18.663;17.7746;16.9584;16.8152;16.2553;15.9513;15.45;15.2372;15",2.85297,"0;1;0"
21.2109,79.8641,0.241073,"1;1.93912;2.66091;3.3022;3.8436;4.75896;5.60513;6.46709;7.41048;7.76798;8.61581;9.34372;10.1638;11.1228;11.7138;12.6015;12.9827;13.773;14.6947;15.081;16.0707;16.2981;17.0861;17.9821;18.6877;19.3333;20.1003;21","15;14.6564;14.4721;14.1549;13.9314;13.8004;13.757;14.129;13.9526;13.8692;13.7242;13.8224;13.5063;13.5031;13.1423;12.986;13.1727;13.6751;13.8264;13.5916;13.4489;13.7936;13.8584;14.1325;14.19;14.2607;14.7903;15",1.28957,"0.05;0;0.95"
34.8627,7.93594,0.375318,"1;1.25269;1.32152;1.77325;2.10627;2.35083;1.86865;2.07164;2.52316;3.13205;3.42574;3.98747;4.36842;4.80648;5.34171;5.47071;6.17159;6.7977;7.34188;8.06132;8.55482;9.08854;9.67925;10.5802;11.3982;12.0407;12.2338;13.0663;13.3975;14.3224;14.9041;15.26;15.3434;16.0167;17.0102;17.375;17.4511;18.0834;18.4009;18.9171;19.388;19.2725;19.6326;20.0194;19.9908;20.4333;20.5199;20.4637;20.3651;21","15;14.7359;14.6554;14.0048;13.563;12.5934;11.8029;11.0431;10.2636;9.65717;9.06034;8.39077;7.94084;7.76938;7.01365;6.08004;5.38281;4.66086;4.81158;4.4812;4.36473;3.95156;3.78148;3.99783;4.48767;5.03754;5.23645;5.51063;5.53006;5.66677;6.14102;6.53111;7.223;7.61736;7.51647;7.61824;8.56883;9.09767;9.41704;9.95536;10.4096;11.1716;11.5541;12.117;12.4796;13.3712;13.9886;14.5957;15.3796;15",2.47772,"0.05;0.05;0.9"
32.6784,6.49363,0.336772,"1;1.48668;1.93833;2.23989;2.43147;2.43863;2.72487;2.85027;3.07262;3.18571;3.59262;4.13946;4.42978;5.09888;5.87135;6.50019;7.06285;7.56987;8.24633;8.7502;9.16935;9.60252;10.3403;11.2764;11.8844;12.2946;13.1588;13.4188;13.944;14.6852;15.0811;15.382;15.9494;16.5333;17.0918;17.8309;18.2176;18.6724;18.8257;18.8237;19.2828;19.8731;20.2577;20.4279;20.5499;20.758;21.035;21","15;14.6861;14.1015;13.6495;13.1613;12.1641;11.4499;11.1071;10.1633;9.68348;9.08325;8.4715;8.17132;7.57391;6.99237;6.362;6.14606;5.90647;5.3729;5.37961;4.86507;4.4683;4.03853;3.98874;4.09116;4.12572;4.15227;4.23999;4.44073;4.68565;5.06533;5.35769;5.95037;6.45064;6.67841;7.26475;7.57185;7.92375;8.4664;9.39856;10.1134;10.7324;11.2019;11.8188;12.7505;13.2282;14.0474;15",2.56954,"0.05;0.1;0.85"
36.2158,5.69285,0.372785,"1;1.47734;1.67462;2.05356;2.30115;2.29798;2.23146;2.42754;2.73219;2.88304;3.3555;3.66579;3.9742;4.14699;4.37166;4.7382;5.46746;5.89325;6.40925;6.76691;7.54024;8.30159;8.77539;9.47045;10.4052;10.5849;11.0668;11.7353;12.1983;12.9036;13.8276;14.7173;15.096;15.9512;16.3692;17.1988;17.6912;17.9429;18.6882;18.557;19.0052;19.1614;19.4015;19.6964;19.6835;19.6234;20.0117;20.5009;20.719;20.7865;20.4809;20.5256;21","15;14.4605;13.9764;13.4045;12.6822;11.9175;11.2535;10.6377;9.82482;9.37988;8.87316;8.18109;7.6676;7.26442;6.71669;6.21712;6.07423;5.89516;5.63156;5.51335;5.22692;4.76662;4.789;4.90188;4.73598;4.68005;4.35846;4.03236;3.84104;3.71382;3.37797;3.22062;3.73371;4.03323;3.46948;3.75577;4.50012;4.94235;5.53942;6.19219;7.05392;7.92687;8.40817;8.98132;9.18185;9.6569;10.5195;11.2621;12.1905;13.1864;13.9595;14.7;15",2.96294,"0.05;0.15;0.8"
42.0994,7.78917,0.44899,"1;1.374;1.90728;2.27565;2.45637;2.63004;2.62679;2.8684;3.00465;3.22017;3.71404;4.39143;4.81232;5.56696;6.06308;6.74347;7.53577;8.32132;8.89811;9.54342;10.4605;10.9866;11.9299;12.494;13.1976;13.9728;14.6684;15.5742;16.5241;17.012;17.4969;17.6306;18.5124;19.3155;19.6812;20.1336;20.4674;20.8129;21.0906;21.2849;21.9146;22.2216;21.5033;20.7683;20.5261;20.6243;19.8336;19.2707;18.5703;17.6235;17.9296;18.5431;19.278;19.2996;19.9251;20.6987;21.2316;21","15;14.0726;13.3643;12.4902;11.8525;10.8953;10.0775;9.14327;8.3225;7.93291;7.45032;6.95201;6.40467;6.14802;5.49211;4.93299;4.44516;4.07574;4.21267;4.25042;4.44402;4.71312;4.89102;4.71171;4.55665;4.22075;4.58023;4.72144;4.71825;5.11422;5.67919;5.77195;6.08399;6.17547;6.38851;6.89996;7.27238;7.69333;8.44881;8.75665;9.3798;9.98413;10.6458;11.3126;12.2055;12.4962;12.6772;12.8101;12.5339;12.7853;13.3291;13.6839;13.8992;14.3709;14.9772;15.1747;15.0176;15",3.99955,"0.05;0.2;0.75"
