Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
40.8323,4.55,0.421853,"1;1.54762;2.00182;2.148;2.24562;2.54667;2.63826;2.89904;2.79026;2.8113;3.29003;3.69491;3.83956;3.99471;4.65494;5.25391;5.65723;6.56302;7.41767;8.17628;8.7984;9.44965;9.9229;10.4577;10.8265;11.8046;12.6501;13.3458;14.2982;15.2164;15.9733;16.5805;17.1686;17.7091;18.2914;18.8037;19.2581;20.1484;20.6155;21.6082;21.9753;21.9108;22.3279;22.5483;22.9854;23.4785;23.6404;23.7785;24.2939;24.6432;23.8463;23.0997;22.3853;21.7358;21","15;14.7183;14.2682;13.3932;12.4275;11.6153;10.6351;9.76469;8.88071;8.71801;7.87442;7.23204;6.33752;5.97568;5.49905;4.85279;4.35448;4.11327;3.77163;3.75919;3.68558;3.33261;3.3325;3.37441;3.37768;3.45857;3.78236;3.83395;3.65611;3.94103;4.1699;4.40559;4.51576;4.69774;4.86283;5.21845;5.39338;5.7894;6.14184;6.23353;6.73058;7.69822;8.42186;8.91441;9.55945;9.9667;10.6547;11.3321;12.0974;12.7606;13.2695;13.8605;14.159;14.3567;15",3.10515,"0;0.65;0.35"
39.6532,4.86325,0.414657,"1;1.67338;1.99548;2.15379;2.43428;2.3467;2.67597;2.78776;2.79408;2.76423;2.62585;3.32536;3.63432;3.98786;4.51448;4.90393;5.19415;5.95752;6.67505;7.57566;8.48877;9.11222;9.84165;10.5386;10.8191;11.698;12.6118;13.449;13.7867;14.4071;15.3858;16.0088;16.7469;17.4141;18.3154;19.0503;19.6291;20.0689;20.974;21.0537;21.0851;21.146;21.3262;21.3018;20.9134;20.4694;20.868;20.7961;21.1577;20.8382;20.2142;21","15;14.6421;14.1328;13.727;12.9952;12.2044;11.2813;10.4663;9.75332;8.77883;8.19021;7.50183;6.76361;6.04311;5.65767;4.77328;4.16706;3.8697;3.76111;3.75719;3.53819;3.41227;3.83382;3.19526;2.99285;3.16329;3.14482;3.33816;3.33702;3.8126;3.92752;4.07371;4.72723;4.50888;4.85233;5.31386;6.02106;6.56375;6.95098;7.91373;8.71714;9.14931;9.97871;10.0736;10.684;11.1319;11.942;12.8053;13.5691;14.4238;14.914;15",3.52867,"0;0.7;0.3"
41.1027,4.82828,0.426704,"1;1.71351;1.90345;2.0937;2.06039;2.51482;2.55022;2.36523;2.44422;2.92365;3.56551;3.59033;3.6422;3.91952;4.1631;4.52615;4.83925;5.54208;6.17382;6.60024;7.18461;8.04838;8.87173;9.49493;10.2198;10.8032;11.7497;12.7105;13.2094;13.6702;14.3795;14.4156;15.3103;16.2307;16.9507;17.8517;18.7307;19.3836;19.7675;20.3657;20.8747;21.1741;21.7358;22.3532;22.7077;23.4066;23.2556;23.2089;22.9841;23.5103;23.8935;23.5492;22.9899;22.5031;21.8247;21.0487;21","15;14.6535;14.283;13.5036;13.099;12.4005;11.7461;11.1528;10.7064;9.88625;9.40507;8.42464;7.43008;6.81422;6.1428;5.5186;5.19142;4.68199;4.22129;4.13874;3.67184;3.36583;3.21803;2.74947;2.69224;2.64406;2.89638;2.89197;3.14338;3.30257;3.54671;3.90789;4.0851;4.01509;4.41015;4.73123;5.14787;5.56909;5.87316;6.33297;6.92718;7.68818;8.31069;9.02395;9.64802;10.1587;10.5929;11.4344;12.086;12.8084;13.3547;13.956;14.3259;14.5844;14.2284;14.6337;15",3.72788,"0;0.75;0.25"
40.1981,5.169,0.464259,"1;1.66165;2.19114;2.4014;2.56951;2.76249;2.80857;2.87659;3.12443;3.72017;4.04497;4.50833;5.21904;5.62842;6.21287;6.81136;7.36406;8.28467;8.89124;9.67576;10.6384;11.3793;11.6365;12.3956;13.22;13.5818;14.5252;14.9327;15.8508;16.0271;16.9262;17.4556;17.8375;18.7314;19.2312;20.0402;20.1708;20.7218;20.9684;21.3491;21.3485;21.8648;21.7176;20.98;21.0146;20.2419;20.1442;19.3051;19.0211;19.6846;19.6345;20.4987;21.0059;21","15;14.6415;13.8356;12.8983;11.9559;11.2958;10.3175;9.53829;8.69066;7.90984;7.07276;6.22659;5.53094;4.92516;4.5397;4.0551;3.91012;3.79485;3.84473;3.77814;3.6592;3.67492;3.72099;3.6536;3.65138;3.87813;4.15842;4.31121;4.58359;4.70324;4.83182;5.52137;5.42941;5.73704;6.08505;6.49913;6.57995;7.34516;8.01629;8.56324;9.47064;10.3009;11.0657;11.6071;12.2535;12.7385;12.8728;13.2978;13.7507;14.3244;15.1819;15.3538;15.6323;15",4.22805,"0;0.8;0.2"
30.5483,2.1634,13.1016,"1;1.66501;2.36093;2.49933;2.92224;3.3346;3.58561;3.94103;4.06856;4.3679;4.71729;5.35816;6.20973;6.75474;7.35672;7.92812;8.65683;9.48296;10.0382;10.54;11.0427;11.825;12.7237;13.1127;13.8687;14.4272;15.2954;15.4791;16.1462;16.8497;17.6146;18.0963;18.4838;19.1368;19.5435;19.8535;20.4668;20.5036;20.5647;20.9663;20.9639;21.2322;21","15;15.0891;15.7518;16.1238;16.7057;17.3774;18.2134;18.9665;19.3823;20.2524;21.1894;21.6278;22.1496;22.7577;23.0942;23.2679;23.6916;24.0964;24.3805;24.1152;24.0271;24.2546;24.2113;24.2073;24.1438;23.4156;23.2044;23.159;22.6011;22.2373;21.7147;21.3731;20.8108;20.0875;19.3323;19.0637;18.3338;17.6809;16.9331;16.0415;15.8719;15.0086;15",3.80413,"0;0.85;0.15"
31.5392,2.11976,13.8871,"1;1.06944;1.53981;1.82757;2.06055;2.46799;2.42647;2.67395;2.78009;3.06794;3.20323;3.80836;4.5156;4.71232;5.15887;5.88846;6.14245;6.87145;7.73955;8.35957;9.29655;10.2212;11.0128;11.9127;12.3809;13.0041;14.0019;14.7329;15.1593;15.9346;16.4312;16.7251;17.2585;17.6031;18.1041;18.2933;19.0833;19.6565;20.1423;20.5099;20.7272;20.9376;21.0814;21.3248;21.3528;21","15;15.0299;15.2379;15.45;15.878;16.7259;17.492;18.3021;18.4683;19.1055;19.5451;20.2507;20.8021;21.2174;22.052;22.5923;22.9676;23.5423;24.0387;23.9673;24.0898;24.0282;24.2436;24.4791;24.4057;24.3867;24.439;24.6895;23.9593;23.4739;23.2138;22.4223;22.0561;21.5562;20.9526;20.8326;20.3654;20.1166;19.2526;18.6227;18.2029;17.4515;17.2353;16.363;15.7086;15",3.29649,"0;0.9;0.1"
33.4081,2.02128,14.5047,"1;1.94911;2.15333;2.43713;2.95228;3.27134;3.51691;3.77452;4.21101;4.45163;4.50301;4.57872;5.36425;5.83753;6.59421;7.53022;8.36357;8.56831;9.44857;10.4379;11.1123;12.0016;12.218;13.0882;14.0686;14.7343;15.4446;16.3755;16.9194;17.4779;17.7587;18.531;19.0283;19.5808;19.818;20.2325;20.6195;21.1402;21.4238;21.6312;21.7827;21.7922;21.9362;21.1308;21","15;15.2768;15.5027;16.2889;17.0664;17.9263;18.7668;19.3104;20.0698;21.0024;21.6411;22.1956;22.8094;23.1935;23.8197;24.1162;23.8989;24.0119;24.2692;24.2565;24.6831;24.7152;24.6476;24.5707;24.6177;24.7769;24.7695;24.5937;24.2509;23.7797;23.5205;23.0938;22.2614;21.7775;21.4123;20.5979;20.1282;19.4975;19.0804;18.1334;17.363;16.5374;15.6893;15.1357;15",2.64545,"0;0.95;0.05"
34.4877,1.94483,15.0812,"1;1.40605;1.8274;2.2766;2.53437;2.82773;3.04917;3.41394;3.57612;3.79289;4.20342;4.56977;4.85267;5.20913;5.76741;6.44698;6.73349;7.20374;7.84378;8.5001;9.31395;10.0095;10.9066;11.7019;12.4681;13.1464;13.7472;14.2646;14.9881;15.6006;16.4619;17.2317;17.8991;18.3663;19.2221;19.3042;19.8474;20.1861;20.8543;21.3721;21.8032;22.1587;22.2925;22.5515;22.6815;22.692;22.652;22.5591;22.4583;22.3787;22.1472;21.8002;21.3671;21","15;15.1782;15.4496;16.0538;16.4869;17.2928;18.0026;18.735;19.1771;19.6476;20.4024;21.0016;21.3757;21.8911;22.5879;23.2742;23.5543;23.9669;24.3843;24.8014;25.1948;25.4777;25.6933;25.8367;25.8421;25.8176;25.7769;25.7044;25.4909;25.2383;24.8656;24.507;24.1688;23.9157;23.4842;23.4174;22.9658;22.6737;22.1332;21.4769;20.8384;20.1528;19.8228;19.079;18.2257;17.734;17.2412;16.7737;16.5324;16.3583;15.9038;15.5558;15.2495;15",1.94483,"0;1;0"
20.9288,61.7815,0.230635,"1;1.95953;2.88821;3.66765;4.23102;4.74276;5.28458;6.28023;6.95107;7.41696;8.33885;9.18875;10.113;10.9209;11.79;12.73;12.9661;13.9509;14.6188;15.501;16.1944;17.0454;17.8196;18.7443;19.5622;20.3135;20.8583;21","15;14.7184;14.4725;14.1004;13.8005;13.6876;13.5293;13.6225;13.5543;13.6186;13.3581;13.2957;13.0465;13.1022;13.1819;13.0819;13.1381;13.1605;13.0503;13.3798;13.6642;13.5865;13.806;13.9529;13.9466;14.2729;14.7611;15",1.26554,"0.05;0;0.95"
31.0813,7.81244,0.31975,"1;1.40247;1.52356;1.9911;2.25232;2.52541;2.89534;3.36387;3.86138;4.17131;4.60508;4.89421;5.44219;5.91379;6.36626;6.92509;7.39367;8.02432;8.84999;9.70546;10.4501;11.2173;12.0435;12.333;13.0988;13.3691;14.1387;15.0165;15.6308;16.2843;16.8881;17.3478;17.627;17.9746;18.2983;18.639;18.9739;19.1696;19.4077;19.8111;19.9982;20.0198;20.5148;20.7571;21","15;14.4636;14.148;13.3793;12.6829;12.0949;11.5442;11.0295;10.4967;10.0736;9.39396;8.49443;7.73198;6.99168;6.3811;6.27877;6.18841;5.95059;5.4548;5.34616;5.25203;5.18316;4.91407;4.9787;4.86327;4.8953;5.24754;5.54057;6.0167;6.18125;6.65767;6.85075;7.3169;7.83807;8.17709;9.05737;9.70694;10.2048;10.958;11.7042;12.262;13.1519;14.0143;14.3181;15",2.23246,"0.05;0.05;0.9"
33.9703,5.29076,0.349878,"1;1.52278;2.0727;2.23526;2.61938;2.92107;3.1447;3.24604;3.32907;3.32188;3.4696;3.66289;3.73483;4.35372;4.68961;5.39125;5.77863;6.42185;6.9371;7.4747;8.39496;9.17921;10.0777;10.972;11.5462;12.4608;12.8607;13.7453;14.5252;15.3803;15.885;16.4527;17.1978;17.6018;18.058;18.476;18.9461;19.2635;19.6049;19.9287;20.335;20.6397;20.9224;21.1267;21.2434;21.1249;21","15;14.6325;14.175;13.9093;12.986;12.2424;11.4303;10.5828;10.4388;9.48819;9.01022;8.05353;7.60224;6.85937;6.05316;5.61;5.56658;5.04995;4.78194;4.6264;4.50992;4.50375;4.50246;4.23695;4.24045;4.59996;4.73676;4.35863;4.60283;4.94446;5.15189;5.50326;5.89581;6.06336;6.4729;7.11818;7.49272;8.42099;8.9754;9.66888;10.378;11.1831;11.5981;12.3353;13.2495;14.0227;15",2.52499,"0.05;0.1;0.85"
33.5997,5.65477,0.345907,"1;1.24457;1.44776;1.91017;2.06364;2.18226;2.50301;3.08385;3.09779;3.63105;3.58615;3.57384;3.67803;4.01529;4.13786;4.43181;4.60983;5.06225;5.32199;5.6858;6.13911;6.80822;7.71424;8.03047;8.76415;9.25295;10.1542;10.9363;11.7657;12.3631;13.2765;13.6817;14.1111;14.8465;15.789;16.4878;17.1534;17.4705;18.1638;18.55;18.9604;19.3432;19.8091;20.252;20.2397;20.3111;20.3869;20.383;20.7075;21.0656;21.1149;21","15;14.8427;14.6886;14.1561;13.8847;13.65;12.925;12.2232;12.0752;11.3082;10.7489;10.4823;9.48777;8.68883;8.37223;7.75508;7.50495;6.72091;6.25973;5.76555;5.44286;4.99142;4.66152;4.4502;4.16752;3.94109;4.12806;4.12716;4.047;4.21998;4.48108;4.8472;5.12788;5.25886;5.3949;5.8296;5.98347;6.15042;6.63151;7.28978;7.71231;8.11887;8.66015;9.28345;9.74412;10.4938;11.0767;12.04;12.724;13.2528;14.1424;15",2.80493,"0.05;0.15;0.8"
34.2706,5.64681,0.352058,"1;1.55658;1.93991;2.12284;2.11113;2.50498;2.79808;2.91962;3.10624;3.23399;3.27349;3.93838;4.21217;4.51928;5.32387;5.85275;6.22258;7.10422;7.38544;8.10627;8.51845;9.26481;9.83125;10.6335;11.4603;12.0495;12.6985;13.4439;13.9241;14.7032;15.5118;15.7481;15.8842;16.2489;16.9952;17.2039;17.5851;17.8779;18.2541;18.5645;18.8374;19.3969;19.7042;20.1481;20.3994;20.5598;20.5942;20.7246;20.7885;21.0388;21","15;14.4817;13.7822;13.4182;12.7617;12.2122;11.3291;10.8796;10.3394;9.57594;8.76671;8.02216;7.24703;6.89081;6.34186;5.94585;5.75617;5.59338;5.60252;4.93477;4.564;4.37549;4.04151;3.80319;3.3814;3.58957;3.96243;3.92215;3.82736;3.55142;3.82867;4.39974;4.77715;5.07248;5.64855;6.39808;7.10343;7.48032;7.99433;8.45494;9.19163;9.97909;10.3139;10.9034;11.6672;12.3348;12.5729;13.3961;14.0814;14.4133;15",3.10693,"0.05;0.2;0.75"
35.5926,5.31922,0.372867,"1;1.34457;1.83663;2.06939;2.43037;2.83062;3.07946;2.97207;3.07757;3.195;3.20857;3.57204;3.89708;4.16015;4.76772;5.24815;6.11096;6.20522;7.05251;7.85377;8.48568;9.17166;9.63672;10.1955;10.7553;11.6754;12.3968;12.4755;13.4433;14.3215;14.9293;15.3717;16.0855;16.6819;17.3373;17.7104;18.4058;18.8566;18.9904;19.0925;19.6503;19.8356;20.3794;20.0579;20.3037;20.2531;20.2041;21.033;21.6984;21","15;14.7988;14.4064;13.6319;13.1793;12.3558;11.6155;11.3026;10.6107;9.68229;8.93766;8.17731;7.39952;6.84841;6.0578;5.4638;4.99662;4.8404;4.56674;4.36528;4.09837;4.02682;4.04206;4.1807;4.25349;4.17769;4.37798;4.39104;4.3206;4.3416;4.57405;4.71074;5.10402;5.39311;6.06177;6.74078;6.96501;7.44776;8.33983;8.93843;9.27771;10.174;10.9803;11.6412;12.4886;13.2119;13.8203;14.3155;14.8923;15",3.37044,"0.05;0.25;0.7"
