Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
37.8127,5.28962,0.390846,"1;1.71529;1.82393;2.26295;2.59891;2.47606;2.45028;2.43812;2.65818;2.5481;2.57951;2.72085;3.24891;3.58548;3.92237;4.46321;5.24004;5.48305;5.96894;6.80597;7.39783;8.32086;9.27093;9.8852;10.8434;11.7332;12.3877;13.1338;13.8049;14.6044;15.4408;16.2679;17.1854;17.6556;18.526;19.3312;20.0576;20.3785;20.3341;20.4576;20.5968;20.6247;20.4514;20.068;19.8909;19.8569;19.6348;19.7455;20.5045;20.3019;21","15;14.3012;13.9392;13.1543;12.7312;12.2405;11.6352;10.9349;10.0218;9.5208;8.9101;8.52467;7.84506;7.19202;6.69766;5.97106;5.40258;4.57888;4.56422;4.61277;4.02224;3.86024;3.62205;3.07255;3.28313;3.48645;3.69606;3.69261;3.44418;3.55139;3.95626;4.40284;4.74121;5.0188;5.45732;6.01566;6.38208;7.15671;7.78558;8.73882;9.69994;10.3045;10.9669;11.3383;11.96;12.0087;12.2784;13.1576;13.7635;14.7342;15",2.02377,"0;0.333333;0.666667"
38.4547,5.04046,0.40101,"1;1.54521;1.53909;1.88099;1.929;2.15553;2.47853;2.97279;2.84689;2.53278;2.76937;3.24765;3.55608;3.77211;4.07078;4.69881;5.54619;5.95768;6.80256;7.0926;7.95889;8.76188;9.0175;9.84928;10.3635;10.7981;11.57;12.4427;12.7751;13.7151;14.329;14.8951;15.6383;16.2678;17.0998;17.219;18.0674;18.7491;18.9973;19.646;20.2902;20.9558;21.2947;21.965;22.0285;22.3949;22.5145;22.4308;22.373;22.3827;22.5542;21.6988;21.4704;21","15;14.6225;13.8374;12.9245;12.1322;11.1759;10.2505;9.48096;9.14825;8.74446;8.05159;7.20655;6.64224;6.19377;5.97118;5.25821;4.99676;4.80838;4.47709;4.3509;4.21643;3.94837;3.61664;3.50819;3.21987;3.12607;2.88613;3.04096;3.18561;3.42884;3.68389;3.9127;4.25706;4.45799;4.51638;5.32399;5.77997;6.49012;6.97891;7.6772;8.02416;8.34603;9.0808;9.79921;10.71;11.3227;11.8193;12.7224;13.1277;13.7853;14.6391;14.7095;14.8498;15",2.10214,"0;0.366667;0.633333"
38.3763,4.94436,0.39273,"1;1.26678;1.73216;2.09421;2.51491;2.47971;2.44705;2.61192;2.53088;2.84094;3.14585;3.03505;3.84658;4.34424;4.82583;5.5678;5.82196;6.65302;7.59474;8.27325;9.16322;9.88666;10.6936;11.1806;11.7986;12.6673;13.1291;14.0897;14.756;15.0845;15.8354;16.784;17.1933;18.0057;18.3955;18.9527;19.6283;19.9265;20.0043;20.5606;20.7278;20.0467;20.2438;21.0369;21.1995;21.438;21.6435;21.8853;21.312;20.887;21","15;14.5769;14.0044;13.5552;13.0421;12.2227;11.3355;10.6239;9.71446;8.91021;7.98403;7.07632;6.49202;5.62465;4.74825;4.07782;3.98783;3.95645;3.69833;3.6846;3.61495;3.60509;3.44546;3.40355;3.45844;3.62239;3.76056;3.90715;3.67303;3.90587;4.13443;4.19191;4.12222;4.53474;4.94002;5.47078;5.78883;6.57625;6.98842;7.69275;8.53232;8.94345;9.76506;10.337;10.5399;11.4507;12.4285;13.3627;13.9517;14.238;15",2.21338,"0;0.4;0.6"
37.7043,4.81421,0.386383,"1;1.65816;1.71045;2.12649;2.22655;2.26531;2.54165;2.64682;3.08038;3.03237;3.18765;3.3;3.33974;3.80555;4.22229;5.12086;5.79709;6.29965;6.96606;7.17419;7.94608;8.6271;9.36383;10.1692;10.7311;11.5192;12.2665;13.1036;13.4778;14.1615;14.8853;15.7983;16.309;16.4563;17.1194;17.5673;18.3457;18.8947;19.3795;19.7896;20.7332;21.1777;21.3381;21.8056;22.1933;22.2745;22.3559;22.1725;21.9447;21.7499;21.1889;21","15;14.3575;13.8236;13.0147;12.3184;11.3298;10.3687;9.73236;8.97931;8.21621;7.57956;7.19526;6.35529;5.60272;4.90251;4.48476;4.24279;4.23215;4.04482;4.26591;3.83685;3.66055;3.35426;3.18719;3.22781;3.34942;3.37137;3.42207;3.30023;3.64784;3.7375;3.81049;4.0809;4.3026;4.70954;5.39733;5.93624;6.13981;6.98832;7.4285;7.67146;8.26301;8.95688;9.47792;10.1811;10.7505;10.9777;11.93;12.7554;13.4581;14.2256;15",2.3051,"0;0.433333;0.566667"
40.2921,5.17567,0.41657,"1;1.10079;1.93025;2.45354;2.73694;2.92032;3.05906;3.10412;3.0497;2.73364;2.64736;3.0691;3.52341;3.55453;3.36035;3.74562;3.64156;3.33675;4.16326;5.15502;6.06655;6.96039;7.53776;8.24177;8.8718;9.27415;9.89027;10.4487;11.2706;11.7693;12.4382;13.327;14.3109;14.6488;15.4968;16.1804;16.6557;17.4402;17.4112;18.1083;18.9765;19.2285;19.7786;20.289;20.5649;20.4727;20.7543;21.1296;21.4391;21.8928;21.9521;21.753;22.1658;22.2244;21.8895;21.349;21","15;14.9833;14.5837;14.0773;13.2116;12.2928;11.4372;11.2016;10.2673;9.76732;9.15492;8.71823;8.24319;7.2544;6.76773;5.87375;5.51651;4.94157;4.75562;4.70454;4.75423;4.33371;4.19338;4.12873;3.87968;3.81143;3.52224;4.01269;3.83331;3.61812;3.64699;3.68083;3.85979;3.86859;3.79586;3.31699;3.93497;4.3034;4.73354;5.09446;5.35251;5.55616;6.05891;6.60412;6.90859;7.87077;8.80364;9.50858;10.337;11.2076;11.9025;12.6895;13.388;13.737;14.3304;14.4723;15",2.63748,"0;0.466667;0.533333"
38.9613,5.10524,0.400005,"1;1.69324;1.89167;2.21289;1.75498;2.67399;2.39508;2.44804;2.55142;2.69162;2.69691;3.31968;3.6484;4.36919;4.92897;5.33631;5.60881;6.19922;6.27602;7.184;8.12634;9.07946;9.92481;10.8084;11.6621;12.5169;13.0958;13.9679;14.4911;15.442;16.0012;16.5785;17.4085;18.249;18.8332;19.654;20.3262;20.6111;21.15;21.5699;22.2728;22.4772;22.5912;22.177;21.871;22.1765;22.245;22.0217;21.7698;21.3372;21.1473;21","15;14.5614;13.6648;13.0108;12.3844;12.0179;11.5936;10.7109;10.0592;9.15231;8.25196;7.49937;6.74437;6.18808;5.61014;5.1421;4.83303;4.22109;4.11058;3.97224;4.05166;3.96191;3.84785;3.60511;3.55204;3.79853;4.36558;3.97145;3.72386;3.79442;4.13455;4.45171;4.76468;5.25324;5.59721;5.92637;6.28152;6.48227;7.18339;7.94066;8.51452;9.41088;9.95801;10.8196;11.2754;11.9542;12.8303;13.31;13.7185;14.121;14.2783;15",2.75262,"0;0.5;0.5"
38.9825,5.88051,0.412506,"1;1.59246;2.13249;2.22295;2.38439;2.45441;2.71988;2.84323;2.92071;2.91619;3.22298;3.2449;3.24625;3.68766;4.16909;4.48402;5.24381;5.70332;6.3283;6.89816;7.79645;8.53618;8.91813;9.61953;10.0824;10.5893;11.4207;12.032;12.8897;13.6766;14.3779;15.0657;15.9671;16.391;17.2062;18.0733;18.5879;19.3141;19.5322;19.6756;19.9114;19.9692;20.1319;20.1849;20.7019;20.8189;20.5513;19.9633;19.4982;18.9288;19.0707;18.7396;19.6535;20.5289;21","15;14.4862;14.0316;13.2069;12.7542;11.9418;10.9815;10.3135;10.0448;9.29595;8.5135;8.06055;7.10744;6.44486;5.91482;5.59938;4.95639;4.5843;4.2851;3.90037;3.82953;3.891;3.76367;3.71793;3.59082;3.51665;3.44979;3.48669;3.785;3.96086;3.81299;3.62969;3.78476;4.14998;4.36746;4.85338;5.57008;6.11953;6.52688;7.1389;7.59001;7.95911;8.88042;9.42851;10.2112;10.641;11.453;12.2574;12.8524;13.3779;14.2326;14.7849;14.8232;14.7611;15",3.32877,"0;0.533333;0.466667"
42.2174,4.84675,0.435471,"1;1.81574;2.1131;2.43167;2.73493;2.68241;2.72903;2.71431;2.8765;3.16114;3.45959;3.64611;3.67961;4.34201;4.83231;5.33215;5.57071;5.9239;6.63865;7.04561;7.71916;8.49606;9.30696;9.76457;10.5174;10.957;11.5748;12.2472;13.1608;13.5584;14.2153;15.1593;15.9253;16.7288;16.81;17.3313;17.8297;18.4136;18.8762;19.537;19.9459;20.1312;21.091;21.4228;22.0006;22.224;23.1631;23.3105;23.5471;23.7852;23.9954;24.5804;24.2676;24.3013;23.6462;23.1214;22.6139;21.8675;21.3878;21.4775;21","15;14.6844;14.4711;13.615;12.9413;12.3854;11.6387;10.7876;10.2596;9.32739;8.65154;7.73475;7.19205;6.4429;5.62112;5.15616;4.89497;4.65795;4.32985;4.17413;3.93135;3.77124;3.66464;3.65215;3.82891;3.83941;3.87694;3.87017;3.6228;3.65557;3.53883;3.74786;4.02815;4.52936;4.4967;4.77294;5.00465;4.82324;5.62739;6.01567;5.35673;5.66621;5.62498;6.37983;7.07269;7.47897;7.70801;8.36102;9.01165;9.90312;10.6545;11.1265;11.9697;12.4499;12.5523;12.5183;12.9692;13.4321;13.7532;14.4949;15",2.9352,"0;0.566667;0.433333"
37.7496,3.33824,16.5269,"1;1.80494;2.10218;2.31632;2.46218;2.4147;2.60042;2.81564;2.92902;3.28636;3.72469;4.07591;4.37889;4.39898;5.08997;5.77507;5.97095;6.77393;7.60554;8.13221;8.81815;9.43004;9.81714;10.2596;10.9261;11.6697;12.6278;13.5977;14.4257;15.1207;15.8268;16.2669;17.2141;17.6191;17.6385;18.53;19.2416;19.5722;20.005;20.557;21.2987;20.9893;21.5607;21.6391;22.0513;22.2463;22.2536;22.3869;22.0792;21.3582;21","15;15.3139;15.8224;16.5531;17.5424;18.4145;18.9205;19.5609;20.4921;21.3408;21.9494;22.3595;22.8734;23.5393;23.9642;24.1956;24.4605;24.8972;25.0724;25.8653;26.3172;26.589;27.2714;27.2058;26.4736;26.3131;26.047;26.135;25.975;25.269;24.8732;24.658;24.4385;24.041;23.9241;23.4968;22.8551;22.4014;21.7955;21.3359;20.8439;20.2623;19.6667;18.709;18.0992;17.1355;16.6189;15.9122;15.2702;15.3774;15",8.61371,"0;0.6;0.4"
37.4884,5.1293,0.384415,"1;1.46839;1.75556;2.17475;2.35447;2.63661;2.98343;3.25878;3.47831;3.3971;3.7216;3.45295;3.77775;4.16685;4.68689;4.89053;5.61755;5.97368;6.72413;7.1294;8.07869;8.72267;9.25051;10.1157;10.6266;11.418;11.8748;12.1185;12.8679;13.5621;14.4246;15.3947;15.7774;16.7103;17.4387;17.657;18.1277;18.6582;18.9031;19.2107;19.3679;19.7251;20.0059;20.6679;20.8105;21.4393;21.3629;21.5708;22.0451;22.069;21.7471;21.5709;21.0256;21","15;14.6253;13.7188;12.8962;12.6215;12.0093;11.0876;10.6788;10.1977;9.35965;8.74866;8.02325;7.16663;6.32761;5.49751;4.73776;4.47449;4.58064;4.14897;3.62798;3.35256;3.45231;3.25359;3.16099;3.17003;3.55764;3.77719;3.93144;3.933;4.14441;4.58344;4.64392;4.803;4.93601;5.42116;5.44027;5.51102;5.77772;6.59369;7.25541;8.03875;8.83886;9.11574;9.25736;9.30238;9.37597;10.3577;11.1713;11.9677;12.9385;13.4035;13.796;14.4862;15",3.38951,"0;0.633333;0.366667"
39.8113,4.93473,0.438663,"1;1.69767;2.05055;2.38576;2.40802;2.43941;2.47826;2.88338;3.13431;3.07282;3.16956;3.69617;4.04204;4.67517;4.69918;4.75455;4.97602;5.67407;6.26347;6.8653;7.58989;8.05284;8.19067;9.0168;9.39465;10.1969;11.1371;11.6536;12.3501;13.1068;13.6708;14.4874;15.1663;16.066;16.6022;17.4503;18.0957;18.7419;19.2963;19.8091;19.5264;19.9351;20.7006;21.1303;21.2136;21.5297;21.7392;21.7806;22.3531;22.482;22.253;22.896;22.4612;22.2555;21.6093;21","15;14.4544;13.7045;13.2171;12.8102;12.1426;11.5996;10.6853;9.71731;8.92402;8.24814;7.62618;7.46546;6.83809;6.12649;5.46071;4.83045;4.76196;4.38537;4.57113;4.20817;4.08226;4.05567;4.05514;3.8875;3.61987;3.48913;3.72289;3.73358;3.99036;4.273;4.57529;4.5978;5.00564;4.81955;4.69556;4.60026;5.2102;5.83071;6.3717;7.10576;7.65251;8.28374;8.96761;9.13579;9.58969;10.5486;11.2199;11.8271;12.3527;13.144;13.8543;14.6902;15.4926;15.023;15",3.43604,"0;0.666667;0.333333"
38.1279,4.79461,0.391877,"1;1.31031;1.53339;1.95194;2.29606;2.50168;2.49534;2.54431;2.66862;3.09548;3.19389;3.17063;3.31756;3.43422;3.90474;4.28262;4.9113;5.75755;6.5608;7.51667;8.12759;8.97238;9.79682;10.772;10.862;11.6049;12.5727;13.0455;13.885;14.4433;15.3691;15.8942;16.6988;17.398;18.1992;18.7748;19.4434;20.162;20.7813;21.3473;21.6803;22.0346;22.5678;22.377;22.2749;22.5734;22.7058;22.7679;22.3394;21.5847;21","15;14.5288;14.1541;13.5203;12.5969;11.8055;11.1479;10.4811;10.0974;9.64473;8.8839;8.18366;7.37912;7.01098;6.20398;5.54776;5.02847;4.85274;4.2706;4.07335;3.80603;4.14999;3.80797;3.6893;3.68619;3.19633;3.42234;3.45664;3.63077;3.92878;4.14286;4.44343;4.57228;4.94372;5.34281;5.55213;6.224;6.3823;7.13361;7.59261;7.8995;8.32099;9.15705;10.1056;11.0706;11.4037;12.365;13.2225;13.9392;14.5022;15",3.47379,"0;0.7;0.3"
37.0485,3.30213,16.6464,"1;1.72749;1.83511;1.82577;2.325;2.41741;2.65911;3.01934;3.24306;3.51558;3.62366;3.88669;4.39737;4.71958;5.24539;5.90342;6.38774;7.22519;7.78206;8.58223;9.07411;9.91902;10.3744;11.1959;11.8597;12.8132;13.4638;14.3455;14.9176;15.6679;16.4814;17.1208;18.0393;18.5084;18.641;19.4082;20.0268;20.5204;20.6616;20.9137;21.2207;21.6285;21.6066;21.7177;21.8217;21.5725;21.0444;21","15;15.6861;16.6803;17.6803;18.541;19.4901;19.9221;20.6685;21.2781;22.0205;22.4451;23.3659;24.0928;24.6861;25.4847;25.9924;26.3294;26.6471;26.7807;27.2916;27.3987;27.7576;27.1958;26.9137;26.7885;26.6868;26.214;25.9552;25.6873;25.1307;25.1425;24.4463;24.3053;23.7389;23.5371;22.9813;22.2039;21.7877;21.3896;20.4889;19.6413;18.7395;17.9241;16.9303;16.1958;15.2799;15.0293;15",6.86062,"0;0.733333;0.266667"
39.2573,4.97506,0.407716,"1;1.48908;2.14681;2.11221;1.94616;1.82404;2.18298;2.45851;2.76498;2.70604;2.7582;2.66093;3.09488;3.40617;3.76834;4.2459;4.92575;5.44213;5.98333;6.67652;7.54639;8.31694;9.22265;9.8889;10.7974;11.7072;12.3328;12.5811;12.8791;13.758;14.4985;15.405;16.0791;16.7251;17.3282;18.0846;18.4852;19.0841;19.7872;20.5869;21.1479;21.1973;21.9304;22.1944;22.77;23.0884;22.8629;22.6743;23.2928;22.708;22.3006;21.6683;21.3374;21","15;14.7125;14.2978;13.3167;12.6869;12.1221;11.2609;10.4246;9.6347;8.92653;8.31126;7.73954;6.93282;6.1935;5.84202;5.47134;5.12055;5.02813;4.20955;4.39563;4.38015;3.92414;3.97678;4.1426;3.88645;4.00111;3.90114;3.94226;3.99396;4.07662;4.07127;4.31874;4.86296;5.15391;5.71362;6.16;6.32217;6.45705;7.03454;7.33732;7.73005;8.48197;8.74688;9.4216;9.98005;10.6726;11.3248;12.2886;13.0344;13.469;14.1652;14.7167;14.9257;15",3.90935,"0;0.766667;0.233333"
38.604,4.81489,0.398286,"1;1.53247;1.77682;2.00841;2.27078;2.24349;2.63793;3.00678;3.21666;3.16929;3.44493;3.70742;4.0343;4.60233;5.15678;5.77804;6.45698;7.25179;8.04922;8.36841;9.26;9.98886;10.7797;11.4547;11.9623;12.7381;13.1171;13.9218;14.4715;15.3464;15.9536;16.3495;17.0605;17.6397;17.6851;18.6486;19.3542;20.264;20.7997;21.4703;21.9815;22.0682;22.5241;22.0121;22.3887;22.7411;22.8735;22.6683;22.2913;21.9558;21.8384;21.647;21","15;14.5124;13.6171;13.0023;12.5712;11.6623;10.9924;10.0671;9.5217;8.71642;7.98069;7.10861;6.37704;5.63549;4.90661;4.54073;4.36677;3.98808;3.86523;3.86481;3.98529;4.07382;3.95302;3.4107;3.34527;3.58854;3.747;3.81344;3.90487;3.95719;4.37695;4.56763;5.06146;4.87598;4.85263;5.02212;5.374;5.70926;6.20539;6.88223;7.61092;8.30033;9.16227;9.81036;10.5949;11.4082;11.6215;11.9219;12.7752;13.0383;14.0297;14.7336;15",3.93157,"0;0.8;0.2"
