Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
27.8175,1.2317,0.981405,"1;1.78783;2.02183;2.62136;3.20552;4.0429;4.61019;5.12733;5.83818;6.00456;6.38794;7.38705;8.05042;8.76109;9.68562;10.4509;11.268;12.1737;12.3331;12.3663;12.3016;12.8845;13.882;14.398;14.9489;15.6423;16.5151;17.3209;17.7182;18.2566;19.2195;19.8418;19.9485;20.8065;21","15;15.6159;15.8403;16.1984;16.1946;16.7412;17.1732;17.7234;17.9367;18.9109;19.8345;19.7925;20.2883;20.833;20.9982;20.7197;20.1432;19.7191;18.7319;17.7325;16.7346;15.9221;15.8506;15.9037;15.5889;15.3108;14.902;14.4374;14.2929;14.0215;13.892;13.5684;14.335;14.7537;15",1.10655,"0;0.5;0.5"
22.2478,1.28379,0.234595,"1;1.46666;1.85934;2.84186;3.28114;4.28079;5.05259;5.47055;6.40103;6.90689;7.88097;8.57461;9.51593;10.2695;11.2252;12.0553;12.7896;13.5643;13.7645;14.2028;14.8921;15.6476;16.3483;17.2237;18.1004;18.6385;19.4121;19.968;20.0597;21","15;14.2224;14.136;14.3125;14.1828;14.1566;14.4336;14.5453;14.7915;14.7045;14.9307;15.4828;15.7086;15.8948;15.9831;16.0528;15.8411;15.6749;15.2544;14.6355;14.2663;14.7675;14.9653;14.5787;14.1918;14.5276;14.8927;15.202;15.2697;15",0.811651,"0;0.55;0.45"
20.8546,1.01642,0.219188,"1;1.766;1.98848;2.84195;3.50031;4.4741;5.3013;6.01532;6.91897;7.91885;8.91535;9.9146;10.8272;11.5585;12.4695;13.4655;13.7618;14.599;15.5488;16.1136;16.5357;17.3658;17.9543;18.8143;19.4856;20.1399;20.7141;21","15;14.9804;14.7263;15.1176;15.022;14.8924;15.1512;15.3903;15.5388;15.5541;15.4705;15.4316;15.0228;15.1482;14.9376;14.8481;14.8481;14.6182;14.5108;14.4275;14.3492;14.7936;14.903;14.6742;14.8715;14.6514;15.0772;15",0.697527,"0;0.6;0.4"
24.4559,1.03216,0.256661,"1;1.32885;2.22194;3.1104;4.03575;4.74168;5.55372;6.13637;6.56818;7.53233;8.41255;8.68891;9.35637;10.1046;10.5785;10.3606;10.5483;11.4857;12.1287;13.1247;13.9833;14.4986;15.0186;15.9614;16.6333;17.2819;18.156;18.3399;19.1354;19.3235;20.1682;21","15;14.9769;14.9038;15.1419;15.1722;14.4947;14.0583;13.6072;12.7052;12.4399;12.9144;13.0075;13.4504;13.9804;14.4385;15.1634;16.0092;16.3574;15.5915;15.6806;15.1902;15.2243;15.3435;15.0946;15.1727;14.708;14.8222;14.9213;14.5215;14.7409;14.8998;15",0.760732,"0;0.65;0.35"
22.1201,0.991997,0.228886,"1;1.59775;2.19812;2.93782;3.93619;4.59821;5.27086;6.20276;6.70891;7.03629;7.98621;8.70658;9.55527;10.2303;10.6775;11.5414;12.5157;12.4416;13.0869;14.0857;15.0658;15.9762;16.8039;17.6497;18.5687;19.2708;20.0035;20.2987;21","15;14.9243;15.0958;15.0449;14.9879;14.9324;14.733;14.9877;15.1739;15.1994;15.5119;14.8743;14.6175;14.2675;13.6278;13.6274;13.6664;14.2466;14.6084;14.5589;14.7574;14.5096;14.0426;13.858;13.8537;14.032;14.3091;14.5161;15",0.763063,"0;0.7;0.3"
21.2573,0.977128,0.226227,"1;1.89739;2.87269;3.39414;4.09503;4.75198;5.73705;6.66075;7.08136;7.72166;8.46248;9.45979;10.4591;11.2277;11.9426;12.7429;13.6461;14.4754;15.3038;16.279;16.9574;17.6494;17.8616;18.8301;19.5856;20.1803;20.8691;21","15;14.9987;15.193;15.3665;15.3617;15.4537;15.2815;15.4653;15.8857;15.9009;15.9203;15.8471;15.8094;15.2768;15.2704;15.121;14.7325;14.4037;14.7972;14.857;14.4716;14.8959;15.0763;15.2014;14.5909;14.8325;14.9458;15",0.789403,"0;0.75;0.25"
24.3297,1.05903,0.315476,"1;1.34448;1.98053;2.70188;3.54408;4.33979;4.75906;5.12002;5.64078;6.27834;7.01097;7.79116;8.73512;9.25626;10.2246;11.0123;11.7843;12.2639;13.087;13.8107;13.9506;14.8243;15.2555;15.8102;16.3499;16.8294;17.8064;18.778;19.446;20.0847;21","15;15.0605;15.2301;15.103;15.4978;15.8826;16.7734;17.3379;17.5864;17.0378;16.8216;17.1954;17.5254;16.672;16.9214;17.5376;17.7336;18.1452;17.8892;17.3105;17.0711;16.8653;16.5542;16.1551;15.3132;14.4357;14.2223;14.4589;14.2106;14.6432;15",0.910319,"0;0.8;0.2"
21.9134,1.02139,0.246259,"1;1.99149;2.78757;3.43275;4.16026;4.60871;5.5746;6.55013;7.46464;8.20879;9.04545;10.0321;10.507;10.632;11.5924;12.4958;13.4897;14.3304;15.2374;16.2357;17.0291;17.4971;18.371;19.1205;20.078;20.4784;21","15;14.8698;15.475;15.6138;15.7923;15.9832;15.7243;15.9441;15.5396;16.2076;16.7553;16.5923;15.9892;15.7923;15.6852;16.0324;16.1424;16.6839;16.2627;16.2044;15.5958;15.526;15.5685;15.1999;15.041;14.975;15",0.905121,"0;0.85;0.15"
21.6629,1.05623,0.243053,"1;1.92155;2.64057;3.45682;3.62033;4.51808;5.38448;6.3538;7.14531;7.97004;8.74706;9.7044;10.6826;11.4083;12.0158;12.5847;12.9242;13.9194;14.8079;15.426;15.8421;16.6221;17.201;17.6388;18.2768;19.1172;19.5679;20.4472;21","15;14.6856;15.268;15.8212;15.7881;16.193;16.0221;15.7763;15.8584;16.0038;16.15;16.2421;16.4233;16.1302;16.3351;16.0734;15.9111;16.0087;15.9143;15.3201;15.6344;15.8954;15.9481;16.1677;16.1755;16.1094;15.8454;15.673;15",0.974914,"0;0.9;0.1"
23.4445,1.09676,0.263331,"1;1.73358;2.17212;2.93494;3.59721;4.27876;5.1854;5.97221;6.6293;7.07239;7.96201;8.61667;8.91764;9.44293;10.2038;10.9674;11.3767;11.9872;12.8397;13.602;14.4694;15.152;15.6397;16.4805;17.2019;17.8254;18.7175;19.1286;19.8972;20.3653;21","15;15.2969;15.6762;16.1642;16.6215;16.957;16.8568;16.8331;16.6115;16.4476;16.3284;15.6747;14.9618;15.441;14.9148;14.666;15.5784;15.8211;15.7037;16.1068;16.102;15.9938;15.6741;15.4434;14.8733;14.6944;14.8494;15.0998;15.5035;15.7288;15",1.05509,"0;0.95;0.05"
23.5256,1.05416,0.253007,"1;1.79521;2.62708;3.52278;4.19383;4.87502;5.31374;5.69829;6.69428;7.6495;8.61567;9.38467;10.3828;11.2249;12.088;12.8994;13.7352;14.3553;15.0483;15.8198;16.7698;17.0591;17.4997;18.1224;18.5314;19.4907;20.0058;20.937;21","15;15.2577;15.6462;16.0908;15.7393;15.3068;15.28;14.5061;14.4166;14.1207;14.3786;13.7393;13.6782;14.2142;14.6988;15.0218;15.2402;15.6333;16.2984;16.8521;16.6719;15.9446;15.1943;15.2939;14.9667;14.7515;14.6412;14.6891;15",1.05416,"0;1;0"
22.9323,1.09685,0.231963,"1;1.977;2.66556;3.16167;4.10189;5.07463;5.69895;6.05833;6.69888;7.65832;8.64981;9.59378;10.5343;11.4867;12.4034;13.3504;14.2746;15.2472;16.14;16.5598;17.5315;17.9487;18.4615;19.4021;19.7059;20.0198;20.6035;21","15;15.2132;14.5944;13.8898;13.5493;13.3174;12.9461;12.7224;12.4165;12.2406;12.1103;12.2624;11.9878;11.6828;12.0823;12.4037;12.0219;11.7896;12.1407;12.9396;12.7072;13.2225;13.7509;13.7444;13.7889;13.8277;14.3247;15",1.36698,"0.05;0;0.95"
20.9141,1.07108,0.226474,"1;1.8199;2.27921;2.94228;3.62498;4.62382;5.62265;6.57565;7.45039;8.37535;9.04932;9.89665;10.7355;10.9385;11.7448;12.4166;12.9554;13.9552;14.9403;15.4539;16.161;16.6996;17.308;17.7995;18.6566;19.575;20.4848;21","15;15.5725;15.6816;15.823;15.8401;15.7918;15.7435;15.4405;15.8729;15.6403;15.6157;15.4799;16.0208;15.8359;15.8248;15.646;15.4882;15.5115;15.3399;15.376;15.2061;15.2455;15.2701;15.3845;14.8694;14.8935;14.7966;15",1.30309,"0.05;0.05;0.9"
25.1388,1.079,0.256656,"1;1.91513;2.79368;3.74923;4.18119;4.99918;5.99691;6.90068;7.89648;8.88326;9.45032;10.1502;11.0078;11.0167;12.0124;13.0123;13.9884;14.861;15.7102;16.6757;17.5896;18.5679;19.1118;19.9839;20.6933;20.9823;21.0869;21.0351;21","15;14.5968;15.0381;14.9716;14.9148;15.2825;15.2151;14.7871;14.6954;14.5334;14.461;13.9499;13.5281;13.2983;13.2064;13.2238;13.4408;12.9523;12.4243;12.1639;11.7578;11.5506;10.7115;11.2009;11.6909;12.3294;13.324;14.3226;15",1.583,"0.05;0.1;0.85"
21.8188,1.12931,0.228726,"1;1.75688;2.65273;3.48802;3.9542;4.76888;5.51228;6.11501;7.01608;7.64174;8.13168;8.77278;9.73303;10.4646;11.3927;12.0369;12.4392;13.3113;13.7411;14.5914;15.1741;16.0494;17.0453;17.5426;18.4863;19.2743;19.9243;20.3917;21","15;15.6536;15.5202;15.2222;15.2161;15.6315;15.9226;15.5343;15.188;14.835;14.5564;14.3489;14.3896;13.88;14.2216;14.2426;15.0824;15.0017;14.9423;14.5971;14.6147;14.4653;14.5555;14.5244;14.5069;14.6536;15.0503;15.1061;15",1.44332,"0.05;0.15;0.8"
21.5517,1.00997,0.253558,"1;1.52448;2.42007;2.96288;3.81498;4.70478;5.11424;5.65784;6.57858;7.40773;7.93069;8.89982;9.8901;10.8019;11.5803;12.4732;13.473;14.2541;15.2109;15.9837;16.8174;17.3004;17.993;18.9722;19.7386;19.9922;20.7708;21","15;15.0772;15.4167;15.6305;15.9732;15.9079;16.4295;16.5757;16.5207;16.4306;16.8914;16.6448;16.7839;17.1946;16.5668;16.1166;16.1376;16.215;16.3667;16.6774;16.4587;16.0999;15.624;15.421;15.259;15.1115;14.9684;15",1.46975,"0.05;0.2;0.75"
21.3403,1.05821,0.229425,"1;1.9548;2.27974;2.97868;3.29698;4.25609;5.17324;5.80623;6.65435;7.56053;8.45879;9.31621;9.74026;10.4832;11.1477;12.1205;12.8987;13.5385;14.2247;15.1652;16.1651;17.0012;17.7976;18.5678;19.5424;20.3038;21","15;15.2973;15.6149;15.3433;14.8651;15.1481;14.9697;15.4575;15.7186;15.5526;15.4481;15.5642;15.7458;15.4932;15.4349;15.2032;15.8312;15.4901;15.3626;15.3903;15.4051;15.5621;15.5878;15.5399;15.5179;15.4151;15",1.49217,"0.05;0.25;0.7"
21.5583,1.0154,0.235458,"1;1.91435;2.91395;3.87847;4.87777;5.87375;6.81318;7.74199;8.70232;9.41631;10.0666;10.5374;11.4156;11.9832;12.9088;13.8428;14.8102;15.688;16.5576;17.5375;18.2743;18.8816;19.7397;20.6557;21","15;15.4049;15.3766;15.6406;15.6032;15.5136;15.6334;15.9351;16.2139;16.4644;16.1667;15.9461;15.5627;15.446;15.2853;14.9429;15.1958;15.6749;16.0562;16.1919;15.7557;14.9612;14.4478;14.8491;15",1.53558,"0.05;0.3;0.65"
24.9794,1.09629,0.256812,"1;1.98012;2.78059;3.65498;4.65457;5.57481;6.39432;7.16542;7.87626;8.46294;8.91565;9.64258;9.9717;10.9334;11.4204;11.9051;12.432;12.9096;13.7525;14.6134;15.5558;16.5406;17.4608;18.2076;18.8618;19.3659;19.9076;20.1825;20.8294;21","15;14.8016;15.401;15.8862;15.8576;15.8854;15.6416;15.0049;14.3015;13.4917;12.6001;11.9133;11.8921;11.6652;11.4652;11.33;10.8486;10.612;10.3153;9.80648;10.1408;10.3143;10.7059;11.3709;11.9004;12.5971;13.3909;13.7484;14.2115;15",1.78676,"0.05;0.35;0.6"
21.8466,1.19323,0.233616,"1;1.64535;2.64105;3.38192;4.19301;5.18781;6.18436;6.95013;7.91287;8.80206;9.80169;10.3713;11.0489;11.9815;12.8197;13.2928;14.2927;15.2523;15.9897;16.4256;17.2638;17.8378;18.0916;18.6886;19.5816;19.9905;20.7146;21","15;14.2361;14.2174;14.1614;13.7844;13.6826;13.7656;14.4087;14.6791;15.1367;15.1094;15.7182;15.7863;15.9125;15.8422;15.7022;15.6913;15.9727;16.215;16.0236;16.2165;15.6946;15.4842;15.5137;15.0636;15.1202;15.3341;15",1.69811,"0.05;0.4;0.55"
23.2079,1.05404,0.260252,"1;1.98326;2.62299;2.69849;3.69848;4.69832;5.67407;6.07848;6.36361;7.14768;7.87305;8.59982;9.43762;10.1299;11.0985;12.0511;13.045;13.9443;14.8952;15.6703;16.208;17.1353;17.6512;18.1729;19.0538;19.7855;20.6493;21","15;14.8178;14.2054;14.1189;14.1141;14.0962;14.3151;15.0658;15.0915;15.0911;15.7394;16.2536;16.6863;16.9561;17.2047;16.9004;16.7903;16.353;16.6624;16.0305;15.1874;14.8131;14.2197;13.7808;13.8183;14.405;14.5478;15",1.76484,"0.05;0.45;0.5"
27.0137,1.09536,0.660115,"1;1.96149;2.59211;3.35318;3.73004;3.94318;4.53342;5.11259;5.97572;6.62139;7.39982;8.00948;8.71366;9.14537;9.78935;10.5134;11.3854;12.2081;12.5811;13.1731;13.661;14.1193;14.648;15.2552;15.813;16.4208;17.0089;17.7022;18.5379;19.2924;19.6279;19.8173;19.9078;20.3135;21","15;15.2748;15.681;15.7869;15.8066;16.6422;16.8512;17.3972;17.751;18.4362;17.8594;18.0454;17.8269;17.7683;17.0032;16.3135;16.8031;17.2012;17.8054;18.4457;18.6695;19.2185;19.659;19.9613;20.4404;19.7956;19.1159;18.7351;18.782;18.6037;17.8749;16.9251;16.1939;15.5807;15",2.19541,"0.05;0.5;0.45"
21.8322,0.978934,0.23889,"1;1.97601;2.82739;3.7352;4.5872;5.58405;6.47843;7.11215;7.67545;8.53984;9.08594;10.0056;10.7037;11.4923;12.3084;13.3083;14.0446;14.5176;15.064;15.7152;16.5937;17.5936;17.8472;18.5156;19.1368;19.9529;20.486;21","15;15.0398;14.7818;14.7984;14.7694;14.8376;14.9639;14.9709;15.1032;15.1659;15.2004;15.5932;16.3091;16.8786;16.6088;16.6216;16.5427;16.4198;16.2943;15.5354;15.0577;15.0446;14.73;14.1869;14.5913;14.5588;14.5287;15",1.72558,"0.05;0.55;0.4"
20.9144,1.08263,0.225426,"1;1.81474;2.80423;3.65351;4.06007;4.59831;5.40693;6.40171;6.97936;7.71818;8.14418;9.14297;10.0604;11.0569;11.9687;12.5882;13.4895;14.2554;14.8425;15.7671;16.4144;17.3225;18.0479;19.0417;20.0354;21","15;14.4202;14.2755;14.5304;14.5159;15.0724;15.1325;15.0304;15.1609;15.4228;15.574;15.5248;15.9227;15.8386;15.6913;15.8252;15.8965;16.0472;15.8504;15.8749;15.8284;15.8528;15.3314;15.2198;15.1083;15",1.7742,"0.05;0.6;0.35"
22.5106,1.3753,0.255023,"1;1.33497;1.7998;1.84644;2.79468;3.78514;4.78315;5.35434;5.93968;6.55491;7.15012;8.12812;9.00176;9.82401;10.3635;11.2747;12.0427;12.9411;13.6197;14.265;15.1002;15.5177;15.9967;16.6758;17.4665;18.4233;19.1335;19.6708;20.4406;21","15;15.1718;15.6003;16.5992;16.9167;17.0546;16.9916;16.4983;16.2087;16.1157;15.7869;15.5783;15.9159;15.3468;15.6779;15.9091;15.8447;15.6469;15.62;15.6679;15.209;15.1741;15;15.5541;15.7847;15.5006;15.1555;15.0589;15.1383;15",2.09598,"0.05;0.65;0.3"
21.8798,1.02608,0.228209,"1;1.91551;2.68109;3.52531;4.07957;4.72363;5.72363;6.5771;7.56652;8.55129;9.1849;9.91541;10.0505;10.6201;11.5088;12.4683;13.189;13.9045;14.7576;15.5605;15.8517;16.6843;17.353;18.1603;19.1084;20.0917;21","15;14.5977;14.6199;14.8888;14.8781;15.021;15.0197;15.5408;15.6859;15.5121;15.2191;14.8124;14.3496;13.7477;13.492;13.7738;14.0113;14.3796;13.8579;14.4541;14.5591;14.7251;15.1573;15.2501;14.9449;15.1271;15",1.8693,"0.05;0.7;0.25"
22.7812,0.990403,0.383149,"1;1.69562;1.99668;2.73828;3.49583;4.32909;5.14686;5.52972;6.45322;7.17703;7.72018;8.49006;9.41434;10.2855;10.5361;11.0044;11.8013;12.6824;13.124;14.1234;15.005;15.2477;16.163;16.8504;17.5086;18.413;19.186;20.0066;20.2225;20.8168;21","15;14.9439;14.9186;15.1424;15.3903;15.3455;15.7209;15.7112;15.6557;16.019;16.3278;16.8834;17.0668;17.27;17.9038;18.408;18.6758;18.5149;18.9554;18.9885;18.5165;18.4395;18.3573;17.6392;17.55;17.1233;16.4889;15.9174;15.6886;15.0352;15",1.95849,"0.05;0.75;0.2"
24.4568,1.14662,0.377736,"1;1.17472;1.55088;1.83189;2.64124;3.42433;3.67532;4.61063;5.26837;6.10887;6.98223;7.35448;8.23321;8.33095;8.95358;9.59467;10.2651;10.9033;11.7794;12.5854;13.5808;14.1348;14.5668;15.0118;15.1799;15.9513;16.6295;17.3079;17.9461;18.6692;19.2816;20.1564;20.9339;21","15;14.9448;14.7679;14.4451;15.0324;15.6543;15.4437;15.7841;15.8901;16.0193;16.3711;17.1319;17.3418;17.9211;18.2021;18.0757;18.3925;18.2342;18.6876;18.8302;18.9256;18.093;17.5913;16.7813;16.5098;15.8734;15.6261;15.3481;14.6118;14.1586;14.1956;14.3176;14.9465;15",2.1968,"0.05;0.8;0.15"
22.0723,1.06006,0.230912,"1;1.90564;2.27236;3.0153;3.48844;4.3831;5.35484;6.35102;7.05096;7.94885;8.09445;8.95836;9.82466;10.4788;11.4733;12.4717;13.4709;14.4638;15.3968;15.8099;16.6548;17.4907;18.3713;18.8644;18.9534;19.7855;20.0164;20.9823;21","15;15.0987;15.0437;14.4575;15.2856;15.7324;15.4963;15.5837;15.8026;15.6761;15.6508;15.1471;14.6476;13.8912;13.996;14.0518;14.0923;14.2114;13.8516;13.8652;13.8169;13.8883;14.3442;14.8748;14.8915;15.3277;15.2639;15.0048;15",2.02776,"0.05;0.85;0.1"
21.5464,1.06148,0.255021,"1;1.84678;2.34646;3.16922;3.50351;4.49276;5.45778;6.36528;6.98216;7.77652;8.57202;9.5708;10.4061;11.2749;12.0164;12.6462;13.4761;14.046;14.804;15.0058;15.6119;15.8656;16.6395;17.2152;18.0035;18.424;19.4201;19.9819;20.9566;21","15;15.5319;15.5956;15.6109;15.855;16.0013;15.7391;16.1592;16.2493;16.2483;16.8119;16.7625;16.9675;17.0566;16.8958;17.028;16.6794;16.6859;17.0874;17.0114;16.2327;16.2219;16.2339;15.7367;15.313;15.2278;15.1397;15.0102;14.9324;15",2.04541,"0.05;0.9;0.05"
25.6143,1.09396,0.924571,"1;1.99799;2.99595;3.30197;3.97072;4.29306;4.44923;4.82273;5.4859;5.67087;6.37556;7.2911;8.11286;8.28809;9.18178;9.99809;10.8689;11.6083;12.4754;13.3405;13.5629;14.4372;14.5625;14.7229;15.2565;15.8522;16.7435;17.3235;17.7804;18.0939;18.4954;18.9189;19.5348;20.2616;20.9885;21","15;15.0634;15.1272;15.6151;16.266;16.7438;17.0865;18.0141;18.4119;18.5439;19.2534;19.6556;20.2254;20.3205;20.0392;19.6413;19.5892;19.2801;19.5882;19.907;20.1697;20.4527;19.8877;19.3329;18.7639;18.338;18.3434;18.1542;17.7402;17.0426;16.4457;16.4371;16.3845;15.6977;15.0109;15",2.31998,"0.05;0.95;0"
20.9849,0.982067,0.214554,"1;1.88941;2.80578;3.74787;4.48335;5.42512;6.20313;7.13186;8.07848;8.82845;9.69032;10.6754;11.6583;12.6519;13.6497;14.59;15.5156;16.2327;17.0988;17.6434;18.0997;18.7149;19.2036;19.7821;20.2221;20.7734;21","15;14.8991;14.6397;14.6237;14.4665;14.3357;13.9648;13.594;13.6318;13.3711;13.2418;13.0696;13.2534;13.3667;13.3005;13.6408;14.0195;14.2572;14.5721;14.5074;14.327;14.5026;14.4499;14.5506;15.1182;14.8714;15",2.29158,"0.1;0;0.9"
21.862,0.996907,0.224002,"1;2;2.43686;3.19349;3.72555;4.44969;5.1146;5.89453;6.67506;6.90652;7.64239;8.15704;8.76154;9.30108;10.2204;10.5388;11.3414;12.0533;12.7575;13.1741;13.5911;14.5888;15.1832;15.8766;16.1829;16.5528;17.5312;18.5073;19.192;20.1837;21","15;15;14.9771;14.7775;14.6942;14.4124;13.7837;13.9233;13.8946;13.3238;13.4527;13.6575;13.7988;13.9174;13.837;13.8658;14.3691;14.385;14.2889;14.5438;14.5004;14.5677;14.1743;13.9433;13.5302;13.6296;13.8366;14.0538;14.7827;14.6539;15",2.42645,"0.1;0.05;0.85"
23.6601,1.00094,0.257399,"1;1.97201;2.22466;3.18954;4.18038;4.92275;5.60682;6.6007;7.03858;7.68849;8.18266;8.95368;9.26402;10.0545;10.2976;10.6351;10.9079;11.4687;12.1959;12.6666;13.0346;13.7388;14.5664;15.5275;16.2667;16.8533;17.8448;18.5505;19.0351;19.8216;20.3387;21","15;14.9948;15.0399;14.8881;14.753;15.3467;15.647;15.644;15.2991;14.7395;14.6022;14.2204;13.8629;13.6267;13.9341;14.4421;14.956;15.147;15.3167;16.1482;16.6023;16.872;16.3108;16.587;15.9609;15.4755;15.6053;15.632;15.647;15.5198;14.6638;15",2.67203,"0.1;0.1;0.8"
