Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
22.7798,28.0661,0.254375,"1;1.42296;2.20655;3.2053;4.20471;5.20173;5.34609;6.16429;6.44928;7.15617;8.10519;9.03687;9.57789;10.0358;11.0113;11.8929;12.455;13.3287;14.3245;15.2295;15.2881;16.2018;17.0167;17.9138;18.9125;19.5108;20.4763;21","15;15.2444;15.5608;15.6109;15.5766;15.4995;16.2412;16.2518;16.8252;16.1179;16.4331;16.0698;15.6398;16.1167;15.8968;15.4248;15.7881;15.7059;15.6143;15.3565;15.3472;15.5724;15.8107;16.2527;16.2032;15.4019;15.1413;15",14.1602,"0;0.5;0.5"
23.2018,95.5493,0.268506,"1;1.85149;2.57037;3.09247;3.84117;4.62969;5.27188;5.53939;5.95576;6.95299;6.69484;7.59091;8.5797;8.86412;9.85958;10.8262;11.817;12.6935;12.7005;13.3797;14.2415;15.1667;15.7511;16.1665;17.0289;17.7843;18.761;19.7377;20.7144;21","15;15.5244;16.2195;16.7435;16.3946;16.5036;16.3616;16.4239;16.8153;16.741;16.125;16.5428;16.4401;16.3865;16.4817;16.7379;16.873;16.3915;16.0943;15.6641;15.1568;15.5361;15.5139;15.5576;15.0514;15.7066;15.492;15.2774;15.0628;15",52.673,"0;0.55;0.45"
22.8806,11.3403,0.239934,"1;1.9713;2.52357;2.94835;3.82572;4.62786;5.43265;6.23177;7.23087;8.22996;9.14596;9.7068;10.687;11.1131;11.8077;12.4734;13.0848;13.8192;14.7002;15.6345;16.1509;17.005;18.0038;18.8677;19.7983;20.4634;21","15;14.7621;14.8732;14.9752;14.6282;15.0231;14.9721;14.3709;14.4135;14.456;14.3807;15.1122;14.9144;15.8191;15.3867;15.4512;15.613;14.9343;14.8413;15.0411;15.7134;15.1934;15.145;14.6413;14.2753;14.2506;15",6.90016,"0;0.6;0.4"
23.4826,20.3815,0.248236,"1;1.76794;2.53639;3.45344;4.45299;5.28617;6.00793;6.50651;7.46219;8.02111;8.20727;9.18889;10.0959;11.0796;12.0796;12.5575;13.5267;14.2664;14.3792;15.2442;15.822;16.225;17.1602;17.6608;18.0249;18.6029;19.5718;20.4279;21","15;15.3303;15.6757;16.0745;16.1047;15.5517;15.4969;15.2634;15.534;15.5457;15.9015;15.7107;15.2896;15.1101;15.099;14.2206;13.9741;14.2511;13.4515;13.9532;14.0473;13.7583;13.4042;13.8359;14.7349;14.3878;14.6352;15.1519;15",13.3349,"0;0.65;0.35"
24.536,13.4416,0.267958,"1;1.72784;2.0592;2.5462;3.32646;3.66557;4.57679;4.61855;5.07122;6.05187;7.04977;7.95889;8.93851;9.87217;10.1478;10.6804;10.8374;11.2997;12.0917;13.0308;13.8312;14.8207;15.6219;16.5909;17.4915;18.2489;19.1936;20.0427;20.8047;21","15;15.2237;15.7893;16.123;16.4927;17.1359;17.0318;16.0327;15.141;14.9452;15.0099;14.5934;14.3925;14.0344;14.1878;14.2817;14.2956;15.1824;15.7929;15.4492;16.0487;15.904;15.3056;15.0587;14.6239;15.2768;15.0478;14.575;14.8277;15",9.48948,"0;0.7;0.3"
23.9693,16.5714,0.251986,"1;1.98589;2.98585;3.96495;4.96473;5.91565;6.57226;7.13737;7.57101;8.15444;8.20358;9.18126;9.33982;10.1758;10.6388;11.2806;12.0076;12.8745;13.058;14.0104;14.1975;14.7194;14.9039;15.4242;16.1079;16.5516;17.4492;17.6013;18.336;19.2599;20.1563;21","15;15.1674;15.1586;15.362;15.3407;15.0313;14.277;14.4247;14.3271;13.9638;13.5526;13.7627;13.8895;13.8668;14.7532;15.52;15.6637;15.7036;15.8112;15.9884;15.7794;15.4941;14.5356;14.5846;14.8424;15.5663;15.2873;15.2009;14.5224;14.1398;14.5829;15",12.4915,"0;0.75;0.25"
23.7296,14.872,0.252891,"1;1.83558;1.976;2.80232;3.79881;4.32488;5.29167;5.71664;6.70151;7.07745;7.60301;8.13774;9.07799;9.1774;10.0251;11.0127;12.0122;12.764;13.273;14.1431;14.7495;15.3708;15.5853;16.464;17.2095;17.5628;18.5244;19.4413;20.2268;20.894;21","15;15.1762;15.2178;15.781;15.6972;15.8773;15.9647;16.2081;16.3814;15.6284;15.0442;15.6237;15.544;15.4011;14.8706;14.7133;14.742;15.4015;14.7727;14.428;13.8469;14.2414;14.7097;14.6344;14.8832;14.231;14.5053;14.9045;15.5233;15.0731;15",11.9482,"0;0.8;0.2"
27.7319,18.438,0.301217,"1;1.65495;1.9445;2.77423;3.7046;4.70126;5.52002;6.04363;6.89684;7.55569;8.39511;8.92424;9.81252;10.1833;10.8433;10.9987;11.736;12.0139;12.4102;13.2885;13.9755;13.8548;14.8233;15.7868;15.919;15.7919;16.2832;17.1426;18.0255;18.9797;19.5156;20.5048;20.7462;20.9875;21","15;14.8068;14.6715;15.2297;15.5963;15.6779;15.1038;14.2518;14.2059;14.2781;14.1695;14.8231;14.6229;14.0493;14.5651;15.1204;15.7959;14.9416;15.0157;14.8819;14.2659;13.875;13.6384;13.9062;14.4576;15.1547;15.6115;16.1227;16.5924;16.2932;17.1375;16.9911;16.0207;15.0502;15",15.7174,"0;0.85;0.15"
24.2566,24.0278,0.264534,"1;1.9426;2.88382;3.71096;4.43396;5.41519;6.19509;6.87023;6.80389;7.75246;8.14369;8.58486;9.50698;10.3623;11.2239;12.0744;13.014;14.0102;14.534;15.0422;15.5807;16.5414;17.1086;17.8243;18.5866;19.3148;20.1392;20.9637;21","15;14.6661;15.0039;14.4419;15.1327;14.9461;15.1795;15.4402;16.4299;16.7465;16.1162;16.1924;15.8054;15.2873;15.7089;16.0717;15.7295;15.642;15.4386;15.3568;14.7322;14.4546;15.2782;15.9766;15.6576;16.1567;15.5908;15.0249;15",21.6515,"0;0.9;0.1"
26.6678,58.7709,0.300552,"1;1.7594;2.46248;3.04652;4.03971;5.0397;5.53747;6.00135;6.79589;7.13914;7.09618;8.07138;8.88255;9.03837;9.29394;9.74186;9.99139;10.3289;10.543;11.5091;12.1603;13.0208;13.5284;13.9973;14.5034;14.9129;15.9007;16.6914;17.4019;18.1288;18.0154;18.4638;18.9517;19.7782;20.2802;21","15;15.4039;15.8806;15.3769;15.4934;15.4891;15.4775;15.7634;15.4922;16.0602;16.641;16.8623;16.2775;16.0411;15.7463;15.766;15.8199;15.9751;16.3645;16.6225;15.8635;16.373;15.6124;15.787;16.5512;16.5184;16.3622;15.7501;15.0521;15.7207;16.5837;15.7961;14.9232;14.3826;14.5623;15",55.8474,"0;0.95;0.05"
23.3265,12.7991,0.250418,"1;2;2.97776;3.50808;4.03192;4.82134;5.62525;6.29047;7.18654;7.82922;8.30217;9.25706;9.89331;10.4784;11.3023;12.1061;12.9725;13.3747;14.2366;14.7967;15.7557;16.5089;17.5018;18.501;18.9371;19.9343;20.4569;20.9795;21","15;15;15.2097;14.9272;15.0407;15.2342;14.6394;15.1579;15.0412;15.2142;15.5689;15.272;15.14;14.4094;13.8427;13.8509;14.291;14.4503;14.8805;14.7436;15.0272;15.6849;15.804;15.7637;16.6636;16.7387;15.8861;15.0335;15",12.7991,"0;1;0"
21.7703,34.9774,0.250121,"1;1.87308;2.75669;3.72988;4.72978;5.61043;6.55988;7.46919;8.46704;9.4328;10.4251;11.4076;12.1716;13.0614;13.991;14.974;15.7781;16.6136;16.7056;17.43;17.7598;18.4127;18.96;19.4783;19.664;20.4446;21","15;15.4876;15.9558;15.7258;15.712;16.1857;15.8718;16.2288;16.1885;16.4479;16.3237;16.1375;16.4098;16.6781;16.3097;16.126;16.4643;15.9532;16.0023;16.6917;16.3781;16.0398;15.9864;15.7778;15.8511;15.2261;15",1.32613,"0.05;0;0.95"
22.4608,14.1992,0.239577,"1;1.9498;2.90433;3.67255;4.33002;5.29603;6.22665;7.21529;8.21315;8.94373;9.65376;10.0903;10.4988;10.983;11.7739;12.4509;12.6598;13.6493;14.4748;14.9043;15.5449;16.454;17.4449;18.2456;19.0744;19.3589;20.3277;20.9775;21","15;15.3129;15.611;15.8628;16.1542;16.1022;15.7362;15.5859;15.5205;16.2034;15.9883;15.7721;15.1709;14.7077;14.3042;14.9138;15.2722;15.2611;15.0643;14.6876;14.2873;13.8709;14.0056;14.0839;13.963;13.9656;14.2137;14.9737;15",2.04862,"0.05;0.05;0.9"
23.6545,12.5649,0.252691,"1;1.89273;2.87417;3.87354;4.3058;5.04968;6.04963;6.70338;6.81786;7.75165;8.31176;9.08828;9.36564;10.2974;11.2971;12.025;12.8277;13.3861;14.16;15.0083;15.8536;16.8388;17.8367;18.333;18.5474;19.2069;19.9403;20.6738;21","15;15.4506;15.6423;15.6069;15.0799;14.8468;14.8564;15.3799;15.4966;15.8544;15.2724;14.6448;13.8066;14.1698;14.1943;14.8799;14.8985;14.8882;14.6504;14.9091;15.4433;15.2718;15.2066;15.6743;15.9101;16.6618;15.9821;15.3024;15",2.654,"0.05;0.1;0.85"
22.7516,25.9348,0.248479,"1;1.65386;2.34103;3.15042;3.76843;4.64877;5.49403;5.63266;6.48299;7.47612;8.17103;8.39854;9.35945;10.2008;11.2001;12.1899;12.7312;13.5187;14.2958;15.0489;15.4999;16.1471;17.1133;17.2429;18.1564;18.9887;19.9703;20.3261;21","15;14.717;14.8225;15.3439;15.8667;15.7493;15.8213;16.1846;16.7109;16.5938;15.9256;16.2076;15.9308;15.3903;15.3542;15.3409;15.3246;14.7082;15.0232;15.0249;15.8452;15.1801;15.4266;15.3859;14.9923;15.2876;15.2763;14.9752;15",5.22659,"0.05;0.15;0.8"
24.4151,20.1625,0.263699,"1;1.52954;1.83639;1.95964;2.68922;3.66841;4.49354;4.61916;5.51482;5.82533;6.3272;6.8858;7.83751;8.54628;9.20225;10.1473;10.7826;11.7676;11.8749;12.7025;12.7958;13.2584;13.999;14.2655;15.244;15.8161;16.4043;17.1817;18.1812;18.5817;19.0782;19.6129;20.358;21","15;14.8972;14.3163;13.7173;13.0334;12.8305;13.3683;13.3684;13.5213;14.4355;14.4904;15.1917;15.239;14.7747;15.2462;15.4567;16.2035;16.0312;15.8941;15.6762;15.6608;15.6867;16.0051;16.4192;16.213;16.0991;16.3743;16.1326;16.1636;15.2473;15.4363;15.6048;15.6222;15",5.45103,"0.05;0.2;0.75"
22.7922,25.4661,0.254958,"1;1.99462;2.91184;3.37327;4.37103;4.70577;5.52919;6.44621;7.03659;7.92283;8.16067;8.72326;9.52702;9.86927;10.8179;11.7326;12.5907;13.3694;14.2514;14.4593;15.352;15.5516;16.3558;17.199;17.8297;18.1465;18.8236;19.5964;20.5567;21","15;14.8964;15.2948;16.182;16.115;16.3319;16.6127;16.5428;16.5122;16.3247;16.1602;15.4986;15.4378;15.9593;15.7464;15.4264;15.7053;15.5419;15.9999;16.3702;16.1317;16.0512;15.745;16.2827;16.0635;15.963;15.2271;14.5925;14.8713;15",7.68462,"0.05;0.25;0.7"
22.7022,11.8048,0.240387,"1;2;2.99327;3.9731;4.74519;5.36184;5.95248;6.43411;7.43407;8.24757;9.11908;10.0148;10.1536;11.0147;11.8016;12.7849;13.7685;14.4683;15.3097;15.9728;16.8558;17.5461;18.3262;18.9996;19.9996;20.2208;21","15;15;14.8842;14.7428;15.0073;15.327;14.8396;14.8561;14.866;15.4476;15.9379;15.4933;15.4505;15.4788;14.8617;14.6795;14.4991;15.2134;15.5045;16.0716;15.6023;14.8787;14.2531;14.9923;14.9961;15.2767;15",4.83279,"0.05;0.3;0.65"
23.7776,16.6087,0.26388,"1;1.63968;2.50467;2.75766;3.52072;4.51109;5.50824;6.28309;6.74438;7.23967;8.02746;8.91915;9.31661;9.94122;10.5863;11.218;11.6647;12.6101;13.4479;14.0511;14.958;15.7931;16.7928;17.4292;18.1846;18.993;19.7122;20.6736;21.4252;21","15;15.1645;14.8972;14.7043;14.8272;14.7173;14.642;14.6441;14.6502;14.6041;14.9555;15.3117;16.2293;16.1304;16.2047;15.8918;16.1716;16.2188;16.0488;16.0981;15.6769;15.1267;15.1024;15.8738;16.5291;17.1177;16.4229;16.1478;15.4882;15",7.16025,"0.05;0.35;0.6"
25.0577,13.8749,0.287591,"1;1.26809;1.92373;2.3718;3.3693;4.30969;4.98427;5.55564;5.97615;6.40378;7.2363;8.22953;9.16293;9.21926;9.88339;10.3663;11.1731;11.4459;12.2053;12.2612;12.8008;13.6086;14.5954;15.1809;16.1755;17.16;17.9816;18.8372;19.6995;20.2623;21","15;15.9634;16.7185;17.6125;17.6832;17.3431;16.6049;15.7842;15.3247;15.0181;15.0481;15.1643;15.3899;15.3943;15.643;14.7673;14.4947;14.7812;15.1128;16.0139;15.9171;15.6137;15.5968;15.6125;15.5079;15.3326;14.7626;15.2802;14.7737;14.6589;15",6.96103,"0.05;0.4;0.55"
25.25,45.5037,0.280627,"1;1.89251;2.70601;3.58401;4.55377;5.55375;6.1632;6.73161;7.23021;7.25135;7.43446;8.0284;8.43985;8.62761;9.58978;10.0255;10.5813;11.5791;12.3966;13.0735;13.3952;14.344;14.4024;15.3198;15.5778;16.282;17.1693;18.1035;18.9703;19.358;19.9821;20.868;21","15;14.549;15.1305;14.6519;14.896;14.9023;14.1095;13.2867;13.6633;14.5602;15.175;15.6523;15.7068;16.4528;16.5031;16.4266;16.6327;16.6996;16.1237;15.7592;16.1763;16.4922;16.066;16.2734;16.0064;16.001;16.4623;16.1057;15.9985;15.9029;15.4014;15.42;15",21.8795,"0.05;0.45;0.5"
40.4155,54.648,9.11381,"1;2;2.70324;3.27657;4.20296;4.52227;5.5063;5.6976;5.86606;5.42153;5.25174;5.66577;5.81374;6.38441;6.82955;7.61698;8.56238;9.23115;10.1949;11.1946;11.9653;12.2167;13.1945;13.9145;14.7719;15.7589;15.858;16.2309;16.9761;17.4762;18.0113;18.9258;19.8881;20.6532;21.2522;21.2058;22.1881;23.0803;23.4815;23.6404;23.1843;22.9519;22.4416;22.6657;22.3292;21.969;21","15;15;15.711;16.5303;16.9069;17.8545;18.0325;18.6564;18.9656;19.6644;20.1753;20.9501;21.1965;21.6455;22.1057;22.5257;22.2261;22.3562;22.0894;22.0662;22.7034;23.6713;23.4617;22.7677;22.5037;22.6644;23.0991;23.7063;24.2984;24.1603;25.0051;25.4096;25.1374;24.4936;23.6928;22.6939;22.5068;22.055;21.139;20.1517;19.2618;18.2892;17.4292;16.4546;15.6125;15.2462;15",33.446,"0.05;0.5;0.45"
24.9446,22.4118,0.272304,"1;1.86952;2.64527;3.64063;4.48291;5.14455;5.50543;6.31744;7.31407;8.29518;9.09365;9.38416;10.1308;10.5047;10.7745;11.3461;12.2565;12.6623;13.2216;13.6587;14.3434;15.2253;15.5529;16.5182;17.1257;17.9355;18.8823;19.8717;20.4679;21","15;15.4734;15.9977;15.9014;15.3624;14.8424;15.0837;15.0715;14.9896;14.7961;15.3981;16.355;16.6196;15.8869;15.1305;14.3559;14.5545;14.7383;15.4588;16.2533;15.8504;15.6431;16.2598;16.5211;15.7268;15.5502;15.3099;15.1651;15.005;15",13.6827,"0.05;0.55;0.4"
24.9775,16.961,0.266529,"1;1.26297;1.97451;2.95101;3.41251;4.1349;4.42789;4.54444;5.34597;5.53651;6.02119;6.98506;7.45575;7.5123;7.83494;8.66017;9.23809;9.86785;10.2993;11.299;12.2629;12.9558;13.9443;14.9365;15.9221;16.7952;17.1681;17.8938;18.8927;19.7142;20.6875;21","15;14.9715;14.7757;14.9912;15.8783;16.0263;15.0907;14.5417;14.2244;14.1536;13.6668;13.7466;14.6237;14.9972;15.9104;15.4313;15.2216;15.1576;15.0513;15.028;15.2943;16.0154;16.1664;16.0415;15.8722;15.4882;14.7603;15.1431;15.0971;14.5269;14.7565;15",11.5188,"0.05;0.6;0.35"
24.0953,59.7809,0.286442,"1;1.94819;2.91895;3.89973;4.69163;5.42795;6.22998;6.67991;7.123;8.04171;9.03914;9.86745;10.6236;10.8027;11.7774;12.54;13.2309;14.1675;14.4572;14.9784;15.8185;16.3742;16.7588;17.4472;18.0132;18.2205;19.2204;19.8305;20.4406;21","15;15.3177;15.5578;15.7529;16.3635;16.5954;16.7764;16.3047;16.3264;15.9315;15.8598;15.8459;16.2853;16.4872;16.4232;15.7763;16.4993;16.8497;16.1184;16.2645;15.722;16.5534;16.443;16.9122;16.9654;17.3184;17.3111;16.5188;15.7265;15",40.1483,"0.05;0.65;0.3"
23.0143,30.133,0.24871,"1;1.66849;2.42908;3.3244;4.00219;4.6812;5.58902;6.16575;6.71989;7.68199;8.18702;9.15712;10.1099;11.0798;11.7885;12.4718;12.8818;13.6336;13.9478;14.4538;15.3951;15.0709;15.8437;16.8203;17.3761;18.1755;19.1597;20.1439;21","15;15.1009;15.3505;15.5278;15.7244;15.5784;15.159;15.2251;14.9396;14.9329;14.7278;14.4851;14.789;15.0323;14.5298;14.9204;15.4325;15.5758;16.1946;16.8387;16.501;15.7637;15.3866;15.5717;15.3868;15.5079;15.3309;15.1539;15",22.306,"0.05;0.7;0.25"
25.5432,63.5944,0.287922,"1;1.6118;2.33574;3.13137;3.60088;4.3932;5.29763;5.7654;6.26261;7.23459;8.20424;8.50392;8.90384;9.69872;10.2637;10.8513;11.8456;12.6859;12.7291;13.7291;14.2805;14.7395;15.5485;16.4448;17.1815;17.9277;18.9251;19.8671;20.3919;21.2545;21.478;21","15;15.3734;15.9505;16.3349;16.3664;16.9765;16.5499;16.2685;16.8122;16.5772;16.8217;16.001;16.1071;16.1778;15.8954;16.5612;16.6686;16.2042;16.2002;16.2024;15.889;15.2403;14.7612;14.3176;13.6414;12.9756;12.9042;12.5685;13.4198;13.9256;14.3411;15",49.0305,"0.05;0.75;0.2"
25.8008,83.0572,0.306472,"1;1.74977;1.89832;1.46643;1.21806;1.99784;2.99355;3.92128;4.77843;5.57844;6.53285;7.47315;7.67274;8.67167;9.66051;10.2736;11.057;12.0552;12.7574;13.7463;14.5767;15.1748;15.9259;16.4712;17.369;18.0532;18.4169;19.0501;19.49;19.6642;20.4586;21","15;15.129;15.7913;16.4233;16.9775;17.6036;17.511;17.1378;16.6227;16.2907;16.2389;16.2617;16.8116;16.8579;16.7088;16.0636;15.5851;15.5264;16.2384;16.0898;15.5327;15.0732;14.8713;15.6974;15.257;15.082;15.1997;15.431;15.7467;16.0215;15.414;15",67.7817,"0.05;0.8;0.15"
24.5145,13.7231,0.266874,"1;1.45666;2.4498;3.10154;4.09125;4.70063;5.46521;6.09665;6.99019;7.25952;8.21855;8.81243;9.27743;10.1152;11.0243;11.6786;12.5001;13.3422;14.3414;14.5951;15.4607;16.1236;16.9326;17.2301;17.9132;18.7263;19.3972;20.301;21.2368;21","15;15.8896;15.7727;16.5311;16.388;15.8198;15.8349;15.3723;14.9234;15.0907;14.8074;15.3174;15.8453;16.0093;15.5926;14.8364;15.4067;15.9461;15.9079;14.9406;15.0198;15.405;15.9125;15.8309;15.7162;15.1341;14.7509;14.7759;14.8777;15",12.917,"0.05;0.85;0.1"
23.7322,27.2515,0.258391,"1;1.53137;2.09404;2.59333;3.18376;3.60518;4.49711;5.36402;5.94391;6.37824;7.27683;7.75403;8.40545;9.3084;9.97026;10.9187;11.9187;12.2927;13.2663;13.7495;14.1682;14.7032;14.9505;15.6599;16.6509;17.554;18.5524;19.4422;20.3622;21","15;15.3461;15.185;14.7984;14.4827;13.9712;13.519;14.0175;14.8322;15.7329;16.1717;16.4709;16.2032;15.9261;16.1066;15.7895;15.7888;16.7162;16.4877;16.2187;16.0559;15.9044;15.2924;14.9004;14.7666;15.1959;15.1392;14.6829;14.7072;15",25.7259,"0.05;0.9;0.05"
24.0365,24.6636,0.271195,"1;1.75211;2.38287;3.27151;3.82069;4.51825;5.51446;6.48666;7.4793;8.4793;8.79895;9.33169;9.67051;10.3023;10.6509;10.888;11.3566;12.1173;12.4562;12.8911;13.5545;14.5474;15.3759;16.3527;16.5136;17.2523;17.8641;18.8577;19.4119;19.9404;20.3531;21","15;15.659;15.4489;15.3956;15.4669;15.3675;15.4545;15.6886;15.5676;15.5663;14.832;14.9242;14.9517;15.2649;15.3699;16.1631;16.3479;15.8942;16.1731;16.6348;15.8865;15.7683;16.3283;16.5425;16.3022;16.1057;16.8967;17.0092;16.1768;15.8977;15.1311;15",24.6322,"0.05;0.95;0"
36.964,61.6645,6.51143,"1;1.80156;2.22121;3.18361;4.0374;4.7731;5.54574;5.69622;5.67004;5.87934;5.33991;5.45511;5.7195;6.71518;7.5357;7.92234;8.64526;9.5721;10.2075;10.2871;10.9529;11.5204;12.3801;13.2168;14.1166;15.0821;16.0678;16.8645;17.4619;18.0858;18.6951;19.4123;20.3301;21.2901;21.7529;21.9764;22.625;22.944;23.5631;23.9404;23.2389;22.5375;21.9532;21.5106;21","15;15.4631;16.2696;16.5412;17.0095;17.3129;17.9477;18.798;19.1403;19.8475;20.6895;21.6242;22.3684;22.3342;22.2889;22.0131;22.0399;22.0309;22.7062;23.3787;23.9995;23.3252;22.8627;22.3684;21.9322;21.6716;21.8399;22.2445;22.3277;22.4086;22.6458;22.0852;21.7897;21.5095;20.9628;20.7822;20.0211;19.0733;18.3712;17.9879;17.2751;16.5624;16.209;15.3606;15",9.55669,"0.1;0;0.9"
