Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
23.789,1.22345,0.248913,"1;1.22119;1.76902;2.05313;2.7387;3.24102;3.3434;4.24377;4.84438;5.52486;6.5165;6.73351;7.68235;8.37697;8.97624;9.50406;9.94453;10.7498;11.374;12.0267;12.7205;13.4053;14.1267;14.9864;15.8744;16.7625;17.1993;18.1331;18.9865;19.348;20.1074;21","15;14.9568;14.7109;13.8829;14.2075;14.7528;14.8674;15.0908;15.3648;15.0655;14.9797;14.9906;14.8068;15.1788;15.1576;15.8011;16.1546;15.879;15.0977;14.3401;13.8191;14.4315;14.8146;14.6034;14.7456;14.5834;14.062;14.1412;14.0976;14.5829;15.2311;15",0.736181,"0;0.5;0.5"
22.7177,1.13598,0.249913,"1;1.7619;2.68173;3.68012;4.56727;5.56676;6.15268;6.72031;7.25289;7.98445;8.70844;9.30402;10.0254;10.5054;11.3413;12.2165;13.1179;13.3287;13.7292;14.1258;15.0431;15.8215;16.2333;16.6147;17.5882;18.3023;19.1721;20.1216;20.8351;21","15;15.6477;16.04;15.9833;15.5218;15.4901;15.3709;15.3598;15.2469;15.4331;15.6156;15.7346;16.0331;16.693;16.7167;16.9224;16.6768;16.0716;15.6061;15.1213;15.0387;14.6345;14.1295;13.969;14.1978;14.1519;14.1737;14.136;14.4538;15",0.73725,"0;0.55;0.45"
21.7486,1.02733,0.224738,"1;1.93449;2.3483;3.22997;3.76553;4.69367;5.35573;6.35529;7.10306;7.73407;8.26145;9.07547;9.69634;10.6337;11.0437;11.5236;12.1653;12.8746;13.4062;14.0389;14.8682;15.8157;16.3993;16.8426;17.3274;18.0294;18.5243;19.0518;19.9183;20.4959;21","15;14.644;14.8899;14.8588;14.9316;15.226;15.4247;15.4544;14.9307;14.781;14.722;14.6546;14.499;14.3728;14.2127;13.8459;13.6676;13.8055;13.9136;14.3584;14.3239;14.3672;14.5958;13.9858;13.7667;14.205;13.9376;13.7986;14.1589;14.6324;15",0.706292,"0;0.6;0.4"
24.9737,1.00053,0.298618,"1;1.98991;2.48685;3.48685;4.10214;5.00299;5.26237;5.51405;6.19332;6.95884;7.56536;8.04454;8.44649;9.09784;9.56333;10.3412;11.1793;12.1096;12.6702;13.3976;13.9228;14.9108;15.6092;16.1127;16.8375;17.4785;18.2007;18.9453;19.1537;19.6583;20.3418;20.7317;20.3168;20.9008;21","15;14.915;14.9895;14.9908;14.8792;14.7257;14.9971;14.8632;14.4807;14.1443;14.8749;15.1932;15.4995;16.0542;16.7991;17.0001;17.2585;17.0394;16.718;16.3211;16.0952;15.9504;16.2099;16.3553;16.3954;16.1475;16.3964;16.9575;17.479;17.7532;17.5817;16.6995;16.02;15.2623;15",0.754858,"0;0.65;0.35"
21.5211,1.00254,0.23036,"1;1.98873;2.95778;3.9289;4.6266;5.56925;6.0666;6.73241;7.33751;8.2865;9.23916;9.82882;10.6036;11.4061;11.7697;12.6813;13.3885;14.3568;15.1137;15.8433;16.7772;17.5191;18.5048;19.4939;19.9083;20.7912;21","15;14.8503;14.6034;14.3648;15.0812;15.415;15.1625;15.635;15.6615;15.6529;15.5663;15.7574;15.7705;15.773;16.2611;16.0343;15.3272;15.0776;14.7241;14.8844;14.8226;15.2031;15.3715;15.2242;15.1967;15.1094;15",0.770885,"0;0.7;0.3"
23.253,1.089,0.243306,"1;1.82552;2.39807;3.2763;4.06254;4.78003;5.41676;6.13433;6.92462;7.07143;7.47543;8.17129;8.85193;9.33255;9.9831;10.7151;11.6846;12.0378;12.8275;13.1956;14.19;14.8577;15.4054;16.1652;16.9131;17.7259;18.5081;19.4475;20.0409;20.9852;21","15;15.5644;15.5572;15.7026;15.6158;15.3123;15.3755;15.2313;15.5806;15.6506;15.4385;14.7204;13.9877;13.9083;13.4361;13.8307;13.6093;13.2449;13.1651;12.4722;12.5782;13.0395;13.7954;14.4211;14.7612;15.0812;15.5587;15.8868;15.3342;15.0052;15",0.877576,"0;0.75;0.25"
23.8853,0.994596,0.283248,"1;1.97949;2.27654;3.09045;3.46936;4.44054;4.97737;5.29831;6.11477;7.04708;7.26069;7.86202;8.2019;8.76706;9.6262;10.3734;10.907;11.3224;12.2676;13.2335;14.1279;14.7722;15.7533;16.6009;17.2538;17.7841;18.1022;18.5217;19.0466;19.6291;20.1559;20.8424;21","15;14.9943;15.0407;14.8232;14.8514;15.0092;15.3171;15.6865;15.6768;15.9279;15.9925;16.5345;17.1505;17.114;16.8888;16.6351;16.1063;16.1151;15.7887;15.7921;15.9827;16.1488;16.2993;16.3084;16.3829;17.2169;17.7536;16.8766;16.2761;16.6942;15.9412;15.3897;15",0.852326,"0;0.8;0.2"
22.569,1.11036,0.268721,"1;1.82456;2.44757;2.69322;2.99936;3.97229;4.22827;5.05916;5.45487;6.32157;7.08286;8.02259;8.90625;9.52249;10.1016;10.7505;11.4731;12.2016;12.617;13.2575;13.583;14.5445;15.5169;16.04;16.6576;17.1833;18.13;18.8404;19.5542;20.2903;21.0712;21","15;15.1805;15.8202;16.2174;16.7262;16.8102;16.8795;16.6325;16.8097;16.6202;16.3935;16.5079;16.0965;16.128;16.4772;16.567;16.4973;16.4992;16.3854;16.454;16.5011;16.5809;16.6296;16.7918;16.1718;16.3007;16.2342;15.8219;16.0194;16.0579;15.8604;15",0.984116,"0;0.85;0.15"
21.6813,0.996722,0.226789,"1;1.99816;2.71424;3.10111;3.82137;4.41831;4.90607;5.73778;6.10819;7.07624;7.64159;7.88813;8.67528;9.46953;10.2732;11.0671;11.9152;12.4206;13.2226;13.7588;14.55;15.4931;15.9795;16.9292;17.8519;18.8439;19.5587;20.5574;21","15;14.9394;14.8807;14.6156;14.4335;13.983;13.9758;14.0062;13.9063;13.7187;14.4468;14.5685;14.8565;15.2253;15.432;15.6101;15.767;15.82;15.449;15.1415;14.8205;14.5354;14.495;14.1819;14.5673;14.6942;15.3935;15.3426;15",0.919729,"0;0.9;0.1"
26.0765,0.986688,0.334681,"1;1.98727;2.98724;3.98342;4.98114;5.98109;6.46175;6.97311;7.97286;8.96711;9.24197;10.2013;10.7404;11.3478;11.4852;12.3415;12.6123;13.4402;14.1989;14.8221;15.3838;15.4906;15.6896;16.0991;16.154;16.8965;17.3866;17.9472;18.4505;19.232;19.6409;20.3716;20.9363;21.224;21.6961;21.2828;21","15;14.841;14.8493;14.762;14.8294;14.84;14.785;14.714;14.7364;14.6293;14.7608;14.6726;14.9832;15.0989;15.6303;15.3444;15.2948;15.3432;15.5004;15.4762;15.1397;15.8909;16.8534;17.755;18.1359;18.1136;18.0767;18.1504;18.1014;18.0998;18.1169;17.7751;17.4157;16.9113;16.5337;15.6231;15",0.954088,"0;0.95;0.05"
25.0053,1.04506,0.302404,"1;1.99143;2.70838;3.40461;3.68302;4.53354;5.14898;6.12578;6.67666;7.2584;7.21443;7.1862;8.13144;8.79216;9.47753;10.2686;11.1036;11.9476;12.9439;13.4687;14.3114;14.8849;15.4157;16.2544;17.1572;18.1127;18.4526;18.9648;19.7555;20.071;20.9788;20.9767;21","15;15.1306;14.88;15.3272;15.5235;15.0255;14.7192;14.9333;15.2482;15.7155;16.2392;17.0825;17.3873;17.1952;16.9791;16.7735;16.2836;15.7782;15.6925;15.6448;15.8285;16.4101;16.7678;16.8678;17.0815;16.7864;17.1273;17.5825;17.1543;16.2599;15.8603;15.8301;15",1.04506,"0;1;0"
22.5387,1.39033,0.308913,"1;1.27787;2.11962;2.74742;3.35279;4.1347;4.7517;5.7468;6.52916;7.21151;7.59326;8.42124;9.22994;9.97682;10.7767;11.2457;12.2091;12.7464;13.6052;14.447;15.4469;16.4234;17.0002;17.9564;18.7826;19.5725;20.2266;20.5969;21","15;15.6594;16.1768;16.3911;16.7567;16.8365;16.9877;17.0181;17.4988;18.2298;18.1895;18.1581;17.9053;17.8013;17.7031;17.0365;17.2612;16.9369;16.5187;16.219;16.2276;16.0117;15.532;15.8221;15.8521;15.5926;15.6944;15.6782;15",1.4204,"0.05;0;0.95"
22.1085,1.05513,0.238102,"1;1.92886;2.80166;3.57484;4.26626;5.16637;6.16498;7.02021;7.68381;8.26167;8.80332;9.67121;10.2132;11.1178;11.7501;12.4621;13.1795;13.8137;14.2529;15.1998;16.0025;16.2554;16.7319;17.3223;17.9888;18.4551;19.0154;19.4334;20.2415;21","15;15.3704;15.8585;16.1922;15.5312;15.0955;15.1482;15.163;14.9916;14.6517;14.7429;14.5907;14.8168;14.6032;14.9612;14.8044;15.027;15.2688;15.3326;15.3094;15.2438;15.4991;16.1354;16.3415;16.53;15.9814;15.4945;15.3421;15.4385;15",1.37247,"0.05;0.05;0.9"
22.9507,1.01765,0.232714,"1;2;2.97588;3.89468;4.84672;5.45983;5.83251;6.35155;7.28813;7.73406;8.59816;9.4667;10.4165;11.2038;12.1992;13.0987;13.5195;14.1293;14.624;15.531;15.9096;16.2004;16.9226;17.698;18.3646;19.355;19.6966;20.2873;21","15;15;14.7817;14.387;14.3005;14.4768;14.1108;13.2772;13.0044;12.7604;12.7978;12.8754;12.6046;12.6905;12.5951;12.4166;12.2393;11.9594;11.4019;11.4188;11.5032;12.2213;12.4448;13.0429;13.0292;13.1461;14.0859;14.5375;15",1.44711,"0.05;0.1;0.85"
21.0953,0.994996,0.230863,"1;1.96015;2.90648;3.84652;4.84652;5.71376;6.68274;7.47261;7.8481;8.78649;9.26865;10.1941;10.7267;11.6378;12.4076;12.9036;13.8339;14.7474;15.5528;16.1951;16.4702;17.2202;18.1862;19.147;20.1206;21","15;14.807;15.0734;15.4145;15.413;15.9109;15.6638;16.2771;16.0122;15.8711;15.8193;16.0244;16.3628;15.9505;16.0938;15.9672;15.6875;15.5949;15.6966;15.3082;15.4866;15.4305;15.1842;15.265;15.101;15",1.3887,"0.05;0.15;0.8"
28.5859,1.07343,2.52144,"1;1.91654;2.86885;3.77415;4.05445;4.85696;5.37146;6.33399;6.8649;7.78757;8.27234;9.09368;9.38473;10.1959;10.3943;10.8567;11.0645;11.5178;11.6714;11.8595;12.5053;13.1705;13.942;14.3589;14.9199;15.5926;16.4056;17.36;17.997;18.1818;18.4637;18.8354;19.2147;19.6852;19.9359;20.4806;20.6885;20.8965;21","15;14.6001;14.9052;15.33;15.5845;16.0672;16.2058;16.4611;16.3153;16.3779;16.3454;16.8849;17.1606;17.5823;18.4809;18.984;19.4668;19.9558;20.5507;21.4499;21.6768;21.6929;21.8608;21.9954;22.4519;21.8629;22.0212;22.117;21.4545;20.8638;20.4724;19.7785;19.3946;18.7077;18.2818;17.4431;16.465;15.4869;15",3.53506,"0.05;0.2;0.75"
23.0422,1.01973,0.273927,"1;1.21527;2.13775;2.94073;3.32248;4.01133;4.46368;5.08881;6.08195;6.72395;7.61316;8.5455;8.85547;9.70204;10.4159;10.8029;11.6322;12.38;13.1348;14.0968;14.4938;15.0471;15.9208;16.4097;17.3334;17.7524;18.4162;18.872;19.8054;20.5319;20.8896;21","15;15.049;15.1794;15.3808;15.4144;15.754;16.4746;16.7096;16.7322;16.8434;16.57;16.9315;17.3184;16.882;17.1709;17.2853;17.458;16.7941;16.7037;16.4869;16.409;15.7513;15.2892;15.2042;15.2723;14.8097;14.397;14.2297;13.8989;13.7781;14.7119;15",1.59879,"0.05;0.25;0.7"
21.7053,0.986317,0.228415,"1;1.72573;2.58264;3.45317;4.11726;4.99476;5.26694;6.10517;6.39525;6.96543;7.63239;8.45764;9.07119;9.50442;10.2719;11.1643;11.8679;12.3093;12.8976;13.8408;14.2298;15.1815;15.7847;16.5734;17.1956;18.0315;18.8505;19.4053;19.8901;20.7921;21","15;15.0227;15.2384;15.5016;15.6644;15.6847;15.7091;15.3837;15.2409;14.6779;14.5753;14.765;14.3943;14.3414;14.1591;14.3085;14.4756;14.3385;14.3776;14.2246;14.5903;14.7496;14.6547;14.8253;15.1285;14.9087;15.3264;16.0352;15.7161;15.2938;15",1.52963,"0.05;0.3;0.65"
21.6443,1.21775,0.225497,"1;1.62726;2.59752;3.5425;4.44588;5.20925;5.51275;6.25386;7.02789;7.8613;8.60136;9.51141;10.5027;11.3795;12.3702;13.2017;13.915;14.4347;15.2548;15.7589;16.253;17.0078;17.7962;18.4236;19.0111;19.9188;20.8265;21","15;15.7788;15.5367;15.2096;15.1886;15.2051;15.116;14.9055;14.2961;13.8741;14.392;14.8065;14.7804;14.8001;14.664;14.6687;14.857;14.7392;14.6887;14.7483;14.3101;14.4113;14.5526;14.504;14.0804;14.5001;14.9198;15",1.64372,"0.05;0.35;0.6"
22.0789,0.992009,0.253521,"1;1.68768;2.59;3.5108;4.43859;5.38381;6.04804;6.6787;7.54743;8.04384;8.49131;9.19477;9.94883;10.6118;11.009;11.9675;12.4225;13.3734;14.337;15.0329;15.3751;16.1896;16.6212;17.2709;17.863;18.6834;19.5443;20.2698;21","15;14.9597;15.1663;15.5215;15.341;15.4532;15.3737;14.8433;15.0984;15.5601;16.0819;16.1517;16.266;16.672;16.7726;16.912;17.4244;17.1148;16.8476;16.1294;15.9058;15.9124;15.7794;15.8485;15.3988;15.6749;15.5114;14.8916;15",1.64019,"0.05;0.4;0.55"
22.0028,1.00527,0.253457,"1;1.92231;2.9121;3.55522;4.12981;4.52301;4.70371;5.61249;6.06986;6.67539;7.25542;8.1441;9.06525;9.96597;10.7829;11.6791;12.3916;12.8944;13.481;14.4208;15.3623;15.7026;16.4721;16.8358;17.8168;18.8012;19.4978;20.1007;20.9403;21","15;14.6855;14.791;15.0539;15.0472;14.778;14.8264;15.2437;15.2139;15.1152;15.2676;15.3238;15.5473;15.4452;15.4906;15.5649;15.8898;16.0986;16.6302;16.3673;16.3433;16.9547;17.1691;17.1591;17.2715;17.0956;16.3781;15.5803;15.0876;15",1.67924,"0.05;0.45;0.5"
24.1005,0.988418,0.492453,"1;1.98924;2.98382;3.93811;4.93781;5.71069;6.31638;6.79244;7.4598;8.20459;9.1094;9.8118;10.5564;11.328;11.806;12.5199;13.1094;13.7987;14.3715;14.9024;15.677;16.2458;17.0562;17.6775;18.3302;18.9599;18.9983;19.3978;19.9904;20.8363;21","15;15.1463;15.2503;15.5491;15.5738;15.9559;16.0593;16.1807;16.4796;16.7493;16.9164;17.5744;17.8031;17.6757;17.673;17.8781;18.1359;18.4632;19.09;19.3623;19.6217;19.7688;19.6397;18.8561;18.0986;17.5536;16.6768;15.9194;15.2879;15.5303;15",1.92084,"0.05;0.5;0.45"
21.6763,0.984442,0.25334,"1;1.59442;1.97943;2.97868;3.89967;4.89136;5.89101;6.86172;7.73912;8.54781;9.23976;9.54892;10.4352;10.9134;11.5404;12.3321;12.6064;13.1984;14.0537;15.0448;15.7732;16.7175;17.521;18.2921;19.158;20.0952;21","15;15.0726;15.2018;15.1632;15.5528;15.4241;15.3978;15.6381;15.268;15.458;15.2945;15.3637;15.6578;15.564;15.9568;16.4121;16.4777;17.1417;17.6405;17.5076;16.8224;16.4932;16.3297;15.7386;15.6855;15.3367;15",1.72659,"0.05;0.55;0.4"
23.6087,1.012,0.339457,"1;2;2.73869;2.97215;3.7837;4.58078;5.5696;6.35983;7.15052;8.1289;9.08364;9.83152;10.74;11.7322;12.2456;12.6429;13.4229;14.1201;14.6286;15.0093;15.5675;16.0719;16.6914;17.0574;18.0358;18.7172;19.639;20.2156;20.6489;20.9107;21","15;15;14.8429;14.7656;15.3499;15.9538;16.1029;16.7157;17.3279;17.5347;17.2373;17.4031;17.606;17.73;17.9047;18.051;18.3186;18.3146;18.5389;17.6141;17.1365;17.0595;16.8197;16.8173;16.7705;16.2913;16.5666;16.9416;16.1689;15.71;15",1.90644,"0.05;0.6;0.35"
21.5828,1.40819,0.238969,"1;1.22189;1.40861;2.32451;3.32436;3.84477;4.68786;5.6116;6.22327;7.0667;7.99065;8.8186;9.66296;10.3898;11.3772;12.3451;13.0818;13.8963;14.5982;15.1932;15.8842;16.7671;17.7239;17.9769;18.8518;19.3734;20.0647;21","15;15.4708;15.9127;16.3141;16.2967;16.2293;16.2934;16.3014;16.2517;16.2704;16.6482;16.5079;16.0597;15.3729;15.2148;14.9636;14.9736;15.4204;15.4702;15.2308;14.8674;14.8301;14.9514;15.0574;14.8178;14.6778;14.9386;15",2.06616,"0.05;0.65;0.3"
21.5312,0.982522,0.227004,"1;1.9111;2.7736;3.67754;4.54711;5.22984;6.12507;6.85329;7.76553;8.45545;9.3243;10.1685;10.5213;11.309;11.7959;12.5551;13.2763;14.1697;14.8323;15.3298;16.1893;16.4985;17.4967;18.3713;19.245;19.8214;20.7789;21","15;14.9131;14.7718;14.9954;15.269;15.2465;15.2646;15.5769;15.3131;15.0874;14.6307;14.3135;14.3663;14.9748;15.7504;15.7287;15.6703;15.6097;15.6034;15.0045;14.63;14.5821;14.5216;14.2985;14.61;14.7776;14.9349;15",1.82108,"0.05;0.7;0.25"
22.0069,1.00822,0.237988,"1;1.99751;2.8478;3.70572;4.47617;5.13818;5.60072;6.44356;7.44073;8.39446;9.24964;9.96;10.6989;11.6738;12.4279;13.2859;14.283;14.8831;15.65;16.2533;17.201;17.8557;18.206;19.0402;19.099;19.7301;20.5344;21","15;15.0705;14.5442;14.2162;13.902;13.7518;13.6096;13.9039;13.979;14.2797;14.798;15.3658;15.2675;15.0446;15.6641;16.0942;16.171;16.27;16.3633;16.4084;16.5921;16.5751;16.2031;15.6886;15.5315;14.831;14.6553;15",1.90411,"0.05;0.75;0.2"
21.803,1.04631,0.255963,"1;1.41163;2.39681;3.10901;3.42366;3.88769;4.76258;5.76056;6.75854;7.69848;8.43247;9.42551;10.3806;11.2793;12.0685;12.783;13.4032;14.0237;14.6491;15.1231;16.123;16.7236;17.5038;18.1481;18.6588;19.4831;19.7896;20.3554;21","15;15.2509;15.3096;15.2556;15.3091;16.0348;16.0327;15.9693;15.9058;16.2471;15.6319;15.7174;16.0139;16.1475;16.3023;16.3113;16.8483;16.7825;16.8764;16.8418;16.8486;16.7838;16.8315;16.9065;16.8008;16.6408;16.3217;15.6902;15",1.96559,"0.05;0.8;0.15"
22.2141,1.04355,0.225108,"1;1.73516;2.29886;3.19799;3.86494;4.8636;5.79043;6.51969;6.8584;7.57898;8.53913;9.16715;9.51255;10.4556;11.3579;11.8543;12.7939;13.7418;14.666;15.6345;16.461;17.1142;17.8321;18.6752;19.1186;19.529;20.3246;21","15;14.9028;14.4337;14.1077;14.1132;14.1649;13.7894;13.7483;13.7988;13.9149;13.6354;13.522;13.3964;13.1074;13.0859;12.4466;12.2359;11.9769;11.595;11.3459;11.9088;12.2521;12.808;12.9376;13.6664;13.8799;14.4857;15",2.02024,"0.05;0.85;0.1"
21.6122,1.1123,0.239829,"1;1.55517;2.28391;3.08211;3.23692;4.0175;4.94932;5.33142;6.14951;6.68587;7.50606;8.21982;8.91557;9.91044;10.9104;11.9009;12.8745;13.5988;13.9832;14.6546;15.1982;16.0296;16.7614;17.426;18.1215;19.0056;19.3969;20.1382;21","15;14.6228;15.0871;15.5349;15.5384;16.0922;16.1935;16.3219;16.6228;16.4985;16.3346;16.2494;16.4951;16.394;16.4034;16.2656;16.0375;15.348;15.2249;14.5309;14.3731;14.3682;14.4711;14.7998;15.0564;14.9448;14.7081;14.9961;15",2.09367,"0.05;0.9;0.05"
22.3226,0.996794,0.278682,"1;1.98822;2.75496;3.27201;4.04778;4.84375;5.62908;6.48778;7.38797;8.33794;9.14902;10.0672;10.584;11.4526;12.058;12.5765;12.8909;13.2499;13.8702;14.6264;15.1585;15.6848;16.5469;17.5125;18.3705;19.2789;20.0209;21","15;15.1531;15.2631;15.2994;15.4015;15.9159;16.2406;16.7531;17.1886;17.5009;18.0859;17.6898;17.5284;17.5539;17.4334;17.145;16.9526;16.0193;16.2195;15.6398;14.98;14.8298;14.9644;14.9294;14.5262;14.646;14.8177;15",2.06309,"0.05;0.95;0"
26.0712,1.02625,0.441676,"1;1.35599;1.98654;2.89557;3.83391;4.65368;5.0179;5.71072;6.61793;7.24801;7.6185;8.47675;8.86782;9.78497;10.4118;11.3615;12.0475;12.7287;13.5213;14.0726;14.7506;15.7237;16.4978;17.4213;18.0675;18.29;19.0068;19.8867;20.3313;20.6407;21.1612;21.4489;21.2648;21.0808;21","15;15.0368;15.3239;15.5518;15.8701;15.8234;16.1612;16.2569;15.8727;15.7549;16.5054;16.9041;17.4711;17.2933;17.3025;17.4903;17.1882;17.2429;17.0038;16.9138;17.3001;17.4686;17.844;18.1576;18.4718;18.6973;18.941;19.2839;19.4557;18.5047;17.742;17.3972;16.4142;15.4313;15",3.00463,"0.1;0;0.9"
25.0026,1.01133,0.427672,"1;1.83742;2.7967;3.57619;4.38135;5.3767;6.3453;6.93606;7.36483;8.12086;8.67062;9.39073;9.57692;10.218;10.6678;11.3466;11.7975;12.2086;12.6956;13.476;14.0059;14.6975;15.0323;15.7553;16.7169;17.4257;18.2784;18.4875;18.8089;19.7811;20.7611;21","15;15.0212;15.1519;14.5938;14.2952;14.3915;14.5;14.5982;14.6747;14.9073;15.1601;15.69;16.2426;16.8932;17.044;17.1769;18.0346;18.8064;19.5668;19.1814;19.0039;19.0722;18.9803;18.2895;18.1069;17.4341;16.9117;15.9338;14.9869;14.7526;14.9515;15",2.91435,"0.1;0.05;0.85"
