Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
23.6604,7.57425,3.02261,"1;1.70396;2.42031;2.68479;3.68227;4.14742;4.99967;5.23046;5.65515;6.57696;7.1408;7.84986;8.31285;9.221;9.62755;10.5397;11.1306;11.5928;12.213;12.8924;13.5517;13.9849;14.8213;15.5297;15.9337;16.475;16.7339;17.5648;18.1965;18.8674;19.3753;20.0264;20.6062;21","15;15.584;15.0789;14.9075;14.9472;15.2304;15.0039;15.1459;15.8406;15.6019;15.8662;16.3908;16.5496;16.8006;16.6966;17.0982;17.6155;17.6065;17.4082;16.9878;16.2359;16.1044;15.5819;15.7458;15.8607;15.032;14.3158;14.1738;13.8845;13.8623;13.9417;14.1478;14.722;15",4.53982,"0;0.333333;0.666667"
24.9503,5.75687,4.34876,"1;1.14401;1.62714;2.62657;3.6058;4.35143;4.8044;5.7686;6.42334;6.60976;7.26469;7.4857;8.08577;9.01847;9.76334;10.3659;11.1707;11.5446;12.2043;12.8416;13.739;14.2957;14.6774;15.3729;15.7232;15.4955;16.3682;17.0698;17.1872;18.1194;18.3577;19.1245;19.5408;20.1627;21","15;15.058;15.7789;15.8124;15.6096;15.2301;15.4354;15.2663;15.6704;15.9052;16.3102;17.0898;17.2218;17.5283;18.154;18.213;18.0846;17.749;17.1741;16.9331;16.6554;16.1901;15.5412;15.6961;15.2091;16.1242;16.2275;15.701;15.188;15.1732;15.0229;14.7136;14.716;14.7227;15",4.86507,"0;0.366667;0.633333"
22.764,3.73488,5.09682,"1;1.54921;2.07919;2.8346;3.56054;4.42565;5.39504;5.72362;6.06578;6.56942;7.34261;8.035;8.7967;9.68365;10.3939;11.3766;11.8047;12.5502;13.077;13.4602;13.71;14.215;14.8704;15.5705;16.4162;17.2068;17.811;18.4515;19.2126;20.0689;20.5808;21","15;14.9805;15.261;15.7598;15.7644;15.5344;15.5394;15.7904;16.5929;16.9883;17.2498;17.5539;17.8539;18.1663;18.4784;18.6399;18.7562;18.2445;18.1843;17.7541;17.455;16.7333;16.2142;15.543;15.3528;15.1147;15.016;14.9404;14.8932;14.7251;14.8347;15",4.55204,"0;0.4;0.6"
22.3262,5.2552,4.08588,"1;1.91086;2.86463;3.85684;4.71243;5.4463;6.14562;6.84432;7.25657;7.8249;8.46637;9.17576;9.98926;10.6442;11.329;12.2166;12.8825;13.4908;13.7525;14.5538;15.2993;15.9703;16.6639;17.5162;17.8477;18.8223;19.2351;20.005;20.612;21","15;15.4127;15.1122;15.1249;15.1095;15.494;15.5873;16.0556;16.6098;16.6645;16.9929;16.881;17.3169;17.1658;17.5572;17.9754;17.8221;17.5555;17.0877;16.6688;16.1704;15.5741;15.6496;15.5454;15.0779;15.1227;14.8998;14.6269;14.8859;15",4.59259,"0;0.433333;0.566667"
31.4606,3.45879,0.343517,"1;1.97318;2.81269;3.32449;4.09444;4.49087;4.82136;4.99107;5.31267;5.98855;5.70753;5.90116;6.43463;6.50055;7.01195;7.90354;8.6357;9.23171;10.1779;11.1013;11.9237;12.5497;13.4325;13.5516;14.4996;14.8684;15.4843;15.8883;16.6841;17.4113;18.0683;18.4279;18.6126;19.0998;19.2355;18.8922;19.8479;20.3435;20.997;21.4296;21","15;14.8546;15.1524;14.5189;14.0585;13.4535;12.5709;12.1816;12.2324;11.4954;10.5357;9.69013;9.01789;8.51968;7.77959;7.54125;6.98496;6.92394;6.93558;6.71692;6.68178;6.62155;6.4069;6.37328;6.31705;6.67523;7.33615;7.82619;7.97363;8.21959;8.62592;9.06539;9.8798;10.711;11.1506;11.9015;12.1934;12.6504;13.2771;14.1628;15",1.79731,"0;0.466667;0.533333"
34.4017,4.37127,0.426646,"1;1.21697;2.11599;2.60975;2.86406;3.26402;3.14999;2.75358;2.55329;3.29689;4.09125;4.55008;5.22817;6.18382;6.6817;6.77248;7.02281;6.97519;7.89;8.73684;9.60721;10.0841;10.6183;11.3033;12.2961;12.9483;13.7461;14.4238;14.9405;15.4243;14.7689;15.0528;15.3656;16.0677;16.3627;16.6405;16.7752;16.8718;17.7478;18.0341;18.2676;18.3839;18.6925;19.2227;20.1281;21","15;14.7116;14.5208;13.8189;12.9328;12.1078;11.4579;11.2299;10.5866;10.2028;9.77339;9.27527;9.18969;9.35049;9.21266;8.4389;8.26668;7.62436;7.3783;7.36914;6.97346;6.88738;6.28551;5.5569;5.67608;5.92113;6.50305;7.23837;7.50637;8.25581;8.9494;9.66617;10.1511;10.372;10.3712;11.0206;11.8799;12.5448;12.3196;12.6964;13.4137;14.2035;14.9849;15.662;15.4496;15",2.39896,"0;0.5;0.5"
25.1651,2.83784,6.95441,"1;1.44269;2.27659;2.66827;3.6444;4.51814;4.80692;5.55858;6.27918;6.78153;7.44322;8.0066;8.7492;9.09682;10.0328;10.6619;11.2992;11.6883;12.5131;13.0661;13.9696;14.8066;15.5628;16.307;16.7379;16.913;17.2172;17.6817;17.9965;18.6884;19.3337;20.0301;20.5832;21.2515;21","15;15.1318;15.1105;15.0093;15.2265;15.2432;15.3132;15.5484;16.1479;16.7303;17.4668;17.6821;18.2459;18.5198;18.8719;19.4838;19.5352;19.6128;19.347;19.2481;18.9068;18.5185;18.6579;18.5197;18.2202;17.4106;16.4656;15.7453;15.7962;15.1774;15.5109;16.1122;15.5167;15.4209;15",4.75891,"0;0.533333;0.466667"
26.0901,3.84137,6.31664,"1;1.93665;2.85305;3.67602;4.61052;5.61027;6.57255;7.17006;7.98059;8.27494;8.80651;9.0502;9.54935;9.55629;10.002;10.9562;11.7436;12.479;12.8776;13.5269;14.1219;14.4188;14.886;15.2714;15.8972;16.2765;16.811;17.2615;18.1616;18.7268;19.2934;20.0698;21","15;15.3503;14.95;14.3819;14.7379;14.7603;15.0323;15.8342;16.4199;17.1591;17.8434;18.0451;18.7517;19.0153;19.9033;19.9537;19.8403;20.3371;19.9949;19.4692;18.9271;18.3041;18.0699;17.3813;17.0515;16.4062;15.8397;15.9351;15.5518;14.8269;14.4266;15.0021;15",4.91398,"0;0.566667;0.433333"
24.258,3.73009,5.68747,"1;1.51989;2.2664;2.72113;3.11989;3.66444;4.66354;5.51814;6.37276;7.07161;7.87328;8.568;9.00407;9.50936;10.041;10.5895;11.0178;11.9661;12.8694;13.0256;13.8985;14.4017;14.9059;15.5023;15.4624;15.6463;16.4022;16.9894;17.8893;18.0598;19.032;19.5201;20.4546;21","15;14.9215;14.8347;15.1727;15.4945;15.7709;15.8131;16.3324;16.1818;16.4077;16.669;16.8337;17.717;18.3048;18.2918;18.6866;18.597;18.8808;19.0849;19.0228;18.535;18.1502;17.7421;17.4151;16.5674;15.9845;15.5539;15.7635;15.3542;14.9753;14.7413;14.3653;14.4606;15",4.51304,"0;0.6;0.4"
23.0169,17.7487,3.91223,"1;1.96663;2.82887;3.8061;4.46619;5.18611;5.72878;6.01679;6.46385;7.35633;7.93365;8.63739;9.48521;10.4762;10.8385;11.1568;12.1474;13.1381;13.6506;14.5992;14.8556;15.4253;16.3421;17.0131;17.8722;18.5606;18.9668;19.3837;20.2074;21","15;15.2562;14.9903;14.7781;15.408;15.4905;16.2952;17.1793;17.2206;17.2593;17.3417;17.1846;17.3624;17.4101;16.8144;16.3549;16.2185;16.0822;16.179;16.3978;16.271;15.8537;15.8494;15.7593;15.4562;16.1654;15.8468;15.3252;15.1103;15",12.6753,"0;0.633333;0.366667"
23.9608,4.42558,5.33313,"1;1.92308;2.74953;3.53902;4.1009;4.43982;5.24349;5.83258;6.72803;7.47387;8.15356;9.02253;9.98499;10.8028;11.2367;11.7111;12.6052;13.0778;13.999;14.1064;14.6937;15.4901;16.2523;16.6869;17.1379;17.8449;18.3301;19.095;19.4296;20.4046;20.6045;21","15;14.9513;15.447;15.2157;15.8982;16.1771;16.4943;16.9089;16.9731;17.0723;17.771;17.9951;18.1181;18.0126;17.3163;17.3295;17.6346;17.2733;17.1396;16.9965;16.2168;16.1513;16.291;15.928;15.5124;14.8735;14.6042;14.3272;13.7275;13.8859;14.7522;15",4.7281,"0;0.666667;0.333333"
24.8159,3.65066,6.22633,"1;1.95351;2.87002;3.41724;4.41034;5.33914;5.96713;6.33032;6.9878;7.89077;8.20605;8.8044;9.28893;9.452;10.2147;10.9065;11.5084;11.6956;11.9541;12.2914;13.1949;13.4728;13.9356;14.1007;14.2715;14.9907;15.7528;15.9363;16.4421;17.2265;18.2153;18.5778;19.542;20.3725;21","15;15.3014;15.4973;15.7211;15.7773;16.0575;16.8357;17.1784;17.5085;17.6897;17.8531;18.2123;19.0661;19.1108;19.2634;19.1571;19.9284;19.7714;18.9361;18.2101;17.9429;17.2732;17.0551;16.9007;16.6715;16.2168;15.5988;15.4917;15.0528;14.4325;14.5812;14.3149;14.1974;14.3257;15",4.42336,"0;0.7;0.3"
23.6594,3.13277,6.76796,"1;1.45962;2.37565;2.58426;3.36305;4.1789;4.71465;5.37539;6.03852;6.67065;6.7768;7.59551;8.1507;8.64705;9.16968;9.911;10.5088;11.1379;11.572;12.4756;12.966;13.5837;14.5821;15.4218;16.1061;16.3917;17.0208;17.7153;17.9338;18.5879;19.0941;19.3972;20.1132;21","15;15.4131;15.228;15.0911;15.4485;15.1633;15.0863;14.975;15.6262;16.112;16.5599;16.9844;17.5547;18.044;18.4655;18.6948;18.7147;19.1565;19.1428;18.8763;18.7902;19.2082;19.1516;18.6084;17.8793;17.891;17.3972;16.8809;16.6682;16.3925;15.7793;15.448;15.1348;15",4.10216,"0;0.733333;0.266667"
32.3432,3.41157,0.3438,"1;1.6934;2.15628;2.98453;3.64426;3.91456;3.94274;4.41832;4.7204;5.03991;5.18996;5.57796;5.62729;5.89842;6.72682;7.49431;7.52577;8.49024;9.48878;9.95993;10.8926;11.5903;12.3134;12.7011;13.3395;13.8893;14.3925;15.1626;15.6622;16.4205;16.5211;17.1682;17.5563;17.6179;18.273;19.1461;19.0225;19.1118;19.2867;19.0298;19.7092;19.964;20.0218;21","15;14.6027;13.8897;13.9938;13.8742;13.1945;12.4534;12.0259;11.3193;10.8981;10.0052;9.08351;8.44245;7.70822;7.30643;6.84531;6.51137;6.67543;6.6986;7.17348;6.99038;7.14578;6.45504;6.25079;6.34396;6.29732;6.42403;6.84044;7.53219;8.02419;8.12675;8.7044;9.62289;10.2668;10.7788;11.1181;11.4408;12.3182;13.083;13.4119;13.3319;13.9884;14.9655;15",2.69576,"0;0.766667;0.233333"
32.213,3.63093,0.331502,"1;1.27629;1.43237;2.27932;2.46239;2.69298;3.40465;3.2705;3.34851;3.81675;4.36826;3.97935;4.03753;4.54406;5.01551;5.95641;6.74419;7.17389;7.94733;8.40619;9.09994;9.97981;10.7501;11.6845;12.4454;13.1029;13.4143;13.8929;14.1589;15.1542;15.7143;16.4749;16.9807;17.8311;18.7955;18.9512;19.1992;19.8755;20.3212;20.9456;21.6484;21.2101;21.53;21","15;14.533;14.0983;13.5666;12.7781;12.3691;12.0753;11.0843;10.3725;9.94178;9.15285;8.88629;8.03341;7.65038;7.47326;7.33649;7.45119;6.98753;6.42422;6.26006;5.88884;5.99158;6.00185;6.30287;6.53417;6.62175;6.95958;7.41528;8.23844;8.33488;8.48491;8.92654;9.14978;9.67584;9.94048;10.4519;10.946;11.5664;11.8735;12.401;12.9704;13.7727;14.246;15",2.97104,"0;0.8;0.2"
27.7015,1.94547,11.4232,"1;1.87462;2.24269;2.93485;3.46893;3.92553;4.50435;5.16436;6.14042;6.32864;6.89764;7.32876;8.23057;9.2244;10.1126;10.8825;11.1729;12.1498;12.6312;13.5404;14.3984;15.1335;16.0775;16.9992;17.2893;18.1353;19.1269;19.88;20.0938;19.788;19.9186;20.3616;20.6995;21.0602;21","15;15.1486;15.1492;15.8134;16.359;16.7029;17.5184;18.2696;18.4871;19.1486;19.9178;20.0853;20.4272;20.538;20.9975;21.5998;21.5761;21.7074;21.2128;21.0589;20.9698;20.9846;20.9673;20.8451;20.721;20.6448;20.7743;20.1163;19.1395;18.4266;17.5641;17.0971;16.6543;15.7775;15",3.52509,"0;0.833333;0.166667"
25.9859,2.67093,8.29505,"1;1.21215;2.03651;2.42908;3.03324;3.95241;4.28039;4.75622;4.95955;5.1834;4.98381;5.6443;6.32041;6.99257;7.91828;8.89267;9.56748;10.5629;11.2551;12.038;12.5521;13.431;14.0358;15.0159;15.4398;15.9396;16.6756;17.3394;18.0957;19.0401;19.5862;20.2056;21","15;14.8925;14.3895;15.0245;14.945;15.2649;15.9873;16.7732;17.554;18.1787;18.8582;19.2082;19.3975;19.828;20.1771;20.2944;20.4248;20.5204;19.8406;19.3174;18.77;18.8849;18.3467;18.2164;17.6205;16.8654;16.668;16.2665;15.7235;15.4611;15.7475;15.5058;15",3.42081,"0;0.866667;0.133333"
26.3527,2.0881,10.4162,"1;2;2.9122;3.00195;3.62136;3.76205;3.94141;4.21517;4.52501;5.26187;5.88325;6.83082;7.62626;8.55935;9.01591;9.88382;10.4429;11.0521;11.9346;12.895;13.2733;14.1304;14.9015;15.6118;16.3766;16.9524;17.5341;18.1027;18.7065;18.9814;19.553;19.4806;19.5842;20.3715;21","15;15;15.4098;16.0679;16.4735;17.0172;17.6731;18.3057;18.7528;19.343;19.4313;19.3623;19.6468;19.959;20.7199;21.1218;20.9952;20.8941;20.639;20.4337;20.3693;20.2204;19.9774;19.5901;19.8547;19.9374;19.5726;18.9495;18.7113;17.9098;17.2525;17.0402;16.0456;15.7078;15",2.9209,"0;0.9;0.1"
31.3304,2.03668,12.747,"1;1.47607;2.23135;3.05929;3.0754;3.29278;3.84838;4.34039;4.80149;5.39346;5.57864;6.30045;6.86633;7.20068;7.85279;8.70052;9.12141;9.6012;10.0966;10.7574;11.7333;12.6866;13.6076;14.0298;14.8354;15.6103;16.3835;16.682;17.2695;18.0536;18.6984;19.3189;19.7619;19.8633;19.8292;19.3421;18.8445;19.1713;19.1259;19.137;20.0044;20.6476;21.4307;21","15;14.8343;15.0324;15.3743;15.6758;16.0026;16.5974;16.6877;17.2748;18.0485;18.2399;18.5141;18.6419;18.9794;19.501;19.9087;20.4459;20.9158;21.7844;21.9686;22.04;22.2017;22.4756;22.6183;22.9536;22.6805;22.5674;21.8437;21.459;21.3979;21.618;22.1201;21.5261;21.0508;20.2937;19.6843;18.9732;18.3864;17.8372;17.5675;17.0699;16.3042;15.6823;15",2.7507,"0;0.933333;0.0666667"
29.4607,2.31467,11.1725,"1;1.60229;2.55438;3.44239;4.09356;4.59697;4.65823;5.22501;6.08086;6.72128;6.98069;7.48703;8.12271;8.99391;9.76361;10.4433;10.7003;10.9859;11.3827;11.6884;12.5036;13.3076;13.8965;14.8289;14.9967;15.689;16.3387;17.1245;17.9474;18.3036;18.3974;18.1682;18.1997;17.9934;18.7358;19.6535;19.9871;20.5739;21","15;15.7983;15.4925;15.455;15.9307;16.7884;17.1642;17.7084;18.1957;18.9427;19.6356;20.3825;20.5236;20.5815;20.2048;20.7765;20.88;20.9333;21.7368;21.966;22.245;22.1106;22.283;22.0762;22.0945;21.8441;21.1102;21.4173;20.9854;20.1016;19.2641;18.6246;17.7325;16.7761;16.2206;16.0636;15.6585;15.1047;15",2.60993,"0;0.966667;0.0333333"
33.4329,1.7903,14.2084,"1;1.99902;2.92492;3.39062;3.62259;4.05405;4.3566;4.53548;4.84793;5.29629;5.72878;6.15194;6.69294;7.0708;7.32323;7.80225;8.60051;9.29735;10.0106;10.6939;11.2451;12.0725;12.9812;13.8756;14.7058;15.4199;16.3655;16.7734;17.4283;17.7755;18.618;19.2736;19.8624;20.3733;20.6306;20.9007;21.1169;21.1745;21.252;21.3108;21.5381;21.7111;21.5542;21.3455;21","15;15.0443;15.4133;16.0859;16.4014;17.0725;17.6756;18.0501;18.774;19.4558;20.189;20.8092;21.6131;22.1319;22.6487;23.1435;23.7352;24.1907;24.8009;24.9944;25.4944;25.9355;26.101;25.9574;25.4226;25.1693;24.9622;24.825;24.5612;24.4073;23.9403;23.3827;22.6904;22.0121;21.5763;21.078;20.1363;19.1955;18.6053;17.6902;17.2823;16.7346;15.8339;15.3958;15",1.7903,"0;1;0"
23.0841,68.0184,2.20869,"1;1.66965;2.4835;3.02618;3.24184;4.24177;5.23315;5.76745;6.63741;7.31147;8.16093;8.86683;9.21297;9.91338;10.5467;11.523;11.7913;12.3262;13.2353;13.9784;14.3526;14.794;15.7938;16.4821;16.933;17.2747;18.1192;18.8716;19.6134;19.9322;20.872;21","15;14.9143;14.5581;14.954;15.21;15.1981;15.3291;16.1744;15.6813;16.42;15.8923;15.6451;15.6213;15.9815;16.6406;16.5508;16.1735;15.9704;16.387;16.7515;16.1537;16.173;16.1524;15.446;15.3721;15.4173;15.6826;15.5262;15.1047;14.9733;14.9281;15",2.90454,"0.0333333;0;0.966667"
28.5489,5.52164,0.31301,"1;1.22532;1.61866;2.05565;2.78096;3.56742;4.08878;4.93283;5.71294;6.20965;6.36503;6.60057;6.87382;7.10872;7.69698;7.90001;8.7854;9.78071;10.7067;11.5488;12.3716;13.1795;13.6137;14.0414;14.1389;14.4294;15.1992;15.9766;16.8438;16.8756;17.4727;17.8486;17.8519;18.3066;18.8684;19.1824;19.8678;20.4828;21","15;14.6278;14.0436;13.8686;13.8624;13.3442;12.6725;12.2719;11.6513;11.1313;10.8217;10.2967;9.76812;8.92472;8.15736;7.28747;6.89816;6.80142;7.17899;7.71835;7.98465;8.30005;8.77763;9.07583;10.0325;10.53;10.4849;10.8922;11.2469;11.4416;12.222;12.4849;13.4463;14.0965;14.9209;14.8879;14.958;14.9911;15",1.42783,"0.0333333;0.0333333;0.933333"
23.8756,8.90063,3.45506,"1;1.97443;2.92774;3.81507;4.35806;5.04577;5.73223;6.0288;7.0223;7.778;7.84317;8.33893;8.8767;9.6392;10.3859;11.273;11.9734;12.6068;13.1788;14.0553;14.6847;15.5174;15.7092;15.8439;16.3017;17.1435;17.7978;18.4944;18.965;19.8015;20.3502;21","15;14.7753;15.0773;14.7763;14.6422;14.925;14.7482;14.6605;14.7446;14.8655;15.7713;16.2726;16.4019;16.5963;16.9628;17.3143;17.4843;17.7396;17.8793;17.7712;16.9941;16.4404;15.984;15.1992;14.9422;14.5015;14.4927;14.7827;14.1023;14.5213;14.6482;15",4.49879,"0.0333333;0.0666667;0.9"
23.9568,12.7977,2.40865,"1;1.9613;2.59966;3.20799;4.1185;4.65553;4.9349;5.79631;6.21395;6.98586;7.84331;8.70739;9.39296;10.0425;10.4722;11.249;11.7886;12.2671;12.9858;13.411;13.8818;14.5198;14.9331;15.1568;16.1393;16.3348;17.1039;17.6102;18.2789;18.567;19.3647;20.2472;21","15;14.8494;15.0419;14.4383;14.6653;15.4689;16.1292;16.0089;15.8106;15.1979;15.495;15.9126;16.5828;17.1845;16.9347;16.7483;16.9437;17.1222;16.7321;16.2373;15.4272;15.2133;14.9601;14.4899;14.389;14.2401;14.772;14.713;15.0846;15.3002;15.0019;15.2106;15",4.16584,"0.0333333;0.1;0.866667"
22.8322,7.47591,3.30811,"1;1.80566;2.60018;3.60005;3.65251;4.55108;5.40887;5.96941;6.86978;7.30573;8.2667;9.08299;9.55756;10.0537;10.8812;11.4916;12.2101;13.0543;13.8708;14.4085;14.6172;14.774;15.5957;16.2065;16.9936;17.5553;18.2343;18.5732;19.3267;20.1576;21","15;15.5755;15.302;15.2856;15.175;14.8071;15.2924;15.5741;15.3917;15.9446;16.058;16.3627;16.6315;16.9302;17.2547;17.2434;17.6345;17.8908;17.3541;16.8265;16.3223;16.0999;15.6423;15.1542;14.8708;14.7198;14.6226;14.6941;14.1734;14.499;15",4.51461,"0.0333333;0.133333;0.833333"
31.8931,3.47005,0.334242,"1;1.8531;2.48615;2.77272;3.38458;3.75153;4.39709;4.6759;5.62164;5.07001;4.84981;4.85018;5.32602;5.81851;6.34314;7.13394;7.95013;8.27224;8.87139;9.35727;10.2788;11.0997;11.8474;12.7942;13.794;14.186;14.9766;15.7239;16.5292;17.3627;17.6928;18.6566;18.9849;19.6934;20.617;20.724;20.1585;20.6552;21.0586;20.7726;20.8841;20.6437;20.7583;21","15;14.6736;14.4519;13.8582;13.322;12.9497;12.2968;11.7045;11.5124;10.7087;10.1431;9.40575;8.59892;8.47635;7.9678;7.47027;7.77833;7.61701;7.14329;7.00158;7.06509;6.77263;7.12654;7.44817;7.46999;7.42339;8.02634;8.18902;8.60613;8.89014;8.85441;9.0818;9.36229;9.99062;10.2652;10.5451;11.2754;11.7601;12.5337;12.9641;13.8783;14.4173;14.9589;15",1.90884,"0.0333333;0.166667;0.8"
