Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
8,0.781414,0,0.218586, 20.9926,1.00437,10.4963, 0.169575
8,0,0.830396,0.169604, 23.2843,1.22454,4.68775, 0.118956
8,0,0.830396,0.169604, 23.8355,1.12118,3.44747, 0.118956
8,0,0.119143,0.880857, 30.9903,2.21698,2.44897, 0.0689026
8,0,0.874892,0.125108, 25.9555,1.2149,2.86847, 0.0654362
8,0,0.133397,0.866603, 25.7548,1.51909,2.81845, 0.0628769
8,0,0.142306,0.857694, 26.1103,1.8242,2.36654, 0.0526807
9,0.781414,0,0.218586, 22.0845,1.03277,11.0423, 0.169575
9,0,0.320912,0.679088, 26.7876,1.37513,2.75894, 0.124518
9,0,0.86014,0.13986, 25.1645,1.07312,4.85173, 0.108959
9,0,0.778229,0.221771, 26.0122,1.125,3.80282, 0.108322
9,0,0.86014,0.13986, 26.909,1.11229,4.34462, 0.0838273
9,0,0.890461,0.109539, 24.7801,1.12954,3.41883, 0.0572932
9,0,0.921803,0.0781975, 25.8503,1.12826,3.56182, 0.0548459
9,0,0.111293,0.888707, 32.6923,2.08832,2.45069, 0.0539345
10,0,0.293612,0.706388, 31.8322,2.03126,2.55796, 0.197001
10,0.781414,0,0.218586, 22.1294,1.03099,5.1678, 0.169575
10,0,0.575175,0.424825, 25.3309,1.4156,2.48729, 0.0669284
10,0,0.917347,0.0826529, 26.6569,1.24649,5.00185, 0.0579709
10,0,0.175659,0.824341, 27.0162,1.67424,2.44578, 0.0545527
10,0,0.0927964,0.907204, 26.7755,2.32053,2.58802, 0.0536658
10,0,0.853912,0.146088, 26.7266,1.15256,3.93167, 0.0530477
10,0,0.915055,0.0849449, 23.9095,1.09384,3.59825, 0.050913
11,0,0.669395,0.330605, 27.2507,1.30086,2.95439, 0.257561
11,0.687406,0,0.312594, 21.6863,1.12825,10.8432, 0.149174
11,0,0.410134,0.589866, 25.2034,1.77986,2.83946, 0.137383
11,0,0.285273,0.714727, 28.7327,1.67789,3.35301, 0.133299
11,0,0.830396,0.169604, 24.0988,1.11215,4.02432, 0.118956
11,0,0.820201,0.179799, 27.2386,1.34796,4.26835, 0.116878
11,0,0.410134,0.589866, 26.2625,1.6075,2.55997, 0.0606995
11,0,0.733156,0.266844, 27.6188,1.26594,2.89882, 0.0508576
12,0,0.769943,0.230057, 26.4604,1.4817,2.84893, 0.136221
12,0,0.314576,0.685424, 28.6841,2.04337,8.36588, 0.126079
12,0,0.45264,0.54736, 25.884,1.80078,2.45913, 0.124406
12,0,0.830396,0.169604, 25.9313,1.12897,3.34, 0.118956
12,0,0.857406,0.142594, 23.9255,1.1942,3.09795, 0.0844326
12,0,0.314576,0.685424, 26.3433,1.47392,2.50946, 0.078419
13,0,0.24686,0.75314, 26.9386,1.82773,2.42086, 0.142763
13,0,0.79966,0.20034, 28.999,1.33714,3.03427, 0.118625
13,0,0.79966,0.20034, 23.5001,1.11293,3.23044, 0.118225
13,0,0.488485,0.511515, 26.1716,1.32971,2.57987, 0.113463
13,0,0.870954,0.129046, 25.6251,1.2178,3.53605, 0.0773456
13,0,0.602143,0.397857, 25.8192,1.28393,2.70441, 0.0724261
13,0,0.895409,0.104591, 24.9916,1.08979,4.12081, 0.06193
13,0,0.136169,0.863831, 27.2107,1.62518,2.71025, 0.0585483
14,0,0.86754,0.13246, 26.7988,1.21934,4.55368, 0.0929041
14,0,0.84313,0.15687, 24.6729,1.14931,4.55122, 0.0928853
14,0,0.879361,0.120639, 28.3382,1.35222,4.21531, 0.0723065
14,0,0.919561,0.0804391, 24.0696,1.16501,3.39176, 0.0564182
14,0,0.554683,0.445317, 23.6396,1.50422,3.03704, 0.0545403
14,0,0.179405,0.820595, 25.7089,1.78058,2.33471, 0.053801
14,0,0.424648,0.575352, 27.1385,1.76968,2.49581, 0.0531835
15,0,0.788428,0.211572, 24.9342,1.13393,3.47134, 0.124852
15,0,0.762094,0.237906, 24.7767,1.21975,3.07033, 0.105033
15,0,0.86014,0.13986, 29.184,1.20978,3.8498, 0.0838273
15,0,0.86754,0.13246, 24.9297,1.22617,3.34091, 0.074399
15,0,0.903472,0.0965282, 25.0578,1.10131,5.75791, 0.0677027
15,0,0.893194,0.106806, 24.4682,1.08745,3.81148, 0.0632414
15,0,0.434943,0.565057, 25.1478,1.425,3.14178, 0.0518203
15,0,0.879361,0.120639, 24.9483,1.08373,3.79884, 0.0508634
16,0,0.756713,0.243287, 26.4914,1.33629,3.10254, 0.103936
16,0,0.885757,0.114243, 25.8115,1.24295,3.1521, 0.0801274
16,0,0.877439,0.122561, 23.7451,1.05762,3.9484, 0.0734587
16,0,0.879127,0.120873, 26.7077,1.14002,3.39709, 0.0678912
16,0,0.119143,0.880857, 33.7682,2.75037,2.46846, 0.0500442
16,0,0.915894,0.0841064, 24.1703,1.09657,4.12073, 0.0496328
16,0,0.895409,0.104591, 25.9624,1.14849,3.15032, 0.0489456
16,0,0.629567,0.370433, 25.1543,1.47517,2.6354, 0.0484704
17,0,0.84213,0.15787, 24.6425,1.19501,3.26178, 0.110727
17,0,0.875567,0.124433, 25.0873,1.14268,3.24655, 0.0872742
17,0,0.559755,0.440245, 24.5828,1.32548,5.04212, 0.065671
17,0,0.119143,0.880857, 25.3414,1.82852,2.31187, 0.0500442
17,0,0.914109,0.0858912, 24.9318,1.08173,4.39039, 0.0482428
17,0,0.45264,0.54736, 27.5868,1.38402,3.55452, 0.0467162
17,0,0.885757,0.114243, 25.363,1.24478,2.68373, 0.0465278
17,0,0.885757,0.114243, 24.7156,1.19688,2.9936, 0.0465278
18,0,0.24686,0.75314, 26.7126,1.90064,2.94741, 0.142763
18,0,0.914721,0.0852792, 24.8197,1.14135,2.98345, 0.0598129
18,0,0.900094,0.0999056, 25.436,1.20536,3.20112, 0.0459005
18,0,0.143943,0.856057, 25.0575,1.38038,2.63172, 0.0458222
18,0,0.915933,0.0840667, 24.7589,1.29544,4.33061, 0.0453904
19,0,0.323637,0.676363, 26.2294,1.71294,2.83049, 0.123847
19,0,0.831138,0.168862, 25.9922,1.19373,3.42535, 0.0911741
19,0,0.918189,0.0818105, 23.9259,1.05582,4.77696, 0.05738
19,0,0.173095,0.826905, 27.3509,1.80488,2.86629, 0.0560328
19,0,0.889526,0.110474, 26.6349,1.22659,3.6491, 0.0507561
19,0,0.919282,0.0807176, 24.6862,1.11091,3.81321, 0.045337
19,0,0.222668,0.777332, 28.18,2.06156,3.01024, 0.0452934
19,0,0.0997041,0.900296, 23.9798,1.83436,2.29288, 0.0449129
20,0,0.405403,0.594597, 31.8715,1.92984,2.59213, 0.103701
20,0,0.65444,0.34556, 24.9898,1.29406,3.15146, 0.0830871
20,0,0.130801,0.869199, 25.1858,2.56479,2.2604, 0.0633882
20,0,0.89099,0.10901, 23.5298,1.07874,3.67346, 0.058858
20,0,0.873856,0.126144, 26.1373,1.15301,3.63871, 0.0579556
20,0,0.145313,0.854687, 24.514,1.90657,2.29347, 0.0470396
20,0,0.925786,0.0742137, 22.9334,1.05213,3.91238, 0.0437949
20,0,0.922394,0.0776056, 26.5374,1.11561,3.54269, 0.043589
21,0,0.3697,0.6303, 23.9473,1.59757,2.58305, 0.112497
21,0,0.856404,0.143596, 22.8883,1.22506,3.37492, 0.100715
21,0,0.152178,0.847822, 25.0824,1.96982,2.3829, 0.0591777
21,0,0.919282,0.0807176, 25.8193,1.1262,3.43155, 0.0435821
21,0,0.272814,0.727186, 24.3397,1.49936,2.55422, 0.0435447
21,0,0.0960292,0.903971, 26.8752,2.59797,2.4827, 0.0432575
22,0,0.879029,0.120971, 23.0812,1.11738,3.2783, 0.0848465
22,0,0.496694,0.503306, 25.3996,1.34593,2.93281, 0.0812082
22,0,0.142214,0.857786, 29.1874,1.39505,3.06129, 0.0640619
22,0,0.21294,0.78706, 30.5589,1.65809,2.91895, 0.0472096
22,0,0.919756,0.0802443, 23.2877,1.05672,4.01311, 0.0433265
22,0,0.923258,0.0767417, 25.5028,1.09409,3.80288, 0.0431038
22,0,0.502953,0.497047, 24.6302,1.21002,3.42247, 0.0428148
23,0,0.117062,0.882938, 24.947,1.61769,2.41193, 0.0676992
23,0,0.130801,0.869199, 26.2039,2.3217,2.43363, 0.0633882
23,0,0.138995,0.861005, 27.3404,2.11411,2.72314, 0.0626119
23,0,0.925263,0.0747373, 23.1913,1.04683,4.48697, 0.052419
23,0,0.720009,0.279991, 26.3455,1.26546,3.32726, 0.0427807
23,0,0.918429,0.0815713, 24.2852,1.13465,3.52515, 0.042665
23,0,0.23697,0.76303, 25.4402,1.45204,2.4775, 0.04253
24,0,0.163597,0.836403, 25.7101,1.91125,2.43581, 0.0963689
24,0,0.510999,0.489001, 25.719,1.52941,2.45496, 0.0776836
24,0,0.617185,0.382815, 23.4311,1.27142,2.68357, 0.0754924
24,0,0.147924,0.852076, 26.4148,1.56283,2.44415, 0.0600156
24,0,0.914935,0.0850646, 26.4131,1.10904,3.57581, 0.0444921
24,0,0.895749,0.104251, 24.4662,1.13681,3.27958, 0.0424582
24,0,0.614472,0.385528, 26.2998,1.52509,2.71579, 0.0423993
