Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
16,0.616218,0.383782,0, 33.3707,12.2154,4.73351, 0.196365
16,0.798087,0,0.201913, 22.7563,11.5662,11.3781, 0.157411
16,0.731559,0.268441,0, 26.4797,11.7895,13.2398, 0.0755987
16,0.775742,0.224258,0, 23.6992,9.34062,11.8496, 0.0693331
17,0.586296,0.413704,0, 48.0939,7.51101,24.0469, 0.211675
17,0.798087,0,0.201913, 25.9083,11.1042,12.9541, 0.157411
17,0.616218,0.383782,0, 25.5144,11.9554,12.7572, 0.0923565
17,0.731559,0.268441,0, 24.0732,18.8593,12.0366, 0.0755987
18,0.586296,0.413704,0, 25.3417,17.4809,12.6709, 0.211675
18,0.798087,0,0.201913, 24.3448,33.6683,12.1724, 0.157411
18,0.671208,0.328792,0, 22.8895,7.90643,11.4448, 0.0791233
18,0.731559,0.268441,0, 26.6284,13.0783,13.3142, 0.0755987
19,0.580621,0.419379,0, 29.6684,9.4047,14.8342, 0.209626
19,0.798087,0,0.201913, 24.6607,69.0713,12.3304, 0.157411
19,0.731559,0.268441,0, 26.0243,20.5424,13.0121, 0.0755987
19,0.775742,0.224258,0, 27.8661,11.8377,5.27485, 0.0693331
20,0.586296,0.413704,0, 24.206,10.109,12.103, 0.211675
20,0.798087,0,0.201913, 49.7213,16.8709,24.8606, 0.157411
20,0.731559,0.268441,0, 23.9861,7.86026,11.9931, 0.0755987
20,0.775742,0.224258,0, 23.9136,28.4463,11.9568, 0.0693331
21,0.798087,0,0.201913, 22.6518,66.3206,11.3259, 0.157411
21,0.364494,0.635506,0, 30.7287,7.46777,15.3643, 0.131596
21,0.775742,0.224258,0, 26.4738,14.7325,13.2369, 0.0693331
21,0.780768,0.219232,0, 22.4693,23.6847,11.2346, 0.0677791
22,0.586296,0.413704,0, 23.5899,11.6525,11.795, 0.211675
22,0.798087,0,0.201913, 21.9083,7.92427,10.9542, 0.157411
22,0.775742,0.224258,0, 22.4767,11.0812,11.2384, 0.0693331
22,0.775742,0.224258,0, 23.0873,8.87499,11.5437, 0.0693331
23,0.798087,0,0.201913, 22.5198,10.0482,11.2599, 0.157411
23,0.392327,0.607673,0, 24.7132,8.25456,12.3566, 0.141645
23,0,0.0709897,0.92901, 30.4013,22.5023,15.2007, 0.0668403
23,0.813659,0.186341,0, 24.1813,15.7307,12.0906, 0.0667451
24,0.798087,0,0.201913, 40.0059,9.86993,20.0029, 0.157411
24,0.743844,0.256156,0, 22.2595,13.1903,11.1298, 0.131064
24,0.765354,0.234646,0, 22.59,12.6021,11.295, 0.0752313
24,0,0.0709897,0.92901, 22.7564,9.95164,11.3782, 0.0668403
