Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
9,0.516716,0.483284,0, 22.8098,8.32098,11.4049, 0.186554
9,0.798087,0,0.201913, 24.5006,24.9026,12.2503, 0.157411
9,0,0.0709897,0.92901, 35.6907,9.58786,6.33946, 0.0668403
9,0.724268,0.275732,0, 23.15,8.56222,11.575, 0.0488751
9,0.745527,0.254473,0, 23.253,25.223,11.6265, 0.0484655
9,0.414486,0.585514,0, 27.7091,17.1813,13.8546, 0.0471514
9,0.414486,0.585514,0, 23.0585,10.3872,11.5293, 0.0471514
9,0.371373,0.628627,0, 26.144,35.9586,13.072, 0.0464497
10,0.798087,0,0.201913, 25.4643,23.7395,12.7322, 0.157411
10,0.264963,0.735037,0, 24.9171,8.63932,12.4586, 0.0956616
10,0,0.0709897,0.92901, 25.2191,12.2788,12.6096, 0.0668403
10,0.833964,0.166036,0, 24.6948,9.28042,12.3474, 0.0537159
10,0.264963,0.735037,0, 22.3511,7.78876,11.1755, 0.0490374
10,0.745527,0.254473,0, 23.2553,9.71326,11.6277, 0.0484655
10,0.414486,0.585514,0, 28.492,18.1221,14.246, 0.0471514
10,0.371373,0.628627,0, 24.7324,17.2695,12.3662, 0.0464497
11,0.798087,0,0.201913, 39.6186,40.8744,19.8093, 0.157411
11,0.731775,0.268225,0, 24.3166,15.4026,11.2439, 0.137239
11,0,0.0709897,0.92901, 23.6078,8.30022,11.8039, 0.0668403
11,0.833964,0.166036,0, 21.5898,10.6361,10.7949, 0.0583484
11,0.833964,0.166036,0, 34.3826,17.676,17.1913, 0.0537159
11,0.264963,0.735037,0, 22.8947,8.81773,11.4473, 0.0490374
11,0.414486,0.585514,0, 34.5419,8.72729,17.2709, 0.0471514
11,0.371373,0.628627,0, 23.9256,9.02888,11.9628, 0.0464497
12,0.504764,0.495236,0, 48.2911,39.4791,24.1455, 0.182239
12,0.798087,0,0.201913, 24.5864,118.591,12.2932, 0.157411
12,0.731775,0.268225,0, 22.7296,12.5671,11.3648, 0.0942595
12,0,0.0709897,0.92901, 22.8569,7.75492,11.4285, 0.0668403
12,0.833964,0.166036,0, 22.2163,9.71562,11.1081, 0.0537159
12,0.264963,0.735037,0, 23.534,9.12177,11.767, 0.0490374
12,0.334223,0.665777,0, 23.1187,9.88866,11.5593, 0.0484862
12,0.414486,0.585514,0, 24.1427,10.0233,12.0713, 0.0471514
13,0.586296,0.413704,0, 26.4011,12.3473,13.2005, 0.211675
13,0.798087,0,0.201913, 25.434,15.4281,12.717, 0.157411
13,0.504764,0.495236,0, 24.3891,40.0033,12.1946, 0.0732269
13,0.806184,0.193816,0, 28.779,34.4555,14.3895, 0.0681108
13,0,0.0709897,0.92901, 22.9218,10.0453,11.4609, 0.0668403
13,0.264963,0.735037,0, 25.3768,11.8888,12.6884, 0.0490374
13,0.326498,0.673502,0, 24.3778,7.47685,12.1889, 0.0473655
13,0.85903,0.14097,0, 21.6693,15.7959,10.8346, 0.0456066
14,0.631024,0.368976,0, 23.4863,18.9043,11.7431, 0.188789
14,0.798087,0,0.201913, 22.0386,34.0538,11.0193, 0.157411
14,0.731775,0.268225,0, 24.0924,9.31855,12.0462, 0.0942595
14,0.504764,0.495236,0, 22.4166,8.37049,11.2083, 0.0732269
14,0,0.0709897,0.92901, 27.5389,13.2908,11.6815, 0.0668403
14,0.264963,0.735037,0, 31.1633,5.68732,15.5816, 0.0490374
14,0.798613,0.201387,0, 32.498,13.7875,16.249, 0.0477303
14,0.723957,0.276043,0, 25.5006,11.9515,12.7503, 0.0445029
15,0.540271,0.459729,0, 29.872,8.88803,5.19353, 0.195058
15,0.798087,0,0.201913, 29.4781,10.0407,14.7391, 0.157411
15,0.762085,0.237915,0, 23.493,12.5718,11.7465, 0.083608
15,0,0.0709897,0.92901, 28.0164,13.6243,12.0651, 0.0668403
15,0.833964,0.166036,0, 25.4997,18.5857,12.7498, 0.0537159
15,0.258361,0.741639,0, 32.7769,6.12534,3.27851, 0.049594
15,0.258361,0.741639,0, 43.231,11.2232,21.6155, 0.049594
15,0.264963,0.735037,0, 22.4884,8.60803,11.2442, 0.0490374
16,0.586296,0.413704,0, 22.6303,9.5308,11.3152, 0.211675
16,0.798087,0,0.201913, 25.7098,18.0905,12.8549, 0.157411
16,0.761242,0.238758,0, 24.4536,79367.8,12.2268, 0.0839043
16,0.504764,0.495236,0, 25.5847,8.08153,12.7924, 0.0732269
16,0,0.0709897,0.92901, 23.175,7.41667,11.5875, 0.0668403
16,0.258361,0.741639,0, 24.9768,15.4789,12.4884, 0.049594
16,0.258361,0.741639,0, 27.0707,10.347,13.5354, 0.049594
17,0.798087,0,0.201913, 29.2448,34.9085,14.6224, 0.157411
17,0.302893,0.697107,0, 25.8455,13.2571,12.9228, 0.109355
17,0.731775,0.268225,0, 25.2658,15.7333,12.6329, 0.0942595
17,0,0.0709897,0.92901, 22.1711,8.5014,11.0856, 0.0668403
17,0.302893,0.697107,0, 22.4689,7.89117,11.2344, 0.0598326
17,0.258361,0.741639,0, 22.6495,7.3092,11.3248, 0.049594
17,0.258361,0.741639,0, 24.2127,9.61986,12.1063, 0.049594
17,0.264963,0.735037,0, 23.5286,7.42769,11.7643, 0.0490374
18,0.515526,0.484474,0, 22.5963,7.59721,11.2982, 0.186124
18,0.798087,0,0.201913, 28.4556,133.42,14.2278, 0.157411
18,0.731775,0.268225,0, 24.5347,11.8294,12.2674, 0.0942595
18,0,0.0709897,0.92901, 22.9465,9.84481,11.4733, 0.0668403
18,0.302893,0.697107,0, 23.6673,6.98156,11.8337, 0.0598326
18,0.258361,0.741639,0, 24.9009,8.79447,12.4505, 0.049594
18,0.334049,0.665951,0, 25.5962,37.8988,12.7981, 0.0484609
18,0.241702,0.758298,0, 23.9431,14.4037,11.9715, 0.0477452
19,0.798087,0,0.201913, 23.0094,32.8341,11.5047, 0.157411
19,0.731775,0.268225,0, 26.402,10.0906,13.201, 0.0942595
19,0.23288,0.76712,0, 37.9794,5.36062,18.9897, 0.0840784
19,0,0.0709897,0.92901, 25.8985,9.76098,12.9493, 0.0668403
19,0.302893,0.697107,0, 36.2204,5.83224,18.1102, 0.0598326
19,0.849814,0.150186,0, 22.3824,8.20835,11.1912, 0.051807
19,0.258361,0.741639,0, 23.2348,8.79525,11.6174, 0.049594
20,0.586296,0.413704,0, 25.837,10.7929,12.9185, 0.211675
20,0.798087,0,0.201913, 25.6837,22.5784,12.8419, 0.157411
20,0.731775,0.268225,0, 26.5639,7.4875,13.282, 0.0942595
20,0,0.0709897,0.92901, 29.4811,5.29884,2.66286, 0.0668403
20,0.302893,0.697107,0, 22.6168,8.05277,11.3084, 0.0598326
20,0.849814,0.150186,0, 23.3847,7.77981,11.6924, 0.051807
20,0.258361,0.741639,0, 22.9869,8.04534,11.4934, 0.049594
20,0.858098,0.141902,0, 26.665,9.70068,13.3325, 0.0489495
21,0.672069,0.327931,0, 26.4033,8.59531,13.2016, 0.167788
21,0.798087,0,0.201913, 34.581,7.92016,17.2905, 0.157411
21,0.672069,0.327931,0, 24.7369,15.4694,12.3685, 0.0974766
21,0.731775,0.268225,0, 28.8699,8.27118,14.4349, 0.0942595
21,0.808199,0.191801,0, 23.0151,8.87914,11.5076, 0.0570124
21,0.849814,0.150186,0, 22.9987,11.2834,11.4993, 0.051807
21,0.849814,0.150186,0, 32.5914,14.0823,16.2957, 0.051807
21,0.258361,0.741639,0, 23.6676,8.00456,11.8338, 0.049594
22,0.674984,0.325016,0, 27.2167,8.69498,13.6084, 0.166297
22,0.798087,0,0.201913, 22.8103,15.8341,11.4051, 0.157411
22,0.657776,0.342224,0, 26.5336,10.1379,13.2668, 0.101725
22,0.819265,0.180735,0, 23.2012,7.82862,11.6006, 0.0537228
22,0.849814,0.150186,0, 24.6502,11.3383,12.3251, 0.051807
22,0.849814,0.150186,0, 23.9692,10.8991,11.9846, 0.051807
22,0.258361,0.741639,0, 23.9658,15.2646,11.9829, 0.049594
23,0.64623,0.35377,0, 22.4317,10.158,11.2158, 0.181009
23,0.798087,0,0.201913, 29.2491,16.1116,14.6246, 0.157411
23,0.653505,0.346495,0, 24.0545,9.69647,12.0272, 0.102995
23,0.816959,0.183041,0, 24.8773,10.9861,12.4387, 0.0544084
23,0.849814,0.150186,0, 33.383,9.71566,16.6915, 0.051807
23,0.849814,0.150186,0, 24.5769,9.43342,12.2885, 0.051807
23,0.258361,0.741639,0, 31.4686,17.9635,15.7343, 0.049594
23,0.250822,0.749178,0, 23.299,37.0355,11.6495, 0.0495467
24,0.798087,0,0.201913, 23.7603,26.9711,11.8801, 0.157411
24,0.318021,0.681979,0, 27.5259,11.4643,13.7629, 0.114817
24,0.709862,0.290138,0, 23.3155,11.5761,11.6577, 0.0862427
24,0.760491,0.239509,0, 26.0446,17.6933,13.0223, 0.0711934
24,0.318021,0.681979,0, 22.4685,14.4456,11.2342, 0.0689565
24,0.302893,0.697107,0, 25.5628,8.41002,12.7814, 0.0598326
24,0.849814,0.150186,0, 23.3579,29.8827,11.6789, 0.051807
24,0.849814,0.150186,0, 22.9409,8.70806,11.4705, 0.051807
