Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
17,0,0.258125,0.741875, 26.2736,2.55797,13.1368, 0.207684
17,0.764933,0,0.235067, 22.4608,3.38101,11.2304, 0.0694301
17,0,0.117324,0.882676, 35.7146,4.2149,5.24385, 0.0671399
18,0,0.273319,0.726681, 24.1515,4.56136,12.0757, 0.272979
18,0,0.262493,0.737507, 23.5719,5.07483,11.786, 0.211198
18,0.764933,0,0.235067, 29.0043,4.03649,14.5021, 0.0694301
18,0,0.117324,0.882676, 26.8256,22.4427,10.8096, 0.0671399
19,0,0.273291,0.726709, 22.9477,3.11116,11.4739, 0.272952
19,0,0.262493,0.737507, 25.923,3.01816,12.9615, 0.211198
19,0.764933,0,0.235067, 23.9699,3.59811,11.9849, 0.0694301
19,0,0.117324,0.882676, 24.6521,2.35291,12.3261, 0.0671399
20,0,0.259954,0.740046, 22.9665,3.89522,11.4832, 0.259631
20,0,0.262493,0.737507, 24.6321,3.05194,12.316, 0.211198
20,0.764933,0,0.235067, 23.045,3.24977,11.5225, 0.0694301
20,0,0.117324,0.882676, 23.0543,6.26812,11.5272, 0.0671399
21,0,0.262493,0.737507, 23.8558,4.97319,11.9279, 0.211198
21,0.764933,0,0.235067, 24.0647,4.13259,12.0324, 0.0694301
21,0,0.117324,0.882676, 22.573,4.70891,11.2865, 0.0671399
22,0.764933,0,0.235067, 22.9752,17.9707,11.4876, 0.0694301
22,0,0.117324,0.882676, 33.558,4.73486,2.65021, 0.0671399
22,0.808405,0.191595,0, 22.1174,5.80818,11.0587, 0.0619212
23,0.764933,0,0.235067, 23.2122,3.30187,11.6061, 0.0694301
23,0,0.104388,0.895612, 27.4342,2.10704,13.7171, 0.0597369
23,0,0.263136,0.736864, 22.6527,9.11915,11.3264, 0.0569906
23,0,0.263136,0.736864, 24.5833,3.74908,12.2916, 0.0569906
24,0.764933,0,0.235067, 22.9899,14.391,11.4949, 0.0694301
24,0,0.117324,0.882676, 30.4405,2.12889,15.2203, 0.0671399
24,0,0.263136,0.736864, 23.6632,3.57671,11.8316, 0.0569906
24,0,0.261336,0.738664, 33.4584,3.10118,2.84673, 0.0566008
