Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
13,0,0.802251,0.197749, 25.383,1.19209,2.97915, 0.0694066
14,0.781414,0,0.218586, 22.0728,1.06764,6.42601, 0.169575
14,0,0.184297,0.815703, 29.8452,1.74157,2.51077, 0.123655
14,0,0.881273,0.118727, 24.0461,1.12696,4.73843, 0.0823593
14,0,0.181283,0.818717, 27.4897,1.61399,2.5541, 0.0742446
15,0,0.736267,0.263733, 25.8028,1.3904,2.71354, 0.205463
15,0.755238,0,0.244762, 22.9671,1.17501,4.00828, 0.163894
15,0,0.503284,0.496716, 27.3055,1.37016,3.02582, 0.111445
15,0,0.881273,0.118727, 26.4776,1.19774,4.37877, 0.0818135
16,0.638807,0,0.361193, 20.8804,1.00129,10.4402, 0.138628
16,0,0.831286,0.168714, 23.9482,1.27743,2.71017, 0.131438
16,0,0.83191,0.16809, 26.3031,1.16374,4.12321, 0.116602
16,0,0.831286,0.168714, 24.1849,1.08812,5.68407, 0.116259
17,0,0.585135,0.414865, 23.8287,1.33557,2.72736, 0.131976
17,0,0.499405,0.500595, 35.8327,2.07725,3.44667, 0.103749
17,0,0.869755,0.130245, 27.6471,1.16376,4.67595, 0.101469
18,0,0.289777,0.710223, 26.6758,2.09824,2.29843, 0.194428
18,0,0.736267,0.263733, 27.6058,1.35253,2.92706, 0.181736
18,0,0.849256,0.150744, 23.9014,1.09692,3.32964, 0.103877
18,0,0.432921,0.567079, 26.7303,1.72469,2.37748, 0.0897559
19,0,0.663515,0.336485, 26.2676,1.79107,2.51447, 0.262142
19,0,0.74384,0.25616, 24.9647,1.15003,3.70255, 0.177696
19,0,0.424935,0.575065, 27.3834,1.66476,2.5199, 0.125339
19,0,0.83984,0.16016, 26.3582,1.29038,3.22726, 0.110365
20,0,0.72409,0.27591, 24.0666,1.17124,2.95787, 0.21495
20,0,0.72409,0.27591, 31.8741,1.18974,4.28534, 0.168697
20,0,0.8564,0.1436, 27.8192,1.35348,3.11994, 0.0989534
20,0,0.555533,0.444467, 24.7382,1.26097,2.8508, 0.0885398
21,0,0.835773,0.164227, 26.3817,1.38524,2.65416, 0.113168
21,0,0.424935,0.575065, 25.1846,1.96639,2.33067, 0.0744009
21,0,0.878533,0.121467, 24.5462,1.08296,4.45286, 0.0742674
21,0,0.109901,0.890099, 28.4973,1.99051,4.36516, 0.0737385
22,0,0.614786,0.385214, 27.1154,1.25283,2.8611, 0.300104
22,0,0.689504,0.310496, 27.8015,1.35784,3.72615, 0.189843
22,0,0.83409,0.16591, 24.9956,1.35299,2.96997, 0.114327
22,0,0.337148,0.662852, 24.8978,1.74454,2.47308, 0.0714725
23,0,0.838864,0.161136, 25.6615,1.28004,2.93441, 0.111037
23,0,0.876354,0.123646, 25.1678,1.08796,4.00794, 0.0963278
24,0,0.221691,0.778309, 25.5174,1.78974,2.35167, 0.148745
24,0,0.865241,0.134759, 26.0987,1.22817,3.32277, 0.0928616
24,0,0.802251,0.197749, 27.2079,1.23224,2.99157, 0.0694066
24,0,0.876354,0.123646, 25.0441,1.27784,2.63024, 0.0684862
