Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
17,0.631587,0.242667,0.125747, 23.2593,3.10062,11.6296, 0.06308
18,0,0.141626,0.858374, 22.482,3.18578,11.241, 0.0901512
18,0,0.246819,0.753181, 40.3531,6.27215,7.51995, 0.0852441
18,0.764933,0,0.235067, 22.2426,28.0415,11.1213, 0.0694301
18,0,0.0984496,0.90155, 28.9872,2.19405,14.4936, 0.0508816
19,0,0.141626,0.858374, 22.2216,3.90237,11.1108, 0.0901512
19,0.764933,0,0.235067, 21.8442,13.0801,10.9221, 0.0694301
19,0,0.16975,0.83025, 23.5395,3.43387,11.7697, 0.0623341
19,0,0.16975,0.83025, 26.3562,4.64293,13.1781, 0.0623341
20,0,0.141626,0.858374, 24.8359,6.71938,11.1784, 0.0901512
20,0,0.25436,0.74564, 32.8503,4.53679,2.57481, 0.0878484
20,0.764933,0,0.235067, 28.4586,2.03575,14.2293, 0.0694301
20,0,0.16975,0.83025, 24.2409,4.29142,12.1204, 0.0623341
21,0,0.141626,0.858374, 24.1542,2.80278,12.0771, 0.0901512
21,0.764933,0,0.235067, 22.3571,99.4383,11.1785, 0.0694301
21,0,0.16975,0.83025, 22.3109,4.89878,11.1554, 0.0623341
21,0,0.16975,0.83025, 21.2872,6.60927,10.6436, 0.0623341
22,0,0.141626,0.858374, 24.2264,3.40231,12.1132, 0.0901512
22,0.764933,0,0.235067, 26.0927,21.9953,4.23315, 0.0694301
22,0,0.16975,0.83025, 33.3511,2.33196,16.6756, 0.0623341
22,0,0.16975,0.83025, 23.3274,5.84946,11.6637, 0.0623341
23,0,0.141626,0.858374, 23.022,3.53858,11.511, 0.0901512
23,0.764933,0,0.235067, 21.844,9.66058,10.922, 0.0694301
23,0,0.16975,0.83025, 27.1798,2.56407,13.5899, 0.0623341
23,0,0.16975,0.83025, 22.3545,6.55271,11.1772, 0.0623341
24,0,0.141626,0.858374, 22.6179,11.0745,11.3089, 0.0901512
24,0.764933,0,0.235067, 22.1198,57.5595,11.0599, 0.0694301
24,0,0.16975,0.83025, 38.1148,5.1376,8.2687, 0.0623341
24,0,0.16975,0.83025, 22.9044,2.78904,11.4522, 0.0623341
