Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
8,0,0.294984,0.705016, 24.9499,1.69848,2.41156, 0.134861
8,0,0.855477,0.144523, 24.4151,1.14558,3.16509, 0.112592
8,0,0.859596,0.140404, 25.6059,1.15453,3.70122, 0.0892714
8,0,0.855477,0.144523, 26.2546,1.24826,3.72447, 0.0798498
8,0,0.438675,0.561325, 27.2686,1.94275,2.53307, 0.0641934
8,0.623528,0.201908,0.174564, 22.683,1.23594,3.43014, 0.060008
8,0.388422,0.328,0.283579, 22.3842,1.03432,4.92309, 0.0598193
8,0,0.907002,0.0929975, 24.2419,1.18891,2.93318, 0.0591295
9,0,0.473742,0.526258, 27.6368,1.5583,2.48576, 0.0935326
9,0,0.13473,0.86527, 26.9041,2.19108,2.2898, 0.0903976
9,0,0.863627,0.136373, 25.5146,1.20404,3.0775, 0.0753469
9,0,0.903863,0.0961374, 24.0154,1.05025,4.9331, 0.0611259
9,0.615626,0.206146,0.178228, 21.8445,1.2077,5.01208, 0.0526521
9,0.615626,0.206146,0.178228, 21.2097,0.997709,10.6049, 0.0526521
10,0,0.646062,0.353938, 25.1408,1.2335,5.07084, 0.275739
10,0,0.530628,0.469372, 26.4112,1.40884,2.56074, 0.0803807
10,0,0.195593,0.804407, 25.5908,2.5356,2.31985, 0.0728929
10,0,0.679337,0.320663, 25.2007,1.18408,3.09676, 0.0621664
10,0,0.914431,0.085569, 24.7216,1.27278,4.04542, 0.0604081
10,0,0.891795,0.108205, 24.6779,1.11246,3.87463, 0.059784
10,0.615626,0.206146,0.178228, 20.8852,1.02016,10.4426, 0.0526521
11,0,0.330287,0.669713, 24.0394,1.36583,2.66219, 0.221608
11,0,0.457551,0.542449, 25.2109,1.38448,2.53127, 0.157748
11,0,0.357022,0.642978, 25.8427,1.71062,2.74618, 0.108624
11,0,0.457551,0.542449, 24.7576,1.39489,2.51268, 0.0829922
11,0,0.150099,0.849901, 25.8558,2.26113,2.31795, 0.0779183
11,0,0.899472,0.100528, 25.4397,1.11586,5.15075, 0.0639178
11,0,0.617325,0.382675, 24.0972,1.15667,3.02752, 0.0603363
12,0,0.737924,0.262076, 24.69,1.2862,3.75403, 0.185014
12,0,0.84029,0.15971, 24.0711,1.16365,3.57252, 0.124423
12,0,0.836606,0.163394, 23.3742,1.14437,3.01546, 0.115349
12,0,0.84029,0.15971, 25.596,1.18575,3.24766, 0.106337
12,0,0.830085,0.169915, 23.2203,1.0736,3.9623, 0.100292
12,0,0.847121,0.152879, 26.1544,1.16433,3.48765, 0.0891406
12,0,0.754547,0.245453, 23.8606,1.26731,2.88427, 0.0772493
12,0,0.1807,0.8193, 28.8096,2.22755,2.39023, 0.0745381
13,0,0.183615,0.816385, 27.9808,2.20047,2.50982, 0.123197
13,0,0.847853,0.152147, 24.6557,1.23304,2.82146, 0.107409
13,0,0.847853,0.152147, 25.8116,1.17618,3.81396, 0.0887136
13,0,0.870682,0.129318, 28.1273,1.17884,3.89924, 0.0822228
13,0,0.172183,0.827817, 25.4802,1.44255,2.58944, 0.0754789
13,0,0.118132,0.881868, 26.6622,1.69454,2.37903, 0.0700588
13,0,0.896782,0.103218, 23.5423,1.14105,2.93375, 0.0687239
13,0,0.901628,0.0983721, 23.9259,1.13366,3.41185, 0.0654975
14,0,0.229396,0.770604, 25.0669,1.90773,2.32311, 0.0982211
14,0,0.479763,0.520237, 25.4732,1.52577,2.46794, 0.0921404
14,0,0.884273,0.115727, 25.2655,1.14081,3.37654, 0.0816983
14,0,0.890123,0.109877, 23.2341,1.09111,3.32732, 0.0698615
14,0,0.901628,0.0983721, 25.2147,1.16668,3.25473, 0.0643396
14,0,0.462897,0.537103, 25.3962,1.6042,3.08677, 0.0630889
14,0,0.892638,0.107362, 25.5576,1.19187,2.82572, 0.0626005
15,0,0.327812,0.672188, 24.8867,1.425,2.4983, 0.0823975
15,0,0.551556,0.448444, 23.8067,1.19548,2.95075, 0.0755421
15,0,0.456552,0.543448, 28.2745,1.57968,2.51764, 0.0639754
15,0,0.904544,0.0954564, 23.3973,1.07969,3.47494, 0.0624327
15,0,0.551556,0.448444, 30.0283,1.53317,3.37159, 0.060555
15,0,0.9166,0.0834, 24.2337,1.07672,3.48714, 0.0588769
15,0,0.899863,0.100137, 24.1506,1.142,3.13193, 0.058388
16,0,0.479763,0.520237, 25.067,1.27839,2.63262, 0.0738602
16,0,0.110328,0.889672, 24.4069,2.02312,2.30516, 0.0654303
16,0,0.902489,0.097511, 25.6452,1.11595,3.61629, 0.0568566
16,0,0.916703,0.0832967, 23.6474,1.08856,3.44359, 0.0554602
16,0,0.360197,0.639803, 24.9292,1.99788,2.33697, 0.0547103
16,0,0.91884,0.0811601, 22.9748,1.07595,4.04976, 0.0540376
17,0,0.381147,0.618853, 26.3698,1.42464,2.68337, 0.11494
17,0,0.220089,0.779911, 25.3091,1.72383,2.37203, 0.0701871
17,0,0.11272,0.88728, 24.2522,1.9919,2.64054, 0.0516142
17,0.670914,0.176494,0.152592, 22.3989,1.07546,11.1995, 0.0514621
17,0,0.237841,0.762159, 29.5042,2.05776,2.40898, 0.0503858
17,0,0.916304,0.0836963, 23.7412,1.15987,3.02937, 0.0488016
18,0,0.66836,0.33164, 23.5725,1.16175,3.23455, 0.234123
18,0,0.744142,0.255858, 24.6659,1.15601,2.97055, 0.116033
18,0,0.587237,0.412763, 23.389,1.2503,2.88945, 0.0672927
18,0,0.284861,0.715139, 27.8298,2.61952,2.36025, 0.0630321
18,0,0.587237,0.412763, 27.1573,1.54715,2.70365, 0.0523144
18,0,0.184707,0.815293, 27.1799,1.87357,2.57875, 0.0486449
19,0,0.136883,0.863117, 25.3705,1.2281,3.14993, 0.0793782
19,0,0.504009,0.495991, 25.082,1.21885,3.09139, 0.0672734
19,0,0.906847,0.0931528, 25.0151,1.20855,3.7194, 0.0657619
19,0,0.110712,0.889288, 26.2816,1.52577,2.70623, 0.0639353
19,0,0.105061,0.894939, 26.356,1.77717,2.31456, 0.062307
19,0,0.906847,0.0931528, 23.2684,1.11803,3.20323, 0.0598272
19,0,0.137434,0.862566, 26.2771,1.60703,2.44852, 0.0549134
20,0,0.455585,0.544415, 25.8859,1.4653,2.88998, 0.0977304
20,0,0.880184,0.119816, 24.1167,1.15697,3.30538, 0.084585
20,0,0.13473,0.86527, 24.8382,1.99,2.26331, 0.0796161
20,0,0.171925,0.828075, 25.824,1.95876,3.12383, 0.0577568
20,0,0.906847,0.0931528, 24.0071,1.06888,4.12026, 0.0500562
20,0.720331,0.149991,0.129678, 21.2661,1.03946,5.45666, 0.0482836
20,0,0.860893,0.139107, 25.0346,1.19311,3.41718, 0.0482368
21,0,0.523031,0.476969, 23.715,1.20695,2.76136, 0.0821369
21,0,0.236737,0.763263, 24.5431,1.33657,2.73469, 0.068348
21,0,0.523031,0.476969, 24.2231,1.8751,3.17794, 0.0683412
21,0,0.907973,0.0920273, 26.0577,1.17372,3.79827, 0.0649674
21,0,0.110712,0.889288, 27.6181,1.39171,2.84208, 0.0639353
21,0,0.473742,0.526258, 25.2969,1.304,2.67862, 0.0480634
21,0,0.11272,0.88728, 24.7274,2.36886,2.31077, 0.0480609
21,0,0.11272,0.88728, 29.5266,2.70024,2.53801, 0.0480609
22,0,0.455585,0.544415, 25.7181,1.28308,2.72318, 0.0813157
22,0,0.301011,0.698989, 25.9931,2.81021,2.37075, 0.0812543
22,0,0.106555,0.893445, 23.8923,1.75058,2.5828, 0.0615344
22,0,0.0870277,0.912972, 25.402,1.40562,2.46625, 0.0514275
22,0,0.0847708,0.915229, 26.0299,2.01656,2.40225, 0.0502737
22,0,0.11272,0.88728, 27.6718,2.59515,2.36692, 0.0480609
22,0,0.920475,0.0795253, 23.8631,1.05327,4.55473, 0.0480353
22,0,0.925744,0.0742557, 23.2674,1.11804,3.74558, 0.0476905
