Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
13,0,0.838739,0.161261, 26.7629,1.10624,3.74932, 0.0774539
14,0,0.437628,0.562372, 24.7623,1.29374,2.72852, 0.293629
14,0,0.408986,0.591014, 25.5162,1.5438,2.59298, 0.115476
14,0,0.701431,0.298569, 28.1694,1.36258,4.99955, 0.104412
15,0,0.863696,0.136304, 23.3945,1.03203,5.04492, 0.106189
15,0,0.863696,0.136304, 25.9718,1.14134,3.70654, 0.0870516
15,0,0.701431,0.298569, 26.7393,1.24804,3.0164, 0.0820553
15,0,0.783645,0.216355, 25.0972,1.18805,3.13353, 0.0756609
16,0,0.30381,0.69619, 25.6131,1.51662,2.46505, 0.203843
16,0,0.875023,0.124977, 24.9309,1.17634,2.99546, 0.0744319
16,0,0.855534,0.144466, 23.5903,1.11619,3.09508, 0.0734967
16,0,0.855534,0.144466, 25.3224,1.26418,2.66589, 0.0693872
17,0,0.797632,0.202368, 27.5613,1.42031,2.94226, 0.157657
17,0,0.607262,0.392738, 25.8275,1.19591,3.62628, 0.0836812
17,0,0.607262,0.392738, 23.9118,1.17921,3.54728, 0.0834184
17,0,0.130939,0.869061, 24.9591,1.89695,2.29278, 0.0674114
18,0,0.81698,0.18302, 24.8339,1.1905,3.03157, 0.142583
18,0,0.81698,0.18302, 24.8817,1.2138,2.8565, 0.122772
18,0,0.19239,0.80761, 25.0269,1.65535,2.39854, 0.1157
18,0,0.53048,0.46952, 25.6093,1.40532,2.64047, 0.0914841
19,0,0.55219,0.44781, 24.0532,1.1027,3.29202, 0.101653
19,0,0.1207,0.8793, 26.6855,2.13311,2.98921, 0.0809842
19,0,0.891042,0.108958, 25.1856,1.13992,3.4116, 0.07309
19,0,0.895302,0.104698, 23.7186,1.12691,3.53808, 0.0702325
20,0,0.635366,0.364634, 30.9057,1.40818,2.82915, 0.284072
20,0,0.147028,0.852972, 27.9898,2.0467,2.60001, 0.08842
20,0,0.1207,0.8793, 26.3566,2.34839,2.667, 0.0691963
20,0,0.1207,0.8793, 28.0279,2.14914,2.39699, 0.0691963
21,0,0.411704,0.588296, 31.5162,1.79214,3.25547, 0.147497
21,0,0.823243,0.176757, 32.3737,1.3588,3.39882, 0.137704
21,0,0.823243,0.176757, 26.8965,1.29845,2.83761, 0.114323
21,0,0.175533,0.824467, 25.3187,1.86981,2.32876, 0.0730875
22,0,0.406086,0.593914, 25.3588,1.19808,2.95994, 0.14933
22,0,0.828146,0.171854, 25.946,1.0977,4.07195, 0.133884
22,0,0.411704,0.588296, 24.4398,1.4358,2.56293, 0.098795
22,0,0.860245,0.139755, 26.0322,1.18009,3.56694, 0.0903905
23,0,0.228752,0.771248, 25.9732,2.89251,2.37373, 0.153482
23,0,0.180795,0.819205, 26.8203,1.69283,2.44342, 0.105758
23,0,0.828146,0.171854, 24.2318,1.13241,3.23233, 0.0772319
23,0,0.1207,0.8793, 27.8618,2.17779,2.33144, 0.0691963
24,0,0.537277,0.462723, 33.852,1.46692,2.73889, 0.360489
24,0,0.442818,0.557182, 25.9615,1.39862,2.63424, 0.0860221
24,0,0.894642,0.105358, 25.7538,1.11836,3.50555, 0.0681433
