Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
16,0.817466,0.182534,0, 22.7608,13.2483,11.3804, 0.0933945
16,0,0.0709897,0.92901, 24.6267,10.0496,12.3134, 0.0668403
16,0.231882,0.768118,0, 24.9739,10.1511,12.4869, 0.0650916
16,0.231882,0.768118,0, 45.9004,6.58955,22.9502, 0.0650916
17,0.409699,0.590301,0, 22.9159,9.2953,11.4579, 0.147917
17,0,0.0709897,0.92901, 26.6795,13.6043,10.5276, 0.0668403
17,0.231882,0.768118,0, 23.8343,10.5185,11.9172, 0.0650916
17,0.231882,0.768118,0, 27.1361,18.1676,13.568, 0.0650916
18,0.301865,0.698135,0, 22.8727,8.23555,11.4363, 0.108985
18,0.301865,0.698135,0, 24.6492,8.53473,12.3246, 0.0716161
18,0,0.0709897,0.92901, 29.1323,51.0026,12.0821, 0.0668403
18,0.231882,0.768118,0, 27.5416,11.1953,13.7708, 0.0650916
19,0.263171,0.736829,0, 23.6125,13.1178,11.8062, 0.0950145
19,0.321452,0.678548,0, 22.5519,9.77502,11.276, 0.076263
19,0,0.0709897,0.92901, 23.1362,20.009,11.5681, 0.0668403
19,0.231882,0.768118,0, 25.0932,37.3481,12.5466, 0.0650916
20,0.431107,0.568893,0, 25.7691,9.87165,12.8845, 0.155646
20,0.308915,0.691085,0, 28.3305,10.2721,14.1653, 0.0732887
20,0,0.0709897,0.92901, 33.2319,14.5866,16.616, 0.0668403
20,0.231882,0.768118,0, 25.1546,10.2696,12.5773, 0.0650916
21,0.685034,0.314966,0, 38.5928,7.26257,19.2964, 0.161155
21,0.409699,0.590301,0, 31.4338,4.30219,3.3814, 0.0971993
21,0.74866,0.25134,0, 22.1282,8.57479,11.0641, 0.0706285
21,0,0.0709897,0.92901, 33.925,7.91449,2.36654, 0.0668403
22,0.586296,0.413704,0, 22.9049,7.71812,11.4525, 0.211675
22,0.409699,0.590301,0, 23.2486,7.81514,11.6243, 0.0971993
22,0.685034,0.314966,0, 23.2516,14.8793,11.6258, 0.0782644
22,0.231882,0.768118,0, 31.9087,13.7818,15.9544, 0.0650916
23,0.243951,0.756049,0, 24.2944,10.9662,12.1472, 0.0880752
23,0.231882,0.768118,0, 23.2651,13.2699,11.6326, 0.0650916
23,0.231882,0.768118,0, 37.62,6.10505,18.81, 0.0650916
23,0.831174,0.168826,0, 25.2315,9.6071,12.6157, 0.0635465
24,0.39431,0.60569,0, 24.3988,10.9096,12.1994, 0.14236
24,0.231882,0.768118,0, 27.4092,10.5535,13.7046, 0.0650916
24,0.231882,0.768118,0, 23.2916,7.61283,11.6458, 0.0650916
24,0.831174,0.168826,0, 23.8155,19.0541,11.9078, 0.0635465
