ID,W_Distance,W_Risk,W_Time,Cost_Distance,Cost_Risk,Cost_Time
42,0.706367,0.0726028,0.221031,20.8372,9.9654,10.4186
43,0.441567,0.302423,0.25601,21.5752,7.04479,10.7876
44,0.732582,0.144822,0.122596,20.9662,8.67079,10.4831
45,0.75327,0,0.24673,21.5202,16.4819,10.7601
46,0.41749,0.42499,0.157519,25.8886,4.6501,2.70172
47,0.458455,0.293277,0.248267,21.6715,6.72085,10.8358
48,0.446746,0.299619,0.253636,25.8542,5.46823,3.40295
49,0.75327,0,0.24673,20.8035,77.9778,10.4018
50,0.774772,0.121974,0.103254,21.2204,6.78454,10.6102
51,0.45993,0.292479,0.247591,26.9557,4.39819,2.84854
52,0.743687,0.138808,0.117505,21.5213,6.93467,10.7606
53,0.75327,0,0.24673,21.9678,18.8118,10.9839
54,0.689509,0.0767709,0.23372,22.7241,7.07588,11.3621
55,0.45564,0.294802,0.249558,21.2279,6.66133,10.6139
56,0.71759,0.152941,0.129469,21.8561,6.6546,10.928
57,0.75327,0,0.24673,21.4796,21.2366,10.7398
58,0.721014,0.0689811,0.210005,22.0795,7.52879,11.0397
59,0.466627,0.288852,0.244521,21.1663,7.26862,10.5831
60,0.442644,0.30184,0.255516,21.2778,8.26815,10.6389
61,0.75327,0,0.24673,20.5101,45.6218,10.2551
62,0.442644,0.30184,0.255516,21.5589,6.92205,10.7795
63,0.455523,0.294865,0.249612,26.9627,4.42726,3.00542
64,0.444562,0.300801,0.254637,26.0818,5.16003,3.26503
65,0.75327,0,0.24673,22.006,8.92844,11.003
66,0.45564,0.294802,0.249558,25.344,6.82534,2.8889
67,0.715593,0.154023,0.130384,21.6813,6.92564,10.8407
68,0.738427,0.141657,0.119916,21.2772,6.88008,10.6386
69,0.75327,0,0.24673,20.7122,13.5263,10.3561
70,0.721014,0.0689811,0.210005,21.4943,8.20535,10.7472
71,0.461709,0.291515,0.246776,21.1498,8.09732,10.5749
72,0.446024,0.30001,0.253967,20.8554,7.971,10.4277
73,0.75327,0,0.24673,20.7577,97.0086,10.3789
74,0.719907,0.0692548,0.210838,21.092,10.4119,10.546
75,0.449622,0.298061,0.252317,21.4419,6.8242,10.7209
76,0.437952,0.304381,0.257667,26.7641,4.64006,2.66827
77,0.75327,0,0.24673,21.2402,46.0974,10.6201
78,0.437952,0.304381,0.257667,25.3172,6.59466,3.10482
79,0.451858,0.29685,0.251292,21.7344,6.86842,10.8672
80,0.724641,0.149123,0.126237,21.3032,7.26753,10.6516
81,0.75327,0,0.24673,21.2947,17.1188,10.6473
82,0.449622,0.298061,0.252317,21.8753,6.84788,10.9376
83,0.463367,0.290617,0.246016,21.2605,7.88832,10.6302
84,0.449676,0.298032,0.252293,27.5679,4.64515,2.6821
85,0.75327,0,0.24673,20.7927,33.8061,10.3963
86,0.461709,0.291515,0.246776,21.7881,7.07421,10.8941
87,0.700857,0.162003,0.13714,21.2486,9.34446,10.6243
88,0.452315,0.296602,0.251082,25.8783,4.39552,3.1162
89,0.75327,0,0.24673,21.0634,14.4828,10.5317
90,0.461709,0.291515,0.246776,21.5424,7.40092,10.7712
91,0.461574,0.291589,0.246838,21.1834,7.01539,10.5917
92,0.74871,0.136088,0.115202,21.0421,9.39385,10.5211
93,0.75327,0,0.24673,21.2052,13.9029,10.6026
94,0.459627,0.292642,0.24773,25.8337,6.07897,3.2818
95,0.454329,0.295512,0.250159,26.9771,4.37789,2.88383
96,0.443448,0.301404,0.255147,26.9226,4.59387,2.99941
97,0.75327,0,0.24673,20.6899,62.6904,10.3449
98,0.443448,0.301404,0.255147,26.3647,4.35452,2.91044
99,0.716401,0.153585,0.130014,21.2374,6.67023,10.6187
100,0.716624,0.153464,0.129912,21.179,6.65592,10.5895
101,0.75327,0,0.24673,20.8238,30.9103,10.4119
102,0.701195,0.0738815,0.224924,21.0214,6.98373,10.5107
103,0.443064,0.301612,0.255323,26.9672,4.27019,2.93142
104,0.440773,0.302853,0.256374,21.0934,7.13764,10.5467
105,0.75327,0,0.24673,20.8523,7.99273,10.4261
106,0.444562,0.300801,0.254637,26.001,5.77495,2.76414
107,0.716701,0.153423,0.129877,21.6387,7.4997,10.8194
108,0.440945,0.30276,0.256295,27.0881,4.22031,3.00293
109,0.75327,0,0.24673,20.7055,12.5777,10.3528
110,0.440773,0.302853,0.256374,20.8928,6.7791,10.4464
111,0.46397,0.290291,0.245739,21.1177,7.1194,10.5589
112,0.712449,0.155725,0.131826,21.3837,6.98504,10.6919
113,0.75327,0,0.24673,21.5369,7.37474,10.7684
114,0.431015,0.308138,0.260847,25.5681,5.69589,3.03713
115,0.450766,0.297441,0.251792,21.1967,6.94989,10.5984
116,0.441721,0.30234,0.255939,27.9198,4.57187,2.96956
117,0.75327,0,0.24673,21.0159,52.6347,10.5079
118,0.441721,0.30234,0.255939,22.2047,7.83263,11.1024
119,0.687918,0.16901,0.143072,21.0396,8.06698,10.5198
120,0.443491,0.301381,0.255128,27.3459,5.80888,2.68859
121,0.75327,0,0.24673,20.9943,11.6167,10.4972
122,0.46397,0.290291,0.245739,21.477,7.07009,10.7385
123,0.70386,0.160376,0.135763,21.6036,6.95546,10.8018
124,0.445348,0.300375,0.254276,25.9782,5.74623,3.47014
125,0.75327,0,0.24673,21.0034,8.36022,10.5017
126,0.443491,0.301381,0.255128,25.6938,5.87451,3.29311
