ID,W_Distance,W_Risk,W_Time,Cost_Distance,Cost_Risk,Cost_Time
42,0.395428,0.419859,0.184714,27.0285,4.76458,2.815
43,0.709148,0.0679135,0.222939,21.5935,10.7611,10.7968
44,0.694997,0.0712177,0.233785,21.2161,7.51157,10.608
45,0.44696,0.403999,0.149041,25.9395,5.30995,3.68593
46,0.465921,0.289234,0.244845,21.3314,6.90663,10.6657
47,0.510064,0.265328,0.224608,20.8848,7.11015,10.4424
48,0.750003,0.135388,0.114609,21.8747,7.24887,10.9373
49,0.75327,0,0.24673,23.549,234.323,4.05191
50,0.7155,0.0664302,0.218069,21.3165,10.5422,10.6582
51,0.700409,0.069954,0.229637,21.1169,7.93998,10.5584
52,0.453871,0.401872,0.144257,21.8309,7.20105,10.9154
53,0.464142,0.398711,0.137147,21.651,7.2239,10.8255
54,0.465921,0.289234,0.244845,21.7307,7.13775,10.8653
55,0.501358,0.270043,0.228599,21.5489,6.73838,10.7745
56,0.45922,0.292863,0.247917,25.518,6.50913,2.88828
57,0.670174,0,0.329826,21.1169,8.79157,10.5585
58,0.395428,0.419859,0.184714,21.7734,6.7785,10.8867
59,0.395428,0.419859,0.184714,21.5488,6.64921,10.7744
60,0.711432,0.0673803,0.221188,21.3731,7.17264,10.6865
61,0.695617,0.0710729,0.23331,20.9709,12.062,10.4854
62,0.45922,0.292863,0.247917,24.9306,5.92415,3.12624
63,0.483961,0.279465,0.236575,22.1862,6.57237,11.0931
64,0.75773,0.131203,0.111067,21.8133,9.78528,10.9067
65,0.75327,0,0.24673,21.2648,9.46901,10.6324
66,0.395428,0.419859,0.184714,26.3965,4.6669,3.31056
67,0.395428,0.419859,0.184714,21.57,6.94739,10.785
68,0.708686,0.0680215,0.223293,21.8504,8.66414,10.9252
69,0.695069,0.071201,0.23373,20.8375,8.43781,10.4187
70,0.483961,0.279465,0.236575,25.54,6.25314,2.60011
71,0.515548,0.262358,0.222094,21.68,6.67925,10.84
72,0.510257,0.265224,0.224519,25.898,5.68517,3.12581
73,0.75327,0,0.24673,21.5383,8.50811,10.7692
74,0.395428,0.419859,0.184714,21.2997,7.1721,10.6499
75,0.7155,0.0664302,0.218069,20.7997,14.9202,10.3998
76,0.680957,0.0744961,0.244547,21.243,10.5528,10.6215
77,0.464232,0.398683,0.137085,21.5949,6.88557,10.7975
78,0.686613,0.169717,0.14367,21.8706,6.72278,10.9353
79,0.489098,0.276683,0.23422,21.2506,6.5672,10.6253
80,0.744563,0.138334,0.117104,21.447,7.07936,10.7235
81,0.75327,0,0.24673,21.0675,10.4563,10.5337
82,0.395428,0.419859,0.184714,27.3334,4.24924,3.2995
83,0.395428,0.419859,0.184714,21.4557,7.122,10.7279
84,0.707366,0.0683297,0.224305,20.7848,8.3686,10.3924
85,0.489098,0.276683,0.23422,21.4209,6.67116,10.7105
86,0.690954,0.0721618,0.236884,21.5687,8.3553,10.7844
87,0.482081,0.280483,0.237437,21.4014,6.8425,10.7007
88,0.47027,0.286879,0.242851,21.028,6.72415,10.514
89,0.75327,0,0.24673,20.7683,55.2051,10.3841
90,0.395428,0.419859,0.184714,27.1145,4.33628,2.9498
91,0.7155,0.0664302,0.218069,21.37,8.14725,10.685
92,0.442444,0.405389,0.152168,26.9269,4.25108,2.61782
93,0.478108,0.282634,0.239258,25.6843,5.41095,3.20531
94,0.677898,0.0752102,0.246891,20.7616,11.0963,10.3808
95,0.478508,0.282418,0.239075,26.2565,5.7178,3.16933
96,0.462248,0.291223,0.246529,21.0094,7.5635,10.5047
97,0.75327,0,0.24673,20.8006,50.5203,10.4003
98,0.710241,0.0676584,0.222101,21.2243,6.74473,10.6121
99,0.478508,0.282418,0.239075,26.7094,4.11649,2.81945
100,0.68185,0.0742876,0.243862,22.7337,7.90253,11.3668
101,0.453651,0.40194,0.14441,26.5329,4.15128,3.02477
102,0.465119,0.39841,0.136471,21.3556,6.59845,10.6778
103,0.467494,0.288382,0.244124,21.2713,6.94497,10.6356
104,0.732238,0.145009,0.122754,21.4921,6.80366,10.746
105,0.75327,0,0.24673,20.9985,10.2786,10.4993
106,0.395428,0.419859,0.184714,21.7283,6.64068,10.8642
107,0.7155,0.0664302,0.218069,21.102,7.11247,10.551
108,0.699464,0.0701746,0.230361,21.3771,7.17328,10.6886
109,0.470661,0.396704,0.132634,21.2469,6.6389,10.6234
110,0.465921,0.289234,0.244845,21.6666,7.59064,10.8333
111,0.482029,0.280511,0.23746,22.0611,7.58084,11.0306
112,0.473826,0.284953,0.241221,21.4096,6.79778,10.7048
113,0.75327,0,0.24673,20.9355,75.1399,10.4677
114,0.395428,0.419859,0.184714,27.0673,4.56474,3.38826
115,0.393209,0.420541,0.186249,26.3417,4.39799,2.71822
116,0.708916,0.0679676,0.223116,21.501,7.07153,10.7505
117,0.693236,0.071629,0.235135,24.8915,10.9949,3.39358
118,0.465921,0.289234,0.244845,21.7648,7.72829,10.8824
119,0.511634,0.264478,0.223888,25.8193,6.35731,2.84872
120,0.478531,0.282405,0.239064,26.2371,5.98404,4.03026
121,0.75327,0,0.24673,21.072,50.6397,10.536
122,0.7155,0.0664302,0.218069,21.0209,7.56017,10.5104
123,0.482029,0.280511,0.23746,21.36,7.49491,10.68
124,0.444654,0.404709,0.150638,25.5302,5.07409,3.18905
125,0.75081,0.0581854,0.191004,21.6758,7.2829,10.8379
126,0.478571,0.39427,0.127159,22.0455,6.87937,11.0227
127,0.722418,0.150327,0.127256,21.1139,7.41809,10.5569
128,0.748295,0.136313,0.115393,20.9908,7.29432,10.4954
129,0.75327,0,0.24673,20.9592,20.2325,10.4796
130,0.395428,0.419859,0.184714,21.248,6.86329,10.624
131,0.7155,0.0664302,0.218069,20.7325,9.90954,10.3662
132,0.481373,0.280866,0.237761,25.2197,7.53337,2.95092
133,0.689517,0.0724972,0.237985,21.5382,6.97168,10.7691
134,0.465921,0.289234,0.244845,25.8872,5.80001,3.09689
135,0.470713,0.286639,0.242648,26.815,4.69246,2.96384
136,0.464826,0.289827,0.245347,25.7641,4.72685,3.46261
137,0.75327,0,0.24673,21.4848,13.9785,10.7424
138,0.395212,0.419925,0.184863,26.265,4.55385,2.8012
139,0.7155,0.0664302,0.218069,21.2555,10.6179,10.6278
140,0.677992,0.0751884,0.24682,22.1162,7.98777,11.0581
141,0.488978,0.391067,0.119955,21.3851,6.79164,10.6925
142,0.664935,0.181457,0.153608,21.8494,6.96209,10.9247
143,0.719777,0.151757,0.128466,21.9187,6.98143,10.9593
144,0.748087,0.136425,0.115488,21.336,9.57817,10.668
145,0.75327,0,0.24673,20.8885,10.5938,10.4443
146,0.395428,0.419859,0.184714,21.4948,6.86256,10.7474
147,0.7155,0.0664302,0.218069,21.0452,12.292,10.5226
148,0.708178,0.06814,0.223682,21.7668,7.02815,10.8834
149,0.477893,0.394479,0.127628,21.8915,6.86289,10.9457
150,0.670679,0.178346,0.150975,22.3996,6.82229,11.1998
151,0.501417,0.270011,0.228572,25.4176,6.81777,2.74572
152,0.494525,0.273743,0.231732,21.5674,7.06197,10.7837
153,0.75327,0,0.24673,21.446,8.14635,10.723
154,0.395428,0.419859,0.184714,26.0672,5.47092,3.2187
155,0.395428,0.419859,0.184714,28.4259,3.75651,3.42453
156,0.7155,0.0664302,0.218069,21.264,7.90849,10.632
157,0.699544,0.070156,0.2303,21.9317,8.78236,10.9659
158,0.711584,0.156193,0.132222,21.4756,7.40784,10.7378
159,0.487012,0.277812,0.235176,21.5544,6.95007,10.7772
160,0.761846,0.128974,0.10918,21.6137,7.72298,10.8069
161,0.75327,0,0.24673,21.2777,29.9582,10.6389
162,0.417589,0.413038,0.169373,25.3866,5.61771,3.5325
163,0.7155,0.0664302,0.218069,21.1133,8.27818,10.5566
164,0.487012,0.277812,0.235176,21.4436,6.97845,10.7218
165,0.703835,0.0691541,0.227011,21.1984,7.57906,10.5992
166,0.466852,0.397877,0.135271,21.4862,7.42279,10.7431
167,0.49353,0.274283,0.232188,21.2475,7.05266,10.6237
168,0.48568,0.278534,0.235787,21.156,7.64959,10.578
169,0.75327,0,0.24673,21.3408,9.15006,10.6704
170,0.395428,0.419859,0.184714,21.2404,6.83016,10.6202
171,0.48123,0.280943,0.237827,26.3803,5.01676,3.36945
172,0.699535,0.070158,0.230307,21.3497,7.44453,10.6748
173,0.696038,0.0709747,0.232987,20.9758,8.95743,10.4879
174,0.481601,0.393337,0.125061,22.6092,6.8005,11.3046
175,0.474062,0.284825,0.241113,21.115,7.84669,10.5575
176,0.473607,0.285072,0.241321,20.9434,7.7943,10.4717
177,0.75327,0,0.24673,20.5672,43.4805,10.2836
178,0.395428,0.419859,0.184714,26.751,4.56397,2.98827
179,0.394706,0.420081,0.185213,21.3982,6.88294,10.6991
180,0.707844,0.0682179,0.223938,20.8403,7.75186,10.4201
181,0.473607,0.285072,0.241321,26.8332,4.42028,3.61529
182,0.689629,0.0724711,0.2379,20.9246,11.2205,10.4623
183,0.473771,0.284983,0.241246,21.4629,6.83057,10.7315
184,0.466458,0.288943,0.244599,26.3983,5.7473,2.70953
185,0.75327,0,0.24673,20.575,31.6793,10.2875
186,0.395428,0.419859,0.184714,25.3215,4.93999,3.06329
187,0.691004,0.0721501,0.236846,21.7211,7.42801,10.8605
188,0.679787,0.0747692,0.245444,21.3356,9.28492,10.6678
189,0.460648,0.399786,0.139566,21.0083,6.9058,10.5041
190,0.585245,0.224614,0.190142,21.3771,6.87566,10.6886
191,0.480996,0.28107,0.237934,25.6041,5.11836,3.0478
192,0.732548,0.14484,0.122611,21.0283,8.21924,10.5141
193,0.75327,0,0.24673,20.9862,7.0079,10.4931
194,0.388873,0.421876,0.189251,27.1892,3.91521,2.93088
195,0.7155,0.0664302,0.218069,21.123,7.61657,10.5615
196,0.710307,0.0676429,0.22205,21.2158,7.13564,10.6079
197,0.47773,0.282839,0.239431,21.2494,6.8746,10.6247
198,0.499471,0.387838,0.112691,21.2904,6.96235,10.6452
199,0.472855,0.285479,0.241666,25.3608,5.11276,3.291
200,0.756741,0.131738,0.11152,22.354,7.01112,11.177
201,0.75327,0,0.24673,20.6819,39.4005,10.341
202,0.395428,0.419859,0.184714,26.7121,4.4888,2.74369
203,0.472422,0.285713,0.241864,27.1412,4.59725,2.81861
204,0.699708,0.0701178,0.230174,25.0218,8.50673,4.23076
205,0.695362,0.0711324,0.233505,21.6686,7.17789,10.8343
206,0.45628,0.40113,0.142589,20.9709,7.61008,10.4854
207,0.520636,0.259603,0.219761,21.2962,6.62238,10.6481
208,0.76272,0.128501,0.108779,21.0431,7.27995,10.5215
209,0.75327,0,0.24673,20.8199,74.5896,10.41
210,0.393984,0.420303,0.185713,26.4815,5.16033,3.21844
211,0.7155,0.0664302,0.218069,21.3342,7.2987,10.6671
212,0.731022,0.062806,0.206172,20.6682,10.0378,10.3341
213,0.466605,0.397953,0.135442,21.6686,6.79496,10.8343
214,0.708391,0.157923,0.133686,20.7711,9.03006,10.3856
215,0.47256,0.285639,0.241801,21.2911,6.61244,10.6456
216,0.466849,0.288732,0.24442,21.1724,6.72228,10.5862
217,0.75327,0,0.24673,20.9486,26.5828,10.4743
218,0.395428,0.419859,0.184714,21.6341,6.62273,10.817
219,0.706707,0.0684835,0.22481,21.3494,7.12511,10.6747
220,0.674713,0.075954,0.249333,20.8043,9.35264,10.4022
221,0.457913,0.400628,0.141459,21.7947,6.75751,10.8974
222,0.47256,0.285639,0.241801,26.3715,5.04228,3.05835
223,0.472276,0.285792,0.241931,25.9816,5.04708,3.34995
224,0.468155,0.288024,0.243821,21.5996,7.07001,10.7998
225,0.75327,0,0.24673,21.0906,8.11261,10.5453
226,0.395428,0.419859,0.184714,26.4119,4.87339,3.11695
227,0.395428,0.419859,0.184714,26.2749,4.75166,3.03254
228,0.466849,0.288732,0.24442,26.5036,4.41665,2.73634
229,0.707254,0.0683558,0.224391,20.7972,11.3694,10.3986
230,0.68088,0.0745139,0.244606,20.9505,7.14192,10.4752
231,0.488425,0.277047,0.234528,21.3833,7.77654,10.6917
232,0.741132,0.140192,0.118676,20.9909,8.11074,10.4954
233,0.75327,0,0.24673,20.8217,58.6725,10.4109
234,0.684771,0.0736056,0.241624,21.5469,9.39419,10.7735
235,0.684311,0.0737129,0.241976,21.4185,6.7573,10.7092
236,0.464892,0.39848,0.136628,21.0863,6.88125,10.5432
237,0.47172,0.396379,0.131902,21.4692,6.9848,10.7346
238,0.552254,0.24248,0.205266,21.2516,8.77001,10.6258
239,0.484292,0.279285,0.236423,25.5794,5.41434,2.77921
240,0.470591,0.286705,0.242704,21.2993,6.62788,10.6496
241,0.75327,0,0.24673,20.8946,21.4682,10.4473
242,0.395428,0.419859,0.184714,25.6266,4.58374,3.31955
243,0.390837,0.421271,0.187892,26.5543,4.88857,2.71901
244,0.7155,0.0664302,0.218069,21.0096,10.2213,10.5048
245,0.710528,0.0675914,0.221881,20.6347,11.8149,10.3174
246,0.470713,0.286639,0.242648,25.5516,4.93905,3.33125
