Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
30.8043,3.1942,2.49147,"1;1.49021;1.51721;1.98555;2.00034;2.32111;2.61306;3.26936;3.73265;4.03376;4.34784;4.56808;4.89075;5.44769;6.00868;6.74966;7.28472;7.73665;8.6486;9.56538;9.8094;10.7507;11.5094;11.5924;12.3693;13.1737;13.5616;14.4668;15.2424;15.5834;16.4394;16.951;17.752;18.3377;18.6792;19.2011;19.4297;19.8447;20.2309;20.5105;20.8264;20.9391;21.0274;21.0156;21","15;14.6227;14.5931;13.8817;13.8548;12.9859;12.83;12.1815;11.4168;10.6284;9.91192;9.01312;8.39827;7.58035;6.991;6.48753;6.20633;6.04844;5.85496;5.57687;5.48022;5.32013;5.35895;5.36683;5.44119;5.62325;5.70726;5.95178;6.20418;6.29871;6.62682;6.87218;7.34544;7.81313;8.11615;8.72677;9.06146;9.78307;10.4431;11.2378;12.0824;12.8138;13.7485;14.5998;15",2.84283,"0;0.5;0.5"
30.8425,3.11513,2.58625,"1;1.61591;2.13004;2.33683;2.71328;3.2083;3.61001;3.91995;4.29625;4.7;5.13319;5.73399;5.81311;6.00763;6.64147;7.05227;7.73561;8.09564;8.93557;9.73853;10.1079;10.733;11.1505;12.1417;13.1325;13.9472;14.5995;15.1082;15.9384;16.8248;17.3657;17.9661;18.6651;19.2363;19.8394;20.1936;20.5469;20.6925;20.9741;21.0275;21.0676;21.1025;21.0588;21","15;14.5931;14.0541;13.5998;12.7871;12.2354;11.666;10.9342;10.0222;9.18799;8.43896;7.71834;7.61617;7.38941;6.86868;6.54786;6.18255;6.01816;5.79464;5.64173;5.53194;5.50564;5.52904;5.60857;5.64917;5.69584;5.92968;6.09441;6.39269;6.75454;7.06615;7.39585;7.78858;8.2192;8.88566;9.45952;10.247;10.6752;11.5985;12.3343;13.13;13.4714;14.161;15",2.87713,"0;0.55;0.45"
30.5931,3.13448,2.56118,"1;1.31311;1.64;1.98692;2.02696;2.43925;2.48874;2.83792;3.08293;3.39862;3.88268;4.14249;4.35036;4.56968;5.00345;5.27711;5.86122;6.57274;6.67091;7.4704;7.7937;8.47713;9.35817;10.2796;11.1563;11.5598;12.3726;13.1388;13.8884;14.8515;14.956;15.5133;16.2802;16.5372;17.2544;17.4807;18.162;18.9366;19.4604;20.0415;20.5452;20.7567;21.0334;21.0497;21.0523;20.9806;20.991;21","15;14.8776;14.6413;14.1499;14.055;13.1962;12.979;12.617;12.3048;11.8377;10.9748;10.2449;9.93868;9.44667;8.6537;8.0698;7.52267;6.87886;6.79474;6.36185;6.20016;5.93859;5.72517;5.61133;5.64569;5.64776;5.61989;5.78763;5.90568;6.11753;6.15618;6.38568;6.82466;7.00298;7.42648;7.54393;7.92878;8.47288;8.99976;9.70614;10.414;10.8784;11.6564;12.3686;13.246;14.0002;14.9631;15",2.90516,"0;0.6;0.4"
30.6681,3.11216,2.60051,"1;1.44226;1.55941;1.88911;2.27673;2.44652;2.82299;3.34456;3.85004;4.16561;4.43486;4.7638;5.19433;5.63805;5.74837;6.29408;6.86403;7.25656;7.85813;8.64771;9.49662;10.0365;10.678;11.3404;11.9805;12.6623;13.4733;14.0282;14.9201;15.8448;16.6049;16.9769;17.7853;18.1287;18.8589;19.3288;19.7101;20.2242;20.5903;20.8859;20.9847;20.9776;21.0012;21.0146;21","15;14.6964;14.6112;14.2405;13.7873;13.5131;12.8215;12.0872;11.3983;10.6481;9.8556;9.26002;8.50482;7.68816;7.50654;7.00065;6.56604;6.29813;5.91447;5.71832;5.60288;5.62801;5.54156;5.54533;5.60409;5.60879;5.70161;5.82961;6.1748;6.42077;6.6527;6.86029;7.33283;7.59528;8.24081;8.8878;9.3962;10.1697;10.9932;11.8921;12.428;13.1088;13.6172;14.173;15",2.93308,"0;0.65;0.35"
30.9729,3.08036,2.64659,"1;1.47328;1.90471;2.01355;2.33867;2.79926;3.00065;3.37226;3.6738;4.03169;4.30259;4.56528;4.78752;5.03305;5.40889;6.04536;6.4202;6.87532;7.54051;7.89799;8.2925;8.70252;9.3529;9.7821;10.7336;11.493;12.3633;12.5521;13.3785;14.0605;14.5305;15.4557;16.0254;16.8937;17.5319;18.2641;18.7812;19.1485;19.6854;20.1014;20.3234;20.7354;20.9725;21.0306;21.0845;21.0782;21","15;14.7683;14.3766;14.2777;13.8232;13.0155;12.7348;12.2038;11.5808;10.8658;10.4562;9.53359;9.00392;8.50507;7.9404;7.24113;6.88273;6.55208;6.22429;6.10734;5.99024;5.8881;5.6827;5.59511;5.39391;5.37819;5.36117;5.38584;5.50226;5.61417;5.74358;6.03588;6.37267;6.6384;7.03672;7.34952;7.81099;8.18532;8.96978;9.72337;10.2237;11.0441;11.8816;12.8103;13.7818;14.085;15",2.95023,"0;0.7;0.3"
31.2253,3.07364,2.67147,"1;1.27471;1.525;1.78322;2.31598;2.47192;2.85245;3.29456;3.62179;3.8562;4.08163;4.37511;4.6825;4.91681;5.2452;5.44275;5.79455;6.17445;6.66108;7.28349;7.54214;8.17542;8.54005;9.25714;10.2094;10.8824;11.5537;11.9292;12.7744;13.6341;14.5506;15.2901;16.223;17.0853;17.7194;18.3266;18.6078;19.3357;19.9116;20.358;20.5835;20.8999;20.9786;21.057;21.0688;21.0609;21.0072;21","15;14.9158;14.7648;14.5745;13.9281;13.7841;12.9529;12.6406;12.1584;11.4773;10.6948;10.0125;9.28374;8.88435;8.2222;7.9288;7.38576;6.98088;6.57961;6.19003;6.07282;5.83869;5.70436;5.49314;5.3218;5.2365;5.21006;5.1749;5.36693;5.48712;5.79774;5.97549;6.2709;6.75401;7.20454;7.54503;7.76032;8.44478;9.11844;9.79666;10.6236;11.554;11.9108;12.8683;13.7102;13.9286;14.9006;15",2.9731,"0;0.75;0.25"
31.3365,3.03585,2.8348,"1;1.90955;2.23011;2.61561;3.14946;3.43362;3.76181;4.07036;4.3777;4.50133;4.83391;5.16036;5.66584;6.11511;6.77895;7.31896;7.84741;8.41126;8.61926;8.92814;9.51166;10.4326;11.1102;11.9704;12.5897;13.1608;14.1248;14.447;15.3691;16.3105;17.0349;17.3158;17.8594;18.3342;18.9836;19.2006;19.7335;20.0185;20.3802;20.4376;20.8066;20.9149;21.0278;21.0604;21.0531;21.0069;20.9983;21","15;14.6856;14.3793;13.8548;13.1904;12.8014;11.9418;11.0528;10.2328;9.7316;8.95929;8.3924;7.63317;7.1703;6.60495;6.2896;6.09095;5.85186;5.77665;5.67125;5.54274;5.34591;5.30193;5.31803;5.37609;5.46208;5.60427;5.66601;5.90308;6.15564;6.54386;6.69105;7.08094;7.45989;7.96387;8.22106;8.76228;9.13303;9.70699;9.80382;10.4703;10.8577;11.4448;12.4277;12.7543;13.5346;14.5089;15",2.99564,"0;0.8;0.2"
30.7018,3.06644,2.71815,"1;1.752;1.95051;2.40955;2.68018;2.98213;3.26829;3.73704;4.19834;4.46076;4.75578;5.05152;5.2355;5.67481;6.26437;6.56333;7.14548;7.70328;8.40659;8.65094;9.36887;10.1495;10.9396;11.7981;12.459;12.8995;13.7259;14.59;15.0284;15.5989;16.1333;17.0179;17.5309;17.8512;18.503;19.0747;19.4989;19.7067;20.0931;20.345;20.6949;20.8761;21.0349;21.0072;20.9797;21.0315;21","15;14.5744;14.4377;14.0315;13.5958;13.0622;12.5945;11.7489;10.8817;10.2111;9.47425;8.62428;8.28981;7.75674;7.23047;7.01622;6.53602;6.31033;6.05519;5.94501;5.75513;5.6196;5.56309;5.47721;5.37857;5.43357;5.48989;5.91753;6.07514;6.22407;6.54788;7.00921;7.39469;7.66212;8.06646;8.53342;9.02163;9.26888;9.98737;10.4192;11.3551;11.6191;12.3629;13.0027;13.6965;14.2405;15",3.0142,"0;0.85;0.15"
31.4732,3.03415,2.87482,"1;1.89645;2.51224;2.84235;3.00228;3.37395;3.58536;3.99201;4.22622;4.49708;4.6587;5.06208;5.44401;6.03038;6.70594;7.36471;7.80266;8.04549;8.93828;9.62726;10.4651;11.3341;12.2299;13.131;13.6948;14.5254;15.3428;16.1941;17.1358;17.9715;18.4575;18.7654;19.2234;19.6228;19.8712;20.33;20.8828;21.0596;21.3143;21.2353;21.2011;21","15;14.7035;14.2776;13.8357;13.5606;12.8254;12.3483;11.6369;10.8908;10.0546;9.39635;8.55403;7.82344;7.09539;6.55049;6.22907;5.99524;5.89903;5.54664;5.48173;5.35224;5.33176;5.34144;5.52576;5.68292;5.69806;6.02804;6.32187;6.59256;7.05748;7.40155;7.72503;8.35196;9.02598;9.50367;10.2701;10.9946;11.9509;12.8572;13.6194;14.3322;15",3.01822,"0;0.9;0.1"
31.1919,3.05298,2.79511,"1;1.4344;2.12806;2.77255;3.09144;3.4468;3.6387;3.91327;4.13454;4.38016;4.84131;5.28834;5.61867;6.16062;6.72271;7.03862;7.75218;8.43065;8.70854;9.16668;10.154;11.019;11.7482;12.4752;13.2512;13.9972;14.7168;15.4953;16.196;17.0577;17.724;18.267;18.6135;19.3361;19.732;20.1507;20.508;20.8479;21.1472;21.2084;21.247;21.1438;20.939;21","15;14.86;14.2242;13.6078;13.2014;12.4461;11.8296;11.1478;10.5166;9.88925;9.01143;8.38455;7.92533;7.25734;6.67621;6.44331;6.17475;5.85721;5.73329;5.57571;5.4579;5.40484;5.3441;5.42575;5.51878;5.51655;5.74891;5.91724;6.2088;6.64039;7.07926;7.51883;7.88577;8.57141;9.03291;9.60913;10.088;10.7137;11.4812;12.2014;13.1729;13.9009;14.6964;15",3.04008,"0;0.95;0.05"
43.9008,2.97585,21.9504,"1;1.90566;2.43202;2.58645;3.04554;3.33787;3.79198;4.05427;4.18716;4.38545;4.39695;4.64943;4.71259;4.94279;5.17336;5.23502;5.3534;5.6858;6.09137;6.40065;6.90097;7.49694;7.94004;8.37419;8.94296;9.8265;10.6879;11.2035;12.0833;12.4507;13.1318;14.0758;14.8178;15.0951;15.973;16.4422;17.1275;17.553;18.28;19.1381;19.5797;20.0877;20.3057;20.679;21.1888;21.8295;22.1819;22.5518;22.8553;23.0263;23.2857;23.3974;23.3787;23.4783;23.2324;23.0884;23.0106;22.7176;22.2648;22.0532;21.5918;21","15;15.4095;15.6617;15.7922;16.2832;16.6519;17.4634;18.2585;19.024;19.8561;20.8126;21.6117;22.1779;23.1199;23.7732;24.3257;24.6104;25.4528;26.2873;27.0536;27.6592;28.4425;28.8998;29.2569;29.6383;30.1052;30.3313;30.3414;30.4426;30.4114;30.3796;30.276;30.1276;30.0536;29.8053;29.6248;29.3632;29.1429;28.8034;28.3926;27.9971;27.6358;27.404;26.9851;26.543;25.8713;25.3067;24.3914;23.8685;23.3744;22.4478;21.5454;20.8303;20.0305;19.3316;18.6173;18.0992;17.1737;16.3808;15.9629;15.4079;15",2.97585,"0;1;0"
24.8257,159.667,2.2228,"1;1.15389;1.20985;1.37148;2.23258;2.56888;3.43445;4.03911;4.96973;5.41424;5.9869;6.92244;7.64028;8.19235;9.09731;9.51447;10.3023;11.285;12.1751;12.9864;13.6009;14.284;15.0142;15.6424;16.4299;17.0029;17.5189;18.0548;18.9221;19.8135;20.3503;20.9431;20.9534;20.9776;21","15;14.0119;13.6048;12.8009;12.4711;12.3863;12.1322;11.9278;11.6005;11.4513;11.2782;11.0293;10.8218;10.7181;10.3941;10.1532;9.95821;9.78616;10.0554;10.2699;10.5011;10.7093;10.9742;11.1626;11.3881;11.4948;11.7165;11.8595;12.187;12.4892;12.6809;13.0009;13.6324;14.3044;15",3.35295,"0.05;0;0.95"
26.5172,5.47081,2.24245,"1;1.05988;1.13739;1.17721;1.28675;2.0178;2.8375;3.10169;3.68315;4.35957;5.04781;5.66318;6.18213;7.03316;7.7905;8.30367;9.03584;9.6605;10.3506;11.1448;11.6307;12.2033;12.6004;13.1137;14.041;14.9262;15.7118;16.3401;17.0702;17.3459;17.9333;18.7114;18.8372;19.5341;20.1273;20.8018;20.8471;20.984;21","15;14.7147;14.2918;13.9158;12.9236;12.5147;11.9874;11.856;11.3492;10.869;10.3323;9.83251;9.31821;8.91957;8.63295;8.4803;8.29233;8.11368;8.03895;7.99628;7.99515;8.05697;8.09639;8.19037;8.50305;8.85466;9.36773;9.78919;10.294;10.5419;10.9917;11.5131;11.598;12.0515;12.5709;12.9873;13.6029;14.3407;15",3.61761,"0.05;0.05;0.9"
27.0608,4.23872,2.30729,"1;1.15434;1.4545;1.52359;1.61559;2.35816;2.77494;3.50204;3.86684;4.23839;4.88671;5.33842;6.08222;6.55483;7.26584;8.13446;8.72237;9.67561;10.2661;11.1996;11.8584;12.6325;13.5753;14.3659;14.9634;15.6712;15.9872;16.8469;17.5225;17.6853;18.3291;18.5403;19.1587;19.7553;20.3198;20.7511;20.8;20.8863;21","15;14.7377;13.9417;13.5597;13.02;12.3957;11.9462;11.2899;10.9443;10.5439;9.90464;9.57737;8.98047;8.67283;8.30553;7.93299;7.66395;7.37325;7.31439;7.33974;7.3687;7.50078;7.80938;8.1175;8.39892;8.70029;8.8452;9.30934;9.73185;9.88671;10.5391;10.7775;11.3178;11.8318;12.3517;13.0929;13.9374;14.4145;15",3.73811,"0.05;0.1;0.85"
27.4021,4.01714,2.32766,"1;1.14588;1.39252;1.63068;1.65434;1.68963;1.97716;2.57561;2.85665;3.34833;4.05588;4.71518;5.39606;5.99165;6.68413;7.37328;7.97256;8.79977;8.95912;9.24209;10.0241;10.9991;11.995;12.4198;13.3381;14.0669;14.3835;14.955;15.5939;16.3196;17.0484;17.6032;17.8193;18.409;18.8081;19.4997;20.0602;20.4642;20.66;20.7384;20.8988;21","15;14.7522;14.3261;13.6896;13.3317;13.0241;12.5738;12.208;11.9469;11.5247;10.9029;10.1856;9.70596;9.24996;8.64364;8.14892;7.66365;7.26177;7.24696;7.19044;7.00721;6.95355;6.94176;6.97231;7.28864;7.54296;7.72633;8.02869;8.44785;8.99387;9.60082;10.184;10.3093;10.8256;11.131;11.7772;12.2027;12.6315;13.0504;13.468;14.4173;15",3.8348,"0.05;0.15;0.8"
27.468,3.92223,2.32753,"1;1.27954;1.51354;1.77676;2.55115;3.19771;3.65413;4.33266;4.73226;5.37386;6.09741;6.55526;6.93052;7.52752;8.09203;8.38036;9.28713;9.81368;10.412;10.6805;10.8626;11.7274;12.5908;12.8467;13.4422;14.0583;14.748;15.2447;16.1255;16.6959;17.338;17.9625;18.5113;18.8695;19.5159;19.9458;20.4077;20.7511;20.9138;20.9521;21","15;14.5291;13.8939;13.0137;12.4074;11.8291;11.4561;10.7304;10.3315;9.66676;9.04748;8.74018;8.39064;7.98281;7.66609;7.45895;7.17499;7.06487;6.94707;6.90856;6.89464;6.89621;7.11764;7.16515;7.29389;7.53143;7.75926;7.99509;8.34646;8.80325;9.40806;10.0159;10.5797;11.0036;11.6916;12.1178;12.4836;13.0321;14.0007;14.2247;15",3.90349,"0.05;0.2;0.75"
28.1824,3.54835,2.40064,"1;1.38721;1.63276;1.90251;2.24829;2.97224;3.48015;4.0436;4.58582;5.02342;5.64241;5.94633;6.47588;7.22874;7.55515;8.18798;8.77491;9.72314;10.3245;11.2213;11.8983;12.6324;13.1584;14.0518;14.6419;15.0707;15.6382;15.8513;16.598;17.3765;18.078;18.5638;18.7604;19.1547;19.6694;19.8771;20.4121;20.6077;20.8808;20.8872;21.0589;21","15;14.5015;14.0699;13.5245;12.6651;12.067;11.423;10.7565;9.95959;9.5233;8.92722;8.61522;8.15565;7.718;7.53126;7.20911;6.99743;6.74423;6.59703;6.45662;6.49646;6.64343;6.75536;7.01364;7.20674;7.46674;7.76927;7.90691;8.37769;8.95655;9.63762;10.0613;10.2393;10.6001;11.0722;11.2981;11.9251;12.3428;12.9166;13.8197;14.6508;15",3.97665,"0.05;0.25;0.7"
28.3093,3.48285,2.41496,"1;1.33928;1.75841;2.05875;2.64899;2.98872;3.50992;3.76041;4.16558;4.39023;4.91876;5.53249;6.10176;6.85615;7.56049;8.28502;8.94326;9.94321;10.6368;11.575;12.0128;12.9298;13.6435;14.5301;15.2916;15.841;16.3754;17.1662;17.7624;18.2409;18.6817;19.1243;19.6845;19.9784;20.5766;20.7137;20.8922;21","15;14.5882;13.9207;13.0313;12.5184;12.1215;11.5675;11.2281;10.7118;10.2578;9.43669;8.72751;8.15049;7.6465;7.13331;6.75782;6.41486;6.40568;6.37829;6.37927;6.42782;6.58137;6.8571;7.20656;7.52712;7.87063;8.20318;8.72916;9.31852;9.91035;10.4561;10.9574;11.7059;12.085;12.7948;13.5954;14.178;15",4.03004,"0.05;0.3;0.65"
28.5142,3.38212,2.44485,"1;1.39073;1.50064;1.84562;2.01909;2.33773;2.66036;3.07944;3.47406;4.02569;4.48886;4.99514;5.68454;6.40916;7.03126;7.77148;8.51121;9.36981;9.91204;10.3893;11.1721;11.9538;12.8004;13.349;13.9728;14.2823;15.0669;15.8329;16.6992;17.2878;17.918;18.4105;18.8277;19.3627;19.9075;20.0158;20.5808;20.9733;21.0003;21.0088;21","15;14.6755;14.5415;13.9369;13.5647;12.855;12.5522;12.0597;11.4018;10.629;9.82874;9.19219;8.53989;8.07885;7.577;7.15302;6.83218;6.59385;6.52015;6.52685;6.4835;6.50619;6.53405;6.5935;6.82928;6.96137;7.20084;7.57565;8.03339;8.54914;9.06548;9.64325;10.0622;10.666;11.3549;11.4916;12.3086;12.9636;13.6427;14.3076;15",4.07636,"0.05;0.35;0.6"
28.5392,3.33476,2.48139,"1;1.35158;1.82396;2.15159;2.35623;2.51014;3.14014;3.481;3.62863;4.1045;4.54342;5.03231;5.46674;6.04047;6.44021;6.71996;7.26051;7.59371;8.44091;9.11932;9.42203;10.2484;10.9699;11.8491;12.1907;12.4135;13.1988;13.6105;14.5131;14.8823;15.6329;15.7068;16.5409;16.9213;17.5499;18.2073;18.6615;19.2712;19.736;20.0272;20.2764;20.6643;20.7721;20.9009;21","15;14.7029;14.2087;13.5132;12.8055;12.5981;11.8843;11.5002;11.3306;10.6232;10.0142;9.37604;8.84784;8.33073;7.93331;7.69383;7.2974;7.09756;6.74461;6.43281;6.32446;6.33109;6.21297;6.21703;6.26617;6.31291;6.48884;6.58952;6.86677;7.0431;7.37517;7.41284;7.94736;8.22755;8.78736;9.47321;10.005;10.6493;11.3395;11.8482;12.2858;13.0191;13.8503;14.6871;15",4.12563,"0.05;0.4;0.55"
