Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
1.77664,4.44424,1.17099,"1;1.22537;1.47946;1.76342;1.98325;2.04215;2.22912;2.53367;2.81619;3.05231;3.25425;3.73952;3.87352;4.02783;4.18068;4.28914;4.45156;4.5268;4.91839;5.03784;5.10414;5.77411;6.92326;7.30691;8.3992;9.36175;10.2865;11.2341;12.071;12.9803;13.4468;14.4709;15.5857;15.8697;16.2118;16.9513;17.3885;17.8142;18.8228;19.4805;20.3423;20.5254;21.1129;21.1952;22.0907;22.4271;22.7793;23.0146;23.6313;24.0355;24.2175;24.288;24.4176;24.46;24.447;24.4334;24.3464;24.1411;23.8211;22.8911;22.6542;22.2151;21","15;14.8496;14.5699;14.0856;13.4846;13.2887;12.4803;10.8765;9.45913;8.49165;7.77355;6.56762;6.2951;6.01323;5.77028;5.6174;5.41959;5.33637;4.91667;4.81344;4.75927;4.38421;3.92435;3.83489;3.6295;3.51946;3.4877;3.45829;3.46521;3.52112;3.56455;3.70683;3.94544;4.01625;4.10924;4.33525;4.48533;4.65419;5.10315;5.43528;5.92238;6.03639;6.4448;6.50541;7.27213;7.58618;7.96863;8.23372;9.06255;9.72006;10.1082;10.308;10.7619;11.076;11.7218;12.1277;12.417;12.8851;13.3564;14.0854;14.2324;14.4636;15",4.44424,"0;1;0"
0.961309,27.886,0.789043,"1;1.16916;2.50014;3.45107;4.07958;5.10983;6.04743;6.38676;7.57139;8.5995;9.61837;10.852;12.0257;13.0339;13.7309;13.9709;14.9712;16.0589;17.4879;17.9982;19.4011;19.8002;21","15;14.859;13.9583;13.4343;13.1288;12.7189;12.3771;12.2797;11.9747;11.804;11.7024;11.6647;11.7048;11.7866;11.8827;11.9213;12.1298;12.4204;12.9066;13.1332;13.8969;14.1444;15",0.80627,"0.1;0;0.9"
1.51844,4.85003,0.998633,"1;1.22766;1.48562;1.59275;1.73574;1.97267;2.4191;2.79479;2.99381;3.23323;3.58959;4.12547;4.38391;5.10128;5.77873;5.97421;6.43512;7.09979;7.32183;7.67981;8.17869;8.69528;10.0221;10.8117;11.9737;12.8576;13.5116;14.4462;14.7868;15.3776;16.0755;16.8969;17.555;18.3076;18.7006;19.3744;19.8467;20.4231;20.5456;20.7893;20.915;21.0776;21.1915;21.2785;21.2862;21.2763;21.2366;21.1671;21.1279;21","15;14.7502;14.4045;14.2089;13.8592;13.1373;11.4109;9.99645;9.44352;8.82732;8.08097;7.16317;6.8206;6.02239;5.44873;5.31411;5.01725;4.65585;4.56745;4.4262;4.25348;4.10648;3.87595;3.82099;3.83931;3.9288;4.03897;4.23945;4.33754;4.55828;4.85356;5.2819;5.69279;6.30557;6.70312;7.45444;8.11417;9.10517;9.36709;9.9997;10.437;11.0478;11.6838;12.4955;13.2588;13.4144;13.8545;14.3295;14.5222;15",1.43575,"0.1;0.1;0.8"
1.58187,4.60474,1.03463,"1;1.43792;1.69443;1.91068;2.28106;2.59865;2.63025;2.67047;3.05955;3.15936;3.53154;3.86187;4.33429;4.7133;5.18302;5.5599;6.02792;6.33533;6.49989;7.12023;7.63257;8.07914;8.74532;9.72235;11.0955;11.5888;12.231;12.5432;13.4129;14.4119;14.8496;15.7519;16.1862;16.7014;17.1996;17.7635;18.165;18.7093;19.283;19.7825;20.0716;20.8077;21.2512;21.5036;21.6749;21.7932;21.842;21.8355;21.769;21.5597;21.349;21","15;14.5707;14.1554;13.6293;12.0388;10.5729;10.4275;10.252;8.87117;8.59647;7.71097;7.07236;6.3226;5.8392;5.39157;5.07133;4.7914;4.61747;4.53661;4.26936;4.08467;3.95657;3.816;3.67497;3.59844;3.60605;3.63198;3.66137;3.75932;3.93083;4.03616;4.30425;4.46533;4.66628;4.89183;5.21918;5.4818;5.89179;6.38657;6.88456;7.21203;8.295;9.18711;9.81819;10.4732;11.1795;11.7594;12.3782;12.9847;13.7684;14.2878;15",1.80338,"0.1;0.2;0.7"
1.61507,4.53435,1.05478,"1;1.07429;1.35042;1.55779;1.83369;2.05795;2.25156;2.51998;2.77666;2.92951;3.21103;3.37107;3.49699;3.99074;4.23219;4.27045;4.56737;5.06412;5.3537;6.44195;6.91111;7.78078;9.31989;9.89454;11.0585;11.6021;12.2625;13.231;13.8677;14.8527;15.9034;16.4361;17.1078;17.73;18.3739;18.9831;19.4924;19.9713;20.3559;20.8971;21.3152;21.5083;21.6816;21.9782;22.1195;22.1345;22.1377;22.0248;21.9086;21.3517;21.3253;21","15;14.9532;14.7;14.3973;13.7925;12.9964;12.1519;10.8638;9.7424;9.10931;8.23596;7.83473;7.5338;6.48731;6.12459;6.07559;5.72039;5.22005;5.00917;4.37404;4.15377;3.88533;3.59921;3.56205;3.49412;3.4946;3.54206;3.63647;3.73415;3.93758;4.24618;4.42816;4.72502;5.00653;5.3855;5.78216;6.21286;6.63561;7.03405;7.71983;8.40748;8.77597;9.22336;10.1404;11.079;11.2972;12.3991;13.0333;13.4446;14.6228;14.6602;15",2.15468,"0.1;0.3;0.6"
1.64473,4.49548,1.07282,"1;1.3326;1.73128;1.77498;2.00253;2.18034;2.51925;2.63009;2.94178;3.37624;3.67759;3.9214;4.13589;4.5802;4.80802;5.12883;5.28945;5.50448;5.98949;6.75036;7.19711;7.46045;7.93976;8.22239;8.41303;9.34037;10.6008;11.2131;12.152;12.734;13.5497;14.5532;15.7504;16.1075;16.8703;17.5675;17.9353;18.4611;19.5634;20.1271;20.4314;20.7218;21.2159;21.6563;21.8223;22.3158;22.5122;22.5588;22.5117;22.3861;22.0923;21.9192;21.6559;21.3828;21","15;14.7342;14.082;13.9744;13.2818;12.4919;10.8429;10.296;8.96482;7.64249;6.99878;6.50567;6.15887;5.56258;5.33214;5.06694;4.93456;4.79025;4.47225;4.12792;3.96913;3.88751;3.76856;3.71453;3.67907;3.553;3.46784;3.46045;3.47714;3.52269;3.60488;3.78286;4.07439;4.18133;4.44927;4.72548;4.89872;5.17109;5.92459;6.36449;6.65792;6.9709;7.57541;8.24856;8.54808;9.78793;10.749;11.4535;12.1593;12.6756;13.4187;13.7662;14.1874;14.5415;15",2.49908,"0.1;0.4;0.5"
1.66782,4.4766,1.08856,"1;1.1913;1.31621;1.51555;1.64926;1.981;2.28763;2.61846;2.80042;3.38744;3.89522;4.15977;4.42488;4.91369;5.2321;6.11754;6.71279;7.45757;8.34944;8.81409;9.37459;10.6327;11.6293;12.6454;13.5985;14.5541;15.5063;16.0032;16.4679;17.073;17.8902;18.907;19.6111;20.4469;20.6789;21.0893;21.1519;21.629;21.7255;21.8699;22.2722;22.5961;22.7566;22.8238;22.8928;22.9104;22.9015;22.8224;22.5994;22.482;22.3391;22.1557;22.0407;21.7776;21.4489;21","15;14.8033;14.6527;14.3768;14.1086;13.2825;11.9451;10.3399;9.35065;7.48491;6.3765;5.98302;5.60859;5.09543;4.81544;4.31166;4.05005;3.85723;3.67742;3.60951;3.55982;3.47538;3.46174;3.52614;3.62051;3.76762;3.991;4.11946;4.27042;4.48912;4.8234;5.3564;5.80593;6.48437;6.68771;7.11392;7.18911;7.81531;7.96523;8.19563;8.92889;9.71174;10.253;10.5474;11.0901;11.3912;11.6737;12.1872;12.9798;13.2579;13.5322;13.821;13.9696;14.2877;14.5994;15",2.8405,"0.1;0.5;0.4"
1.68084,4.46482,1.09819,"1;1.17177;1.59907;1.78383;2.02642;2.15602;2.24364;2.35674;2.62124;2.73616;2.92521;3.25743;3.53441;3.75701;3.99014;4.05908;4.28991;4.69141;4.9039;5.67759;6.26513;6.43728;7.13423;7.34508;8.4608;9.36208;9.70897;10.7259;11.3943;11.8913;12.6544;13.6901;14.1284;15.0021;16.3842;17.7003;18.2697;18.8601;19.2311;19.4507;19.6967;20.4802;20.8797;21.1768;21.7827;22.2491;22.3521;22.5413;22.784;22.9889;23.0471;23.0583;23.0375;22.9602;22.8294;22.7785;22.5742;22.4805;22.1755;21.9059;21.6909;21","15;14.8775;14.3481;13.9591;13.2357;12.7268;12.3404;11.7742;10.4312;9.86396;9.05793;7.96744;7.2328;6.7174;6.28436;6.16626;5.77578;5.29521;5.08417;4.55048;4.25147;4.18022;3.94706;3.87825;3.65604;3.52672;3.49967;3.45771;3.47322;3.48741;3.52563;3.63936;3.69377;3.85936;4.21496;4.66639;4.91405;5.24346;5.47411;5.61991;5.7912;6.39516;6.74368;7.03161;7.72977;8.43406;8.63589;9.02387;9.61486;10.3756;10.915;11.3609;11.6706;12.2798;12.717;12.8751;13.334;13.5023;13.9294;14.2277;14.4434;15",3.17643,"0.1;0.6;0.3"
1.70675,4.4542,1.11747,"1;1.23264;1.6362;1.65796;1.78728;1.97116;2.15566;2.39875;2.59616;2.69713;3.03306;3.23737;3.65236;3.97553;4.15883;4.51106;4.90178;5.19908;5.83338;6.34571;7.6455;8.64064;9.32713;10.0917;10.2936;10.8317;11.8996;12.2851;13.4496;14.7227;15.9423;16.8354;17.3044;18.3066;19.2597;19.5142;19.9642;20.606;21.1219;21.8408;22.5147;22.8593;23.1444;23.1859;23.2876;23.4197;23.407;23.334;23.2405;23.1667;23.032;22.6775;22.1326;21","15;14.8382;14.312;14.2609;13.9365;13.3741;12.7149;11.4602;10.4717;9.95357;8.56713;7.86464;6.83578;6.20403;5.9143;5.50534;5.10439;4.85238;4.47018;4.23094;3.78426;3.59938;3.51605;3.47738;3.46719;3.45315;3.47973;3.49665;3.6019;3.79906;4.06405;4.32156;4.49386;4.92017;5.3867;5.54077;5.82956;6.28994;6.70874;7.46342;8.34851;8.9632;9.65472;9.80606;10.2404;10.94;11.963;12.3848;12.6564;12.8385;13.1017;13.6896;14.2336;15",3.51211,"0.1;0.7;0.2"
1.72149,4.44948,1.1285,"1;1.10627;1.42044;1.6768;1.81721;2.04441;2.29878;2.40524;2.5577;2.78415;3.03526;3.12661;3.41053;3.47643;3.82079;4.22637;4.60385;5.25939;5.87289;6.25947;6.76171;7.10395;7.81871;7.96063;9.08138;9.75449;10.8352;12.0015;13.2963;13.945;14.5832;15.4795;16.0428;16.5782;16.6816;17.1358;18.0524;18.7086;19.3965;19.6709;20.3735;21.0352;21.3768;21.5858;21.8087;22.1367;22.2262;22.8261;22.9096;23.2673;23.4501;23.5865;23.6456;23.6407;23.565;23.4577;23.0724;22.8618;22.4489;21.8519;21.7605;21.4154;21","15;14.9372;14.6626;14.291;13.9435;13.216;12.0562;11.4632;10.648;9.4681;8.5356;8.21213;7.38913;7.20497;6.4625;5.72975;5.26137;4.70848;4.35649;4.18471;4.01161;3.91559;3.75042;3.71791;3.53433;3.47571;3.43421;3.45557;3.56607;3.65354;3.7621;3.97189;4.11535;4.25356;4.28394;4.42816;4.78292;5.1022;5.47993;5.63667;6.10284;6.62045;6.94812;7.15071;7.36963;7.73433;7.83588;8.70189;8.86661;9.60056;10.1461;10.7509;11.4742;11.8551;12.323;12.675;13.328;13.6182;14.0265;14.483;14.5422;14.7633;15",3.84458,"0.1;0.8;0.1"
1.73656,4.44974,1.14054,"1;1.38655;1.68752;1.91553;2.21318;2.39599;2.62614;2.82125;3.06496;3.29349;3.73803;4.13879;4.22237;4.43818;4.73793;4.9444;5.22181;5.31503;5.57394;5.9683;6.65035;7.09459;7.4103;8.07885;8.83172;9.73029;10.3022;10.9327;11.6657;12.5249;13.3382;13.6262;14.4011;15.3278;16.2949;16.703;17.4442;17.8109;18.9238;19.5251;19.5986;20.2893;20.9174;21.3579;22.2656;22.8985;23.1832;23.382;23.5239;23.7787;23.8782;23.9062;23.9107;23.8754;23.764;23.7222;23.4248;23.1187;22.8556;22.389;22.144;21","15;14.6278;14.2388;13.7449;12.6512;11.686;10.4303;9.28728;8.46244;7.72692;6.64131;5.96417;5.83965;5.53077;5.22967;5.03686;4.81022;4.74221;4.58036;4.34939;4.09203;3.9475;3.87038;3.71419;3.57804;3.48678;3.44996;3.43149;3.44981;3.50878;3.59235;3.62315;3.74246;3.92651;4.17073;4.29911;4.53598;4.67771;5.18183;5.49528;5.53828;5.99285;6.44412;6.80043;7.65465;8.51716;8.99329;9.36074;9.69071;10.3583;10.7431;10.9051;11.8755;12.1237;12.4943;12.6;13.1836;13.5558;13.8322;14.2264;14.384;15",4.17842,"0.1;0.9;0"
0.947204,29.6618,0.791375,"1;2.24156;3.64683;4.70561;5.37838;5.81356;6.8933;7.87659;8.4298;9.45395;9.9571;10.9997;11.873;12.6128;13.5674;14.2248;15.3662;16.4849;17.5641;18.7526;19.6557;20.2597;21","15;14.2137;13.5214;13.1089;12.8774;12.7594;12.4981;12.3097;12.2113;12.1097;12.0888;12.0606;12.073;12.1173;12.222;12.3212;12.5513;12.8434;13.2146;13.7031;14.1632;14.5148;15",0.822541,"0.2;0;0.8"
1.51115,4.8894,0.99504,"1;1.21075;1.32384;1.46683;1.69107;1.87003;2.00009;2.41132;2.7448;3.01775;3.13632;3.50109;3.84273;4.06762;4.3945;4.76056;4.95694;5.39729;5.72843;6.3534;6.8562;7.61225;8.07859;8.45204;9.67566;10.5115;11.2855;12.0407;12.609;13.239;13.618;14.8373;15.1253;16.0161;16.3838;17.2296;17.5523;18.0238;18.9445;19.2539;19.8066;19.9582;20.1078;20.3699;20.4288;20.6727;20.6925;20.8971;21.0108;21.1207;21.2545;21.2675;21.2687;21.2298;21.0266;21","15;14.8121;14.6486;14.3861;13.9427;13.4724;13.0679;11.5888;10.3011;9.48056;9.17404;8.2817;7.66944;7.28733;6.84194;6.37377;6.14062;5.73342;5.4749;5.08232;4.81132;4.49687;4.32178;4.2135;3.97759;3.89671;3.87134;3.90101;3.96418;4.04938;4.11516;4.43554;4.54326;4.90062;5.07942;5.60322;5.83351;6.20815;7.13991;7.50313;8.24505;8.50532;8.76267;9.25407;9.39139;9.98294;10.0346;10.6224;11.0369;11.5286;12.4974;13.1176;13.4374;13.872;14.8929;15",1.4877,"0.2;0.1;0.7"
1.57801,4.61525,1.03172,"1;1.24438;1.58483;1.70125;1.77886;2.1622;2.39431;2.43171;2.86853;3.08389;3.22991;3.6756;3.82736;4.0864;4.29368;4.87918;5.39201;5.63794;6.01391;6.50293;7.28053;7.85401;8.48071;8.51231;8.6711;9.81646;10.3833;11.0375;12.2266;13.4755;13.8491;14.41;15.5445;15.7406;16.3348;17.0313;17.8406;18.5231;18.7565;19.1103;19.3852;19.6293;19.6394;19.8414;19.8667;19.9689;20.3467;20.585;20.8256;21.3093;21.4964;21.6234;21.7228;21.7671;21.7885;21.7429;21.6991;21.5382;21.3464;21.1642;21","15;14.7807;14.2979;14.0282;13.8187;12.5129;11.5184;11.3292;9.54294;8.88855;8.46974;7.386;7.1249;6.72045;6.42499;5.66499;5.20237;5.00212;4.76146;4.49261;4.1872;4.01674;3.85086;3.84272;3.80451;3.66904;3.60603;3.5753;3.61412;3.74702;3.81969;3.93265;4.26011;4.3218;4.54456;4.83882;5.27619;5.75052;5.95325;6.26367;6.52841;6.78976;6.80082;7.02905;7.05949;7.18506;7.68819;8.04214;8.455;9.54258;10.1095;10.6152;11.1042;11.5524;12.0222;12.7506;13.042;13.7339;14.2273;14.6649;15",1.85768,"0.2;0.2;0.6"
1.61043,4.54406,1.05189,"1;1.35844;1.53355;1.77541;1.91338;2.2085;2.60996;2.74879;2.94144;3.34567;3.5055;3.70078;3.90933;4.20905;4.49219;4.89361;5.28201;5.89099;6.37519;7.09004;7.36419;8.14424;8.3472;9.38704;9.89763;10.9724;11.7601;12.4652;14.0829;14.466;14.6592;15.1768;15.9905;16.3101;17.2061;17.9909;18.3379;18.8881;19.6434;20.2083;20.3439;20.8966;21.2087;21.4639;21.7762;21.9125;22.0942;22.1361;22.1421;22.019;21.9003;21.6552;21.1974;21","15;14.6284;14.4263;13.9834;13.5089;12.4455;10.516;9.8123;9.06331;7.87683;7.54495;7.16744;6.78836;6.34504;5.93595;5.48385;5.10991;4.7349;4.4865;4.18962;4.10491;3.88623;3.83572;3.6488;3.59537;3.53407;3.52593;3.5586;3.76286;3.84311;3.88475;4.01434;4.22946;4.32803;4.68186;5.09465;5.30978;5.68468;6.32739;6.94795;7.10961;7.8144;8.32282;8.82113;9.56714;10.0018;10.764;11.8333;12.1194;13.0435;13.3918;14.0204;14.7671;15",2.21125,"0.2;0.3;0.5"
