Length, Risk, TravelTime, Paths.x, Paths.y, Cost, Weight
40.8796,2.87825,18.2686,"1;1.45191;1.96844;2.03449;2.32813;2.42802;2.54588;2.69464;2.95124;3.30192;3.62102;3.68899;3.97647;4.23616;4.75282;5.18821;5.61918;5.88974;6.37085;6.80411;7.50139;8.24581;9.0167;9.93596;10.7024;11.6305;12.4015;13.3266;14.0732;14.8511;15.6499;16.5065;17.3138;17.9956;18.7367;19.411;19.8889;20.3522;20.8619;21.3105;21.6619;21.9654;22.2522;22.5235;22.8918;22.9749;23.0864;23.1808;23.3667;23.4882;23.4632;23.2469;23.0498;22.5368;22.0244;21.8475;21","15;15.3958;15.9373;16.0508;16.9858;17.8454;18.6731;19.4323;20.0412;20.9252;21.8287;22.3672;23.2543;23.9154;24.6321;25.0795;25.6805;25.9727;26.5809;27.0831;27.5462;27.8438;28.1846;28.4385;28.4388;28.5942;28.7944;28.6724;28.5312;28.3916;28.1836;27.799;27.429;27.097;26.7429;26.5253;25.9223;25.3944;24.7812;24.1772;23.5927;22.8636;22.3606;21.8694;21.1119;20.8836;20.5552;20.1388;19.4106;18.5012;17.6715;17.0778;16.7237;16.1929;15.6059;15.4527;15",2.87825,"0;1;0"
20.5071,76.5442,0.234131,"1;1.36798;2.08398;2.6868;3.3165;3.77543;4.29272;4.95678;5.78113;6.65599;7.34896;7.57456;8.49667;9.4349;10.055;10.9262;11.8085;12.7528;13.4485;14.3958;15.1808;16.0898;16.8683;17.7615;18.6508;19.2382;19.9945;20.6078;21","15;14.8377;14.7209;14.5413;14.3822;14.331;14.1288;14.0021;13.7534;13.7193;13.7186;13.6754;13.4959;13.4893;13.5478;13.5089;13.6615;13.6138;13.5903;13.3561;13.4244;13.7703;13.9223;14.1688;14.3528;14.3996;14.5506;14.7336;15",2.26143,"0.1;0;0.9"
31.0153,7.03685,0.318731,"1;1.45668;1.71183;2.00774;2.34088;2.74718;3.2031;3.56327;4.00457;4.65349;4.84969;5.55925;6.27626;6.68895;7.39304;8.02999;8.65823;9.56767;10.3588;10.9918;11.8708;12.6792;13.4682;14.2944;14.9856;15.197;15.8024;16.4887;16.9957;17.4288;17.8887;18.2515;18.5422;19.0572;19.4644;19.8653;20.2929;20.5139;20.6852;20.7829;20.9017;21","15;14.3672;13.8129;12.9621;12.0422;11.1916;10.4265;9.62542;8.8201;8.07075;7.586;6.89735;6.29266;6.04874;5.68524;5.40896;5.21798;5.03417;4.8073;4.75099;4.80021;4.90497;5.2301;5.52755;5.92019;6.03725;6.3925;6.78047;7.25225;7.59463;8.10412;8.41683;8.69978;9.39013;10.0205;10.7242;11.6063;12.0102;12.8019;13.1739;14.0729;15",4.0602,"0.1;0.1;0.8"
32.9906,5.40674,0.338925,"1;1.23091;1.60858;1.92226;2.12784;2.32765;2.56504;2.71539;3.05645;3.30011;3.81057;3.94519;4.28691;4.80898;5.22012;5.56892;6.2709;6.95973;7.63222;8.44058;9.33603;9.61908;10.3555;11.3348;12.2647;12.8241;13.4319;14.2955;15.1021;15.2052;15.7788;16.4704;16.8209;17.3226;17.9817;18.4589;18.7262;19.3465;19.7526;20.0754;20.3874;20.4431;20.6016;20.6587;20.8154;20.9199;20.9063;21","15;14.7686;14.325;13.6911;12.7665;12.1395;11.3309;10.6393;9.79322;9.38446;8.6912;8.46856;7.92502;7.11505;6.47959;6.14336;5.57194;5.15442;4.88669;4.44234;4.32081;4.20138;3.99849;3.81757;3.84391;4.03953;4.21487;4.42367;4.82015;4.8651;5.13057;5.51246;5.7616;6.12825;6.75008;7.09165;7.42624;8.15081;8.86922;9.61822;10.5453;10.7749;11.4507;11.9245;12.7416;13.4625;14.2602;15",4.61765,"0.1;0.2;0.7"
33.8061,5.08031,0.347222,"1;1.63961;1.77584;2.06152;2.2633;2.46614;2.88998;2.89241;3.21567;3.41758;3.70188;4.00261;4.44841;5.01982;5.6414;6.21682;6.96015;7.71892;8.63238;8.84316;9.54883;9.91971;10.4142;11.0105;11.8981;12.7613;12.85;13.8229;14.6912;14.9842;15.8479;16.4074;16.7512;17.3659;17.9202;18.6228;19.0473;19.5592;20.1174;20.3769;20.5051;20.7209;20.9172;20.9677;21.0551;20.9891;20.9103;21","15;14.346;14.2116;13.309;12.4581;11.6638;10.9068;10.7127;9.85416;8.93778;8.09867;7.49242;6.73344;6.0265;5.34822;4.80027;4.5089;4.19714;4.14608;4.1105;4.03153;4.00003;3.97666;3.98045;3.95075;4.1052;4.12419;4.22521;4.37543;4.50331;4.8911;5.13193;5.32845;5.85868;6.25119;6.80743;7.45479;8.2722;9.10111;9.95189;10.4302;11.0227;11.6985;12.2212;13.1185;13.5833;14.4017;15",5.11303,"0.1;0.3;0.6"
33.8508,5.01795,0.349084,"1;1.24822;1.71554;2.03195;2.31729;2.41948;2.60716;2.77845;2.90858;3.1806;3.48558;3.82798;4.3257;4.83525;5.55901;5.82315;6.49141;6.76377;7.49304;7.94165;8.46641;9.11436;9.4976;10.4835;11.3923;12.0251;12.6566;13.3341;13.7896;14.6565;15.4189;15.919;16.7348;17.5412;17.9055;18.5047;18.8821;19.3743;19.8914;20.3596;20.6765;20.8852;21.204;21.2578;21.3732;21.4426;21.4101;21","15;14.9105;14.3992;13.7008;12.927;11.9861;11.1941;10.3496;9.86076;9.11227;8.25132;7.51636;6.91348;6.38986;5.84644;5.63359;5.25171;5.09213;4.69299;4.51022;4.38531;4.16282;4.08153;3.92361;3.87671;3.87305;3.93847;4.07387;4.09956;4.37677;4.69611;5.05776;5.36837;5.95311;6.1713;6.7845;7.21933;7.99128;8.77981;9.55948;10.3994;11.0573;11.8873;12.338;13.0383;13.9228;14.2216;15",5.5668,"0.1;0.4;0.5"
34.6049,4.81591,0.356037,"1;1.42337;1.81642;1.99145;2.31896;2.45873;2.57933;2.67337;2.86252;3.11947;3.42788;3.77857;4.21177;4.65865;4.98621;5.51698;6.23172;6.66725;7.40596;7.8406;8.02654;8.72681;9.47428;10.2858;10.772;10.948;11.9205;12.4774;12.9294;13.2379;13.997;14.9522;15.7577;16.5643;17.3216;18.1508;18.4895;19.0031;19.5499;19.876;20.4228;20.7713;21.0915;21.1232;21.2166;21.3148;21.333;21.2452;21","15;14.7452;14.201;13.2891;12.5417;11.9979;11.1917;10.593;9.92959;8.96598;8.2023;7.56746;6.6833;6.05559;5.73768;5.40108;4.77933;4.54736;4.29348;4.12105;4.09375;4.04097;3.94449;3.75197;3.61795;3.57155;3.68481;3.82882;3.89383;3.92571;4.0641;4.30833;4.47558;4.81296;5.39846;5.94337;6.29174;6.78342;7.57553;8.07266;8.898;9.48014;10.3039;11.1416;11.7514;12.4845;13.4711;14.1571;15",6.01086,"0.1;0.5;0.4"
35.0619,4.7683,0.360168,"1;1.39962;1.92869;2.26513;2.33596;2.51908;2.63282;2.64068;2.7014;3.03629;3.1954;3.57619;3.95166;4.54821;5.04962;5.2458;5.95237;6.36883;6.92555;7.36771;8.08841;9.00427;9.90541;10.7855;11.1928;11.9912;12.8086;13.4468;14.2466;15.1697;16.1317;16.8673;17.5086;18.173;18.8262;19.1831;19.8054;20.1209;20.4966;20.9548;21.1519;21.5226;21.6443;21.5323;21.4095;21.2401;21.194;21","15;14.6258;13.9624;13.264;12.356;11.6737;10.8302;10.1117;9.81492;8.93647;8.48551;7.75147;6.94507;6.283;5.7672;5.53023;5.03396;4.74658;4.46516;4.36361;4.23381;4.0496;3.91239;3.79894;3.75854;3.75038;3.78528;3.80094;3.86243;4.16531;4.36179;4.53089;4.89602;5.41405;6.13636;6.60696;7.37545;8.05658;8.81746;9.60623;9.99958;10.884;11.267;12.2442;13.0276;14.0032;14.6464;15",6.47522,"0.1;0.6;0.3"
34.7149,4.83881,0.357326,"1;1.58724;1.85075;2.27702;2.34105;2.27697;2.32355;2.60722;2.7276;2.79172;2.9745;3.24069;3.37767;3.70443;4.36567;4.79371;5.34729;5.97812;6.52074;7.27383;7.89937;8.77773;9.30373;10.1072;10.9;11.6522;12.4857;13.4363;14.203;14.526;15.2845;16.1339;16.7809;17.4507;17.813;18.5085;18.6941;19.1849;19.6117;20.2035;20.6682;21.0989;21.2214;21.36;21.4039;21.4072;21.4027;21.3204;21.1802;21.0962;21","15;14.6078;14.1334;13.6111;13.3983;12.5547;11.6479;10.8445;9.89718;9.67676;9.06415;8.40529;8.03988;7.24848;6.56577;6.06482;5.57113;5.1169;4.77045;4.4723;4.25141;3.98251;3.91678;3.73267;3.55356;3.6029;3.74982;3.83389;4.05906;4.19754;4.49268;4.87324;5.43283;5.7529;5.97944;6.35538;6.50395;7.25637;7.68809;8.47033;9.20646;10.0068;10.6014;11.0644;11.6088;12.4411;13.3464;13.8026;14.4939;14.8042;15",6.93013,"0.1;0.7;0.2"
34.8682,4.77888,0.358976,"1;1.61661;1.85964;2.07862;2.1573;2.34329;2.38881;2.55736;2.67238;2.82623;2.87822;3.24953;3.53829;3.95482;4.42605;4.79403;5.37816;6.18027;6.63962;7.0807;8.03646;8.3502;8.94297;9.36315;9.87281;10.605;10.9915;11.7359;12.6015;13.3387;14.0446;14.5662;15.09;15.8452;16.3326;17.2943;17.9009;18.275;18.8551;19.1715;19.7109;20.0051;20.5064;20.8161;21.0655;21.2361;21.3829;21.4749;21.5763;21.4386;21.2683;21.3199;21","15;14.4767;14.2093;13.724;13.1999;12.243;11.8955;11.0201;10.3281;9.5321;9.07016;8.20988;7.65023;6.95478;6.36407;5.99263;5.35296;4.82188;4.51134;4.32486;4.05907;3.96782;3.85068;3.7468;3.65393;3.58629;3.69845;3.72146;3.86565;4.02268;4.19333;4.31171;4.48245;4.9276;5.12384;5.38769;5.71879;6.01448;6.64184;6.91736;7.46961;7.86881;8.53616;9.37807;10.0336;10.4782;11.4604;12.1305;12.7798;13.3441;14.0238;14.6327;15",7.34582,"0.1;0.8;0.1"
36.1986,3.04237,16.2208,"1;1.54032;1.94258;2.25791;2.3063;2.52113;2.65836;2.70533;2.91035;3.02768;3.28138;3.62441;3.72419;4.08623;4.56872;5.13578;5.43271;5.62831;5.98241;6.43937;7.1695;8.00733;8.41712;9.32369;10.023;10.5597;11.3914;11.7852;12.7701;13.5924;14.5036;15.0456;15.8062;16.4134;17.1222;17.6611;18.4682;19.0989;19.6712;20.0823;20.2156;20.6394;21.0076;21.1573;21.4632;21.5723;21.6817;21.6931;21.6471;21.5439;21.3125;21","15;15.2278;16.0434;16.2811;17.1799;18.038;18.7267;19.2026;19.981;20.2865;20.9258;21.6329;21.902;22.7148;23.4088;24.2203;24.5822;24.7875;25.1047;25.5233;26.1533;26.4805;26.6276;26.8273;26.8844;26.9141;27.0509;27.0253;27.1333;27.1561;26.8351;26.6464;26.4596;26.1101;25.6066;25.2175;24.7524;24.1665;23.5239;22.9963;22.6702;22.1164;21.2746;20.5506;19.7143;19.1075;18.2844;17.2881;16.9927;16.1553;15.4057;15",6.358,"0.1;0.9;0"
20.1218,75.6999,0.275837,"1;1.79474;2.57051;3.24294;4.20618;5.14987;5.97249;6.90916;7.57483;8.57278;9.26065;10.0071;10.8885;11.8627;12.8563;13.3329;13.9396;14.6749;15.3412;16.2746;16.59;17.4742;18.3857;19.0657;19.8686;20.6171;21","15;14.8462;14.7648;14.6236;14.4674;14.4399;14.4663;14.5188;14.3837;14.3998;14.4161;14.3734;14.3472;14.4251;14.3875;14.5053;14.4853;14.4751;14.5618;14.6294;14.6342;14.7528;14.7106;14.7242;14.848;14.9844;15",4.24504,"0.2;0;0.8"
29.5435,9.92253,0.304381,"1;1.60234;1.85898;2.15829;2.40043;2.81262;3.22216;3.74479;4.22071;4.59237;5.05923;5.31858;5.96242;6.78524;7.60998;7.92843;8.65094;9.17662;10.161;11.1115;11.3045;11.8507;12.1503;13.0341;13.3595;14.1129;14.9187;15.5503;16.2748;16.4648;16.9944;17.6872;18.3944;18.9826;19.3524;19.7927;20.0151;20.2085;20.581;20.6746;21.0809;21","15;14.2952;13.6124;12.6651;11.9438;11.2843;10.5818;9.96516;9.45064;9.05169;8.35756;8.06832;7.4992;7.05517;6.72149;6.45743;6.30136;6.12493;5.95841;5.89431;5.8856;5.8659;5.87003;5.94817;5.99977;6.23474;6.51006;6.72251;7.20912;7.5633;8.09916;8.73383;9.12386;9.82592;10.6031;11.201;11.6636;12.2883;13.1494;13.5848;14.4533;15",7.11401,"0.2;0.1;0.7"
32.2068,5.8572,0.330976,"1;1.28143;1.64582;1.73207;1.94107;2.20429;2.5766;2.93344;3.05694;3.48223;3.7734;4.2621;4.38826;4.92653;5.4552;6.07592;6.9188;7.87744;8.72515;9.40683;10.2009;10.8432;11.6075;12.3855;13.0507;13.7228;14.1979;15.0114;15.7889;16.569;16.9083;17.5925;17.976;18.4786;18.9573;19.4957;19.6727;19.8469;20.1484;20.196;20.5566;20.7537;20.8966;20.9768;21","15;14.7364;14.12;13.8492;13.1423;12.2054;11.3903;10.4809;9.98678;9.13541;8.6848;7.94901;7.74161;7.06585;6.43744;5.81513;5.34917;5.07218;4.66563;4.48796;4.47732;4.47274;4.33033;4.31592;4.43623;4.61156;4.74116;5.10682;5.56484;6.03374;6.2405;6.74946;7.18361;7.96332;8.61363;9.41988;9.69362;10.0391;10.8767;11.0254;11.9048;12.5694;13.4588;14.0261;15",7.81139,"0.2;0.2;0.6"
32.4651,5.69419,0.333597,"1;1.40705;1.91619;2.07316;2.12506;2.42072;2.60073;2.87918;3.03195;3.13947;3.42073;3.82439;4.35987;4.52553;5.21039;5.74858;6.51907;6.98715;7.91738;8.18141;8.93257;9.82753;10.7973;11.384;12.3244;12.5592;13.4657;14.292;14.9571;15.6409;16.3606;17.0178;17.6473;18.2903;18.5439;18.9501;19.0211;19.4127;19.7816;20.1579;20.3724;20.6696;20.8003;20.9306;21","15;14.5641;13.7632;13.2686;12.7766;11.8469;11.2424;10.3768;9.82483;9.44998;8.62885;7.84749;7.03825;6.89104;6.35803;5.95945;5.54503;5.33791;4.99448;4.9036;4.60777;4.33583;4.1821;4.23713;4.24508;4.30385;4.44564;4.73434;4.99498;5.42898;5.83133;6.3759;7.02658;7.58634;7.77187;8.57838;8.68484;9.52387;10.2685;11.1806;12.0778;12.5797;13.5487;14.0147;15",8.36807,"0.2;0.3;0.5"
33.5945,5.22088,0.346308,"1;1.80128;2.07552;2.3822;2.47316;2.45869;2.47287;2.727;3.01141;3.19258;3.27723;3.6763;3.86473;4.33551;4.8065;5.24923;5.65619;6.47849;7.28809;7.75594;8.60168;9.21846;10.0706;10.8626;11.221;11.6842;12.5872;13.0503;13.5099;14.1142;14.5905;15.0919;15.5726;16.4004;16.7584;17.1649;17.8724;17.9408;18.4778;18.9902;19.4762;19.8911;20.0532;20.5827;20.9477;21.1631;21.2631;21.3569;21.3952;21.2025;21","15;14.4712;13.78;13.1407;12.3723;11.4119;10.7312;10.1213;9.29901;8.94381;8.78067;8.058;7.8475;7.27237;6.63621;6.24194;5.90886;5.35832;4.79884;4.54648;4.21523;4.04483;3.88057;3.90183;3.89431;3.88586;3.97743;4.08655;4.23412;4.4127;4.57678;4.79436;5.14145;5.68166;5.9885;6.35884;7.04023;7.07608;7.50281;7.93108;8.55729;9.27293;9.561;10.3107;10.8997;11.2443;11.9548;12.6512;13.5712;14.4376;15",8.94577,"0.2;0.4;0.4"
33.6551,5.138,0.346007,"1;1.39083;1.66597;2.01844;2.27481;2.41729;2.54048;3.01882;3.18785;3.41252;3.65879;3.99166;4.46431;5.05145;5.40188;5.79016;6.35359;7.16124;7.82063;8.53035;9.17704;9.72614;10.4813;11.0867;11.8309;12.531;13.0389;13.8938;14.6449;15.3394;15.584;16.1253;16.7058;17.2313;17.9442;18.5594;18.9378;19.4205;20.0754;20.5139;20.7179;20.7539;21.0533;21.1995;21.199;21","15;14.6821;14.3302;13.7357;12.8664;12.0736;11.0997;10.2378;9.34974;8.60552;8.05259;7.49788;6.71156;6.0674;5.62844;5.23322;4.80626;4.47792;4.26487;4.19511;4.08546;3.91951;3.80399;3.71733;3.68429;3.75323;3.9399;4.22289;4.56774;4.94549;5.0869;5.46067;5.87346;6.36361;6.99612;7.42011;7.84841;8.69402;9.42726;10.2292;10.9648;11.5065;12.3208;13.2456;14.0449;15",9.40382,"0.2;0.5;0.3"
