Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
16,0.521505,0.129352,0.349143, 33.5725,7.24366,16.7862, 0.137607
16,0.764933,0,0.235067, 21.2852,8.28556,10.6426, 0.0694301
16,0.839694,0.160306,0, 21.8303,8.8985,10.9151, 0.0518089
17,0.521505,0.129352,0.349143, 23.656,9.56366,11.828, 0.137607
17,0.50799,0.133005,0.359005, 23.1694,8.5671,11.5847, 0.134041
17,0.764933,0,0.235067, 23.5666,28.1868,11.7833, 0.0694301
17,0.501489,0.134763,0.363749, 22.0135,8.10528,11.0068, 0.0476133
18,0.521505,0.129352,0.349143, 25.5581,8.32269,12.7791, 0.137607
18,0.521505,0.129352,0.349143, 22.6788,30.2908,11.3394, 0.137607
18,0.764933,0,0.235067, 20.8347,56.1741,10.4173, 0.0694301
18,0.503994,0.134086,0.361921, 22.7773,17.0511,11.3887, 0.0478511
19,0.521505,0.129352,0.349143, 21.4565,7.88551,10.7282, 0.137607
19,0.521505,0.129352,0.349143, 22.8552,25.4383,11.4276, 0.137607
19,0.764933,0,0.235067, 22.1817,14.4561,11.0909, 0.0694301
19,0.504136,0.134047,0.361817, 23.8879,9.68557,11.9439, 0.0478647
