Iteration, w1,w2,w3, f1,f2,f3, MaxRegret
16,0.660948,0.223327,0.115725, 23.614,2.56969,11.807, 0.0848038
16,0.223407,0.511526,0.265066, 22.7159,3.23048,11.358, 0.0747055
16,0.764933,0,0.235067, 21.3588,7.27276,10.6794, 0.0694301
17,0.239575,0.500877,0.259548, 24.2265,2.41451,12.1133, 0.0801118
17,0.223193,0.511668,0.26514, 27.3906,4.12847,3.36962, 0.0746338
17,0.764933,0,0.235067, 21.5131,13.007,10.7565, 0.0694301
17,0.557558,0.291428,0.151014, 23.0215,2.67892,11.5108, 0.0644382
18,0.682123,0.209379,0.108498, 21.5219,4.60855,10.761, 0.0864386
18,0.258142,0.488647,0.253211, 29.5416,3.26805,3.21711, 0.0863205
18,0.764933,0,0.235067, 22.2245,9.12708,11.1122, 0.0694301
18,0.519944,0.316203,0.163853, 22.7157,3.07873,11.3579, 0.057029
19,0.626388,0.246091,0.127521, 22.1477,3.59637,11.0738, 0.101594
19,0.764933,0,0.235067, 24.3143,4.51772,12.1572, 0.0694301
19,0.706274,0.193472,0.100254, 24.7692,8.11174,3.82028, 0.068215
19,0.201971,0.525646,0.272383, 23.6097,5.16452,11.8049, 0.0675373
